NO_OF_FRAMES	3761
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:52:43	6368.60483747
DATA_INCLUDED	3D
MARKER_NAMES	Back top	Back right	Back left	Shoulder	Elbow	Hand top	Hand right	Hand left	Thumb	Index	Middle	Box back	Box left
Frame	Time	Back top X	Back top Y	Back top Z	Back right X	Back right Y	Back right Z	Back left X	Back left Y	Back left Z	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Hand top X	Hand top Y	Hand top Z	Hand right X	Hand right Y	Hand right Z	Hand left X	Hand left Y	Hand left Z	Thumb X	Thumb Y	Thumb Z	Index X	Index Y	Index Z	Middle X	Middle Y	Middle Z	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	
531	8.83333	631.291	347.769	217.684	630.186	354.143	160.453	658.197	350.993	159.009	394.581	225.395	208.292	344.110	7.208	179.346	336.147	-357.795	183.614	324.432	-308.446	174.877	356.477	-312.304	179.241	439.043	-370.637	128.125	346.855	-454.986	185.564	306.256	-462.082	179.144	434.768	-786.178	193.316	524.302	-750.605	190.423
532	8.85000	629.688	347.783	217.390	628.659	354.079	160.189	656.703	351.396	158.840	393.363	224.863	208.308	343.696	6.302	179.464	336.966	-358.861	183.202	325.124	-309.512	174.974	357.162	-313.297	179.103	439.479	-371.018	126.428	347.816	-455.987	184.546	307.285	-463.108	178.544	434.786	-786.199	193.319	524.305	-750.590	190.425
533	8.86667	628.475	347.740	217.029	627.511	354.168	159.859	655.589	351.639	158.535	392.353	224.215	207.892	343.289	5.364	179.524	337.671	-359.839	183.380	325.667	-310.467	175.286	357.797	-314.202	179.283	440.036	-371.546	125.934	348.770	-456.873	184.570	308.356	-464.129	178.707	434.712	-786.250	193.298	524.288	-750.613	190.390
534	8.88333	627.605	347.502	216.671	626.595	354.041	159.538	654.659	351.350	158.168	391.495	223.496	207.314	342.878	4.483	179.417	338.381	-360.658	184.096	326.257	-311.394	175.831	358.343	-314.986	179.934	440.830	-372.290	126.825	349.975	-457.652	185.751	309.395	-465.088	179.783	434.719	-786.260	193.306	524.270	-750.636	190.398
535	8.90000	626.942	347.102	216.327	625.824	353.646	159.189	653.855	350.587	157.757	390.685	222.687	206.776	342.394	3.638	179.085	339.148	-361.364	185.225	326.935	-312.154	176.433	359.012	-315.619	180.710	441.966	-373.154	128.619	350.994	-458.268	187.617	310.432	-465.886	181.393	434.790	-786.196	193.327	524.295	-750.615	190.407
536	8.91667	626.282	346.485	216.010	625.077	352.905	158.869	653.069	349.410	157.312	389.948	221.851	206.367	341.831	2.779	178.651	340.094	-361.982	186.387	327.753	-312.919	177.028	359.826	-316.258	181.528	443.357	-374.016	130.783	352.090	-458.885	189.675	311.740	-466.712	182.993	434.797	-786.169	193.324	524.296	-750.608	190.396
537	8.93333	625.509	345.695	215.721	624.202	351.616	158.532	652.201	348.100	156.992	389.300	220.929	206.126	341.400	1.817	178.317	341.270	-362.751	187.481	328.810	-313.816	177.603	360.884	-316.968	182.348	445.006	-374.790	132.811	353.634	-459.661	191.417	313.426	-467.723	184.360	434.730	-786.240	193.306	524.311	-750.588	190.425
538	8.95000	624.590	344.829	215.471	623.274	350.211	158.175	651.288	346.794	156.699	388.767	219.942	205.987	341.115	0.708	178.135	342.693	-363.663	188.239	330.083	-314.856	178.090	362.130	-317.861	182.963	446.767	-375.418	134.225	355.495	-460.559	192.627	315.495	-468.857	185.423	434.678	-786.309	193.298	524.311	-750.588	190.425
539	8.96667	624.254	344.080	215.513	623.046	349.824	158.273	650.914	345.654	156.715	388.308	218.868	206.035	341.095	-0.449	178.078	344.416	-364.771	188.849	331.542	-316.010	178.622	363.596	-318.839	183.478	448.597	-376.082	134.798	357.692	-461.598	193.431	317.685	-470.092	186.190	434.790	-786.237	193.312	524.315	-750.585	190.417
540	8.98333	623.826	343.344	215.622	622.332	349.241	158.480	650.280	345.424	156.791	387.952	217.752	206.152	341.195	-1.651	178.204	346.296	-366.010	189.376	333.205	-317.274	179.262	365.280	-319.932	184.031	450.428	-376.829	135.059	360.051	-462.780	193.888	319.934	-471.391	186.752	434.745	-786.242	193.307	524.304	-750.627	190.409
