NO_OF_FRAMES	2308
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:26:18	4784.01216723
DATA_INCLUDED	3D
MARKER_NAMES	Box back	Box left	Hand left	Hand top	Shoulder	Hand right	Back left	Elbow	Back right	Back top	Index	Middle	Thumb
Frame	Time	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	Hand left X	Hand left Y	Hand left Z	Hand top X	Hand top Y	Hand top Z	Shoulder X	Shoulder Y	Shoulder Z	Hand right X	Hand right Y	Hand right Z	Back left X	Back left Y	Back left Z	Elbow X	Elbow Y	Elbow Z	Back right X	Back right Y	Back right Z	Back top X	Back top Y	Back top Z	Index X	Index Y	Index Z	Middle X	Middle Y	Middle Z	Thumb X	Thumb Y	Thumb Z	
653	10.86667	524.567	-611.547	257.725	606.444	-561.533	247.076	503.352	-351.108	192.842	481.233	-393.436	205.622	498.326	-4.497	110.001	474.151	-351.034	178.339	771.121	116.419	115.762	444.483	-185.925	24.823	744.258	124.786	113.996	737.146	119.016	171.017	464.811	-497.266	213.135	464.896	-494.915	178.717	589.145	-449.144	184.323
654	10.88333	520.148	-594.313	254.573	602.864	-543.617	243.650	499.094	-335.537	183.179	476.836	-377.484	196.886	499.279	1.621	105.281	470.010	-335.776	168.442	774.431	114.066	116.099	442.532	-173.180	12.967	747.676	122.920	114.198	740.250	117.279	171.215	460.325	-481.107	206.973	460.649	-479.717	172.720	585.081	-433.765	177.669
655	10.90000	514.490	-577.077	250.021	597.428	-526.977	238.711	494.684	-319.893	172.898	472.060	-361.436	187.231	500.387	7.893	100.756	465.777	-320.354	157.830	777.574	111.528	116.374	440.991	-159.447	0.987	751.052	120.912	114.342	743.270	115.354	171.305	453.766	-463.438	199.931	455.813	-464.191	165.313	580.054	-418.582	170.261
656	10.91667	507.296	-559.463	244.143	590.120	-511.108	232.941	490.344	-303.944	162.485	467.257	-345.435	176.838	501.474	14.331	96.341	461.732	-304.810	146.733	780.655	108.864	116.662	439.826	-144.948	-10.898	754.309	118.805	114.623	746.251	113.335	171.483	447.801	-447.065	190.925	450.479	-448.492	156.361	574.965	-403.716	162.341
657	10.93333	498.688	-543.945	236.295	581.955	-496.128	226.009	486.277	-288.716	151.316	462.457	-329.492	166.075	502.679	21.154	91.821	457.868	-289.285	135.235	783.556	106.084	117.042	438.950	-129.965	-22.419	757.455	116.489	114.886	749.078	111.115	171.726	441.544	-430.703	181.291	444.793	-432.670	146.771	569.515	-389.408	153.879
658	10.95000	488.883	-527.838	227.702	574.037	-481.822	217.896	482.490	-273.554	139.682	457.642	-312.889	155.339	503.954	28.771	87.549	454.223	-273.581	123.504	786.417	103.173	117.400	438.579	-114.539	-33.366	760.507	114.151	115.194	751.803	108.808	171.991	436.445	-415.483	170.724	438.737	-416.772	136.978	563.927	-375.575	144.560
659	10.96667	479.674	-511.635	219.035	565.672	-467.547	208.762	479.244	-258.613	127.611	453.170	-297.508	143.412	505.934	36.478	83.420	451.317	-258.606	111.008	789.212	100.135	117.789	438.841	-98.513	-43.822	763.570	111.736	115.306	754.513	106.411	172.242	429.901	-398.808	160.564	432.333	-400.687	126.736	558.224	-362.158	134.359
660	10.98333	469.718	-495.459	209.843	556.995	-453.668	199.435	475.804	-243.521	115.186	448.845	-281.855	131.306	508.235	44.211	79.774	447.798	-242.542	98.588	791.931	96.884	118.121	439.786	-81.668	-53.795	766.539	109.030	115.554	757.213	103.868	172.434	422.913	-382.054	149.723	425.671	-384.652	115.800	552.240	-349.031	123.823
661	11.00000	458.482	-479.225	199.855	546.989	-439.900	189.874	472.304	-229.014	102.345	443.944	-266.223	118.407	510.696	51.844	76.661	444.478	-227.347	85.467	794.526	93.488	118.433	441.507	-64.075	-63.357	769.431	106.136	115.985	759.759	101.229	172.675	415.696	-365.288	137.664	418.279	-368.968	104.615	545.748	-336.226	112.782
662	11.01667	445.577	-463.419	188.557	535.280	-426.640	179.634	468.335	-214.825	89.362	438.639	-251.065	105.143	513.362	59.307	73.825	440.825	-212.360	72.049	796.807	90.056	118.857	443.709	-45.910	-72.445	772.010	103.232	116.340	762.064	98.463	172.965	407.147	-348.462	124.432	410.293	-353.026	91.573	538.370	-323.906	101.320
663	11.03333	431.208	-447.906	175.851	522.307	-414.260	168.235	463.951	-200.761	76.403	432.708	-235.913	91.645	516.391	66.651	71.164	436.733	-197.410	58.964	798.801	86.563	119.288	446.939	-27.883	-80.999	774.289	100.244	116.762	764.051	95.590	173.334	397.780	-331.918	110.877	401.275	-336.873	77.955	530.035	-311.985	89.639
664	11.05000	415.387	-432.439	162.237	507.861	-402.590	155.757	459.020	-186.600	63.797	426.319	-220.574	78.381	520.460	73.821	68.551	432.404	-182.132	45.519	800.477	83.102	119.759	451.033	-9.981	-88.547	776.181	97.249	117.164	765.706	92.641	173.708	387.420	-315.285	97.185	391.207	-320.111	64.299	520.628	-300.486	77.639
665	11.06667	398.340	-416.569	148.343	492.189	-391.125	142.524	454.238	-172.683	51.229	419.741	-204.962	65.355	524.211	81.144	66.860	428.128	-166.953	32.548	801.902	79.744	120.302	456.053	7.868	-95.040	777.881	94.295	117.654	767.163	89.735	174.157	376.505	-297.550	83.807	380.246	-302.603	50.858	510.258	-288.943	65.512
666	11.08333	380.272	-399.649	134.540	475.359	-379.351	128.999	449.298	-158.812	38.810	412.894	-189.170	52.500	528.066	88.008	65.702	423.753	-151.672	19.845	803.167	76.345	120.830	461.822	25.473	-100.696	779.396	91.255	118.155	768.390	86.881	174.441	364.911	-279.174	70.555	368.653	-284.561	37.521	499.346	-278.033	53.960
667	11.10000	360.946	-381.528	120.545	456.925	-366.724	115.405	444.071	-144.982	26.479	405.520	-173.216	39.625	531.954	94.432	65.054	419.197	-136.204	7.265	804.246	72.928	121.345	468.227	42.709	-105.478	780.749	88.270	118.625	770.276	84.192	175.204	352.751	-260.237	56.540	356.478	-265.718	23.382	486.470	-266.530	39.426
668	11.11667	339.680	-362.300	104.820	436.534	-353.374	101.638	438.336	-131.151	14.358	397.922	-157.090	26.463	535.299	102.124	65.534	414.381	-120.714	-5.139	804.900	69.330	121.811	474.983	59.274	-109.516	781.845	85.284	119.099	771.138	81.289	175.620	339.959	-240.746	41.832	343.930	-246.339	8.511	473.156	-255.098	26.361
669	11.13333	317.345	-342.503	88.335	414.680	-339.511	87.024	432.253	-117.373	2.016	390.082	-140.899	13.172	538.908	107.756	65.547	409.084	-105.183	-17.702	805.532	66.148	122.338	481.710	74.844	-112.688	782.643	82.435	119.649	771.582	78.412	176.060	326.825	-220.792	26.618	331.096	-226.344	-6.803	458.998	-243.185	13.577
670	11.15000	294.757	-321.890	71.351	393.043	-326.620	71.570	425.340	-103.683	-9.906	381.554	-124.607	0.094	542.539	112.618	65.661	403.746	-89.975	-30.091	805.936	63.183	122.915	488.361	89.222	-115.046	783.273	79.726	120.174	771.846	75.649	176.502	313.366	-200.362	11.428	317.952	-205.898	-22.185	443.912	-230.985	0.397
671	11.16667	272.209	-300.323	54.273	369.127	-310.054	55.451	417.492	-89.984	-21.155	372.755	-108.346	-12.792	546.013	116.782	66.122	397.707	-74.883	-41.871	806.319	60.643	123.461	494.697	102.194	-116.708	783.689	77.173	120.622	772.036	73.023	177.078	299.750	-179.451	-3.646	304.626	-184.875	-37.564	428.157	-218.578	-13.433
672	11.18333	249.757	-276.709	37.489	345.716	-294.226	38.619	410.522	-77.265	-33.219	363.941	-92.251	-25.364	549.143	120.141	66.659	391.564	-59.959	-53.408	806.305	57.921	123.856	500.521	113.779	-117.764	783.887	74.686	121.054	772.064	70.604	177.475	286.340	-158.121	-18.496	291.392	-163.254	-52.716	411.774	-205.837	-27.851
673	11.20000	226.933	-253.890	20.559	322.157	-277.670	21.178	402.581	-64.219	-44.477	354.863	-76.061	-37.290	551.802	122.682	67.288	385.154	-45.211	-64.456	806.185	55.446	124.230	505.292	124.878	-118.123	783.889	72.406	121.427	771.875	68.402	177.636	273.137	-136.527	-32.924	278.402	-141.270	-67.358	394.911	-192.632	-42.643
674	11.21667	205.845	-230.985	1.577	298.885	-259.672	4.076	394.111	-51.350	-55.347	345.694	-60.260	-49.170	553.853	124.636	67.903	378.253	-30.774	-75.061	805.937	53.171	124.645	509.364	133.626	-118.739	783.744	70.333	121.818	771.630	66.166	178.172	260.052	-114.992	-46.865	265.324	-119.160	-81.406	377.776	-179.071	-57.649
675	11.23333	184.971	-207.351	-15.844	275.680	-242.824	-14.062	385.020	-38.928	-65.907	336.051	-44.851	-60.675	555.390	126.147	68.410	370.833	-16.845	-85.268	805.606	51.080	125.027	512.202	140.570	-119.254	783.578	68.388	122.184	771.245	64.166	178.470	247.085	-93.644	-60.521	252.455	-97.323	-95.148	360.341	-165.213	-72.387
676	11.25000	164.209	-183.324	-33.279	252.468	-224.588	-31.450	375.226	-26.984	-76.378	325.903	-29.946	-72.087	556.841	126.226	68.554	362.833	-3.555	-95.347	805.240	49.154	125.384	513.583	146.033	-119.650	783.318	66.624	122.508	770.887	62.436	178.814	234.244	-72.626	-74.218	239.174	-75.235	-108.470	342.892	-151.298	-86.850
677	11.26667	143.913	-159.243	-50.849	229.476	-205.781	-48.630	364.929	-15.529	-86.724	315.441	-15.595	-83.416	557.877	126.869	69.066	354.313	8.976	-105.463	804.766	47.366	125.660	513.685	150.531	-120.118	782.933	64.950	122.788	770.349	60.781	179.035	221.597	-52.237	-87.868	226.784	-54.424	-122.188	325.192	-137.204	-101.094
678	11.28333	124.802	-136.458	-67.695	207.424	-187.176	-65.686	354.168	-4.597	-97.091	304.564	-1.862	-94.780	558.283	127.823	69.856	344.988	21.320	-115.340	804.241	45.786	125.982	512.285	154.042	-120.560	782.490	63.512	123.091	769.769	59.317	179.354	209.276	-32.457	-100.890	214.838	-34.430	-135.298	307.342	-123.710	-114.632
679	11.30000	106.907	-113.219	-82.716	186.740	-169.272	-82.358	343.138	5.959	-107.075	293.824	11.394	-105.343	558.007	127.436	70.071	335.758	32.431	-125.068	803.543	44.346	126.304	509.557	156.454	-121.305	781.907	62.171	123.422	769.008	57.912	179.607	197.408	-13.751	-113.250	203.295	-15.295	-147.684	290.512	-109.445	-128.661
680	11.31667	90.240	-91.533	-97.761	166.975	-151.827	-98.512	332.147	15.851	-116.196	283.191	23.587	-115.299	556.969	126.728	70.013	326.477	42.888	-133.844	802.792	43.094	126.626	505.785	158.121	-122.165	781.215	60.978	123.755	768.026	56.553	179.938	186.123	4.127	-124.747	192.241	2.930	-159.164	274.187	-96.204	-142.125
681	11.33333	74.172	-70.386	-112.316	147.784	-134.744	-113.777	321.366	24.798	-124.522	272.720	35.170	-124.175	555.296	125.675	69.732	317.415	52.327	-141.763	801.905	42.044	126.989	501.154	159.312	-123.048	780.390	60.036	124.048	766.955	55.498	180.154	175.433	20.975	-135.556	181.645	21.482	-169.299	258.423	-83.685	-154.370
682	11.35000	58.976	-49.990	-126.481	129.487	-119.449	-128.361	310.601	33.199	-132.225	262.469	45.866	-132.928	553.495	123.707	69.133	308.286	60.970	-149.373	800.841	41.275	127.315	496.232	160.432	-123.404	779.374	59.289	124.358	765.729	54.603	180.421	165.233	36.762	-146.025	171.846	37.382	-179.844	243.393	-71.878	-164.912
683	11.36667	44.691	-30.603	-139.608	111.847	-101.041	-139.093	299.837	41.086	-139.867	252.364	55.922	-141.582	551.244	123.135	69.456	299.133	69.033	-157.045	799.673	40.628	127.653	490.738	160.535	-123.944	778.282	58.665	124.651	764.486	53.937	180.653	155.366	51.418	-156.378	162.434	51.830	-190.202	228.844	-60.710	-174.167
684	11.38333	31.574	-12.361	-151.107	95.663	-85.593	-150.050	289.181	48.316	-147.777	242.646	65.117	-149.812	549.082	121.599	69.435	290.160	76.269	-164.473	798.520	40.047	127.980	484.534	159.910	-124.506	777.126	58.159	124.974	763.191	53.323	180.911	145.861	64.893	-166.057	153.349	65.074	-200.161	214.705	-50.161	-183.556
685	11.40000	19.637	4.792	-161.016	80.676	-71.126	-160.880	278.796	54.605	-155.629	232.995	73.312	-158.085	546.591	119.960	69.355	281.143	82.750	-171.991	797.333	39.593	128.270	477.446	158.469	-125.174	776.004	57.730	125.173	761.882	52.808	181.108	136.898	77.377	-174.955	144.582	77.626	-209.088	201.301	-41.127	-193.451
686	11.41667	8.604	20.874	-170.665	66.650	-57.369	-171.619	268.686	60.336	-163.116	223.672	80.793	-166.254	543.730	118.376	69.092	272.377	88.578	-179.153	796.091	39.184	128.489	469.963	156.621	-125.882	774.814	57.383	125.399	760.530	52.481	181.264	128.458	89.007	-183.728	136.311	89.373	-217.835	188.435	-30.937	-204.797
687	11.43333	-1.733	36.125	-181.155	53.355	-44.253	-182.624	258.818	65.827	-170.408	214.650	87.885	-174.317	540.498	116.566	68.721	263.900	94.043	-186.029	794.838	38.946	128.723	462.479	154.550	-126.380	773.564	57.135	125.580	759.060	52.201	181.381	120.491	100.000	-193.008	128.712	100.257	-227.045	176.469	-22.101	-215.126
688	11.45000	-11.538	50.616	-192.823	40.799	-31.707	-194.149	249.412	71.138	-177.521	206.127	94.739	-182.240	537.099	114.760	68.523	255.800	99.235	-192.946	793.499	38.871	128.959	454.938	152.345	-126.704	772.241	57.049	125.754	757.516	52.043	181.471	112.997	110.180	-202.469	121.841	110.364	-236.309	165.178	-13.589	-224.734
689	11.46667	-20.456	63.932	-204.948	29.245	-20.010	-206.250	240.532	76.124	-184.569	198.183	101.163	-190.022	533.641	112.961	68.460	248.150	104.080	-199.818	792.106	38.812	129.117	447.246	150.031	-126.983	770.849	57.014	125.842	755.982	52.062	181.517	106.080	119.580	-211.684	115.484	119.795	-245.365	154.928	-5.652	-234.445
690	11.48333	-28.256	76.030	-216.957	19.099	-9.380	-218.404	232.393	80.482	-191.593	190.853	107.196	-197.896	530.152	111.323	68.453	241.094	108.692	-206.620	790.677	38.856	129.246	439.511	147.583	-127.091	769.452	57.064	125.922	754.381	52.164	181.579	99.837	128.315	-221.178	109.885	128.477	-254.503	145.615	1.977	-244.212
691	11.50000	-34.925	87.333	-229.007	10.203	0.676	-230.176	224.846	84.828	-198.342	184.266	112.754	-205.745	526.727	109.863	68.481	234.703	112.757	-213.090	789.133	39.023	129.449	432.110	145.244	-126.983	767.908	57.193	126.042	752.732	52.405	181.576	94.480	136.349	-230.889	105.248	136.384	-264.029	137.442	8.889	-253.830
692	11.51667	-40.513	98.060	-241.323	2.319	10.237	-241.768	218.097	88.714	-204.664	178.448	117.638	-213.250	523.354	108.545	68.478	229.097	116.304	-219.213	787.519	39.291	129.671	425.097	143.170	-126.774	766.261	57.434	126.144	750.933	52.640	181.640	90.136	143.675	-240.481	101.546	143.453	-273.336	130.381	15.043	-262.872
693	11.53333	-45.111	107.730	-253.548	-4.390	18.817	-253.102	212.184	92.065	-210.522	173.477	122.005	-220.250	520.080	107.322	68.594	224.222	119.413	-224.833	785.825	39.719	129.869	418.526	141.190	-126.399	764.534	57.796	126.260	748.953	52.954	181.686	86.829	150.501	-249.451	98.638	149.682	-282.155	124.380	20.438	-271.271
694	11.55000	-48.805	115.833	-265.453	-9.886	26.088	-264.031	207.069	95.230	-215.834	169.217	125.892	-226.594	516.841	106.118	68.691	220.016	122.205	-229.925	783.964	40.212	130.038	412.450	139.285	-125.886	762.597	58.229	126.318	746.888	53.356	181.735	83.706	155.628	-258.244	96.305	154.769	-290.353	119.455	25.073	-278.754
695	11.56667	-51.765	122.062	-276.487	-14.271	31.706	-273.958	202.736	98.075	-220.523	165.672	129.384	-232.263	513.722	104.999	68.765	216.422	124.781	-234.493	782.024	40.773	130.186	406.980	137.510	-125.364	760.621	58.736	126.385	744.730	53.824	181.731	81.177	160.190	-266.072	94.448	158.995	-297.859	115.349	29.049	-285.119
696	11.58333	-54.073	127.133	-286.175	-17.772	36.351	-282.701	198.989	100.474	-224.608	162.660	132.217	-237.273	510.705	104.052	68.763	213.358	126.914	-238.425	780.003	41.429	130.308	402.235	136.053	-124.894	758.553	59.268	126.430	742.465	54.366	181.687	79.120	163.953	-273.009	92.972	162.388	-304.517	111.963	32.300	-290.795
697	11.60000	-55.883	131.739	-294.771	-20.683	40.504	-290.273	195.763	102.356	-228.148	160.057	134.510	-241.703	507.768	103.140	68.780	210.718	128.519	-241.809	777.772	41.824	130.374	397.930	134.742	-124.419	756.400	59.831	126.426	740.053	54.809	181.745	77.576	167.094	-279.106	91.809	165.283	-310.350	109.208	34.861	-295.751
698	11.61667	-57.324	135.697	-302.118	-23.070	44.105	-296.641	192.997	103.817	-231.276	157.881	136.292	-245.563	504.970	102.330	68.717	208.481	129.828	-244.797	775.702	42.590	130.492	394.098	133.530	-124.035	754.254	60.486	126.450	737.742	55.426	181.714	76.346	169.701	-284.328	90.788	167.647	-315.422	106.841	36.911	-300.073
699	11.63333	-58.567	138.532	-308.200	-25.074	46.800	-302.116	190.605	104.998	-234.132	155.933	137.709	-249.032	502.343	101.652	68.544	206.461	130.854	-247.426	773.603	43.307	130.509	390.713	132.337	-123.773	752.116	61.145	126.470	735.449	56.088	181.666	75.299	171.773	-288.946	89.837	169.542	-319.797	104.915	38.552	-303.943
700	11.65000	-59.638	140.552	-313.266	-26.632	48.574	-306.841	188.498	105.880	-236.760	154.234	138.821	-252.203	499.896	101.076	68.221	204.645	131.663	-249.888	771.621	44.039	130.606	387.634	131.336	-123.791	750.026	61.741	126.405	733.261	56.704	181.614	74.276	173.418	-292.950	89.069	171.057	-323.659	103.345	39.851	-307.695
701	11.66667	-60.616	142.326	-317.979	-28.033	50.219	-311.418	186.542	106.631	-239.255	152.635	139.715	-255.221	497.667	100.617	67.793	203.003	132.266	-252.223	769.699	44.718	130.653	384.861	130.429	-123.835	747.929	62.020	126.270	731.178	57.330	181.446	73.399	174.739	-296.836	88.294	172.298	-327.374	101.961	40.839	-311.238
702	11.68333	-61.400	144.237	-322.751	-29.432	51.929	-315.729	184.805	107.279	-241.544	151.311	140.478	-257.914	495.564	100.286	67.295	201.576	132.726	-254.380	767.963	45.370	130.653	382.253	129.736	-124.098	746.088	62.508	126.146	729.171	57.907	181.316	72.726	176.013	-300.293	87.752	173.400	-330.772	100.526	41.770	-314.275
703	11.70000	-62.069	146.119	-327.262	-30.686	53.659	-319.714	183.255	107.793	-243.517	150.141	141.220	-260.344	493.571	100.008	66.808	200.329	133.103	-256.323	766.208	45.885	130.659	379.987	129.070	-124.510	744.392	63.038	126.052	727.309	58.524	181.186	72.181	177.227	-303.407	87.332	174.502	-333.742	99.203	42.618	-316.943
704	11.71667	-62.698	147.950	-331.424	-31.883	55.249	-323.266	181.866	108.344	-245.346	149.065	141.923	-262.522	491.748	99.789	66.271	199.196	133.507	-258.098	764.544	46.486	130.626	378.061	128.483	-124.919	742.678	63.587	125.942	725.455	59.182	181.044	71.655	178.363	-306.179	86.862	175.546	-336.415	97.944	43.548	-319.284
705	11.73333	-63.292	149.421	-334.944	-32.889	56.650	-326.460	180.571	108.876	-247.115	148.061	142.606	-264.536	490.017	99.680	65.775	198.086	133.936	-259.758	762.962	47.158	130.636	376.234	128.036	-125.396	740.977	64.104	125.830	723.631	59.773	180.922	71.154	179.360	-308.759	86.398	176.508	-338.975	96.822	44.335	-321.543
706	11.75000	-63.907	150.491	-338.020	-33.793	57.728	-329.244	179.336	109.372	-248.791	147.156	143.209	-266.449	488.330	99.635	65.235	197.033	134.358	-261.421	761.297	47.707	130.666	374.541	127.760	-125.897	739.354	64.633	125.743	721.827	60.421	180.761	70.350	179.996	-311.123	85.835	177.281	-341.192	95.940	44.897	-323.706
707	11.76667	-64.601	151.070	-340.761	-34.518	58.239	-332.004	178.219	109.846	-250.467	146.182	143.747	-268.296	486.747	99.703	64.619	196.028	134.813	-262.931	759.663	48.322	130.608	372.883	127.579	-126.405	737.694	65.221	125.623	720.131	61.130	180.571	69.666	180.775	-313.045	85.154	178.054	-343.239	95.188	45.513	-326.002
708	11.78333	-65.303	151.562	-343.145	-35.063	58.696	-334.885	177.142	110.758	-252.357	145.269	144.271	-270.072	485.184	99.734	64.068	195.028	135.271	-264.329	758.053	48.999	130.541	371.243	127.384	-126.954	736.042	65.775	125.474	718.353	61.797	180.375	69.003	181.583	-314.800	84.535	178.926	-344.979	94.641	46.233	-328.404
709	11.80000	-65.802	152.337	-345.713	-35.561	59.453	-337.793	176.162	111.236	-254.055	144.388	144.783	-271.833	483.571	99.770	63.531	194.110	135.749	-265.803	756.494	49.629	130.533	369.682	127.308	-127.492	734.444	66.390	125.368	716.564	62.469	180.206	68.401	182.339	-316.560	83.956	179.730	-346.926	94.176	46.890	-331.014
710	11.81667	-66.152	153.404	-348.605	-36.033	60.474	-340.873	175.278	111.799	-255.748	143.687	145.443	-273.641	481.877	99.838	62.988	193.340	136.342	-267.396	754.826	50.335	130.461	368.159	127.242	-128.070	732.808	67.085	125.186	714.811	63.163	180.021	68.000	183.204	-318.705	83.680	180.682	-349.007	93.700	47.641	-333.360
711	11.83333	-66.650	153.282	-348.646	-36.344	60.332	-342.627	174.624	112.338	-257.509	143.128	146.036	-275.464	480.212	99.974	62.452	192.935	137.274	-268.928	753.192	51.026	130.341	366.774	127.327	-128.789	731.117	67.659	125.044	713.026	63.900	179.795	67.728	184.181	-320.626	83.361	181.385	-350.708	93.453	48.439	-335.960
712	11.85000	-67.351	154.026	-348.115	-36.476	61.129	-342.675	174.138	112.582	-259.323	142.437	146.227	-277.025	478.640	100.196	61.932	192.296	137.703	-270.521	751.601	51.838	130.267	365.620	127.527	-129.551	729.500	68.426	124.788	711.290	64.693	179.544	66.665	184.138	-321.721	82.496	182.010	-351.742	93.788	48.680	-338.744
713	11.86667	-67.787	154.396	-347.824	-36.841	61.528	-343.191	173.797	112.887	-260.980	142.117	146.623	-278.615	477.201	100.512	61.249	191.946	138.106	-272.135	750.124	52.700	130.119	364.545	127.768	-130.389	727.950	69.154	124.593	709.590	65.499	179.267	66.342	184.602	-323.000	82.146	182.444	-353.119	93.647	49.125	-340.638
714	11.88333	-68.091	154.350	-347.514	-36.966	61.456	-343.676	173.612	113.365	-262.608	141.910	147.124	-280.096	475.914	100.851	60.532	191.754	138.580	-273.721	748.571	53.441	129.966	363.820	128.058	-131.455	726.443	69.944	124.333	707.958	66.371	178.992	66.097	185.174	-324.219	81.914	182.835	-354.545	93.570	49.551	-342.389
715	11.90000	-68.391	154.319	-347.172	-36.867	61.584	-343.891	173.522	113.733	-264.151	141.712	147.421	-281.562	474.798	101.287	59.671	191.611	138.996	-275.246	747.107	54.274	129.776	363.408	128.452	-132.642	724.942	70.675	124.060	706.383	67.252	178.715	65.767	185.492	-325.190	81.565	183.198	-355.642	93.741	49.893	-344.357
716	11.91667	-68.466	154.504	-346.760	-36.637	61.888	-343.839	173.503	113.981	-265.710	141.695	147.727	-283.050	473.787	101.757	58.785	191.569	139.304	-276.717	745.878	55.406	129.628	363.122	128.856	-133.887	723.467	71.461	123.748	704.853	68.170	178.330	65.681	185.907	-326.176	81.545	183.779	-356.759	94.022	50.292	-346.369
717	11.93333	-68.185	154.862	-346.295	-36.206	62.307	-343.909	173.585	114.091	-267.346	141.848	147.949	-284.638	472.825	102.251	57.921	191.719	139.484	-278.178	744.510	56.205	129.395	362.858	129.221	-135.094	722.089	72.190	123.436	703.373	69.092	178.014	66.006	186.469	-327.249	81.878	184.511	-358.245	94.468	50.777	-348.608
718	11.95000	-67.982	155.485	-346.137	-35.565	63.069	-343.984	173.927	113.921	-268.950	142.155	147.791	-286.106	471.935	102.797	57.025	192.033	139.415	-279.557	743.229	57.078	129.161	362.861	129.572	-136.479	720.802	73.020	123.084	701.999	70.005	177.695	66.590	187.110	-327.367	82.484	185.982	-358.613	95.163	50.888	-350.884
719	11.96667	-67.932	156.197	-346.097	-35.498	63.758	-343.908	174.320	113.508	-269.842	142.453	147.463	-286.598	471.112	103.297	56.227	192.320	139.171	-280.244	741.963	57.946	128.908	363.203	129.836	-137.944	719.474	73.769	122.774	700.622	70.974	177.331	66.537	186.868	-326.691	82.209	186.626	-358.169	95.120	50.946	-351.512
720	11.98333	-67.880	156.556	-346.012	-35.444	64.106	-343.884	174.486	113.180	-270.445	142.451	146.994	-287.378	470.392	103.707	55.494	192.460	138.905	-280.708	740.741	58.849	128.687	363.923	130.099	-139.331	718.253	74.578	122.433	699.342	71.869	177.034	66.701	186.733	-326.052	81.540	187.449	-357.726	95.215	50.351	-351.811
721	12.00000	-67.892	156.640	-345.984	-35.374	64.240	-343.881	174.460	112.916	-270.752	142.475	146.638	-287.922	469.839	104.085	54.733	192.461	138.649	-280.864	739.588	59.687	128.489	364.875	130.417	-140.627	717.052	75.302	122.180	698.146	72.748	176.772	66.824	186.449	-325.434	80.815	188.370	-357.232	95.357	49.174	-351.880
722	12.01667	-67.882	156.591	-345.975	-35.342	64.186	-343.854	174.371	112.691	-270.639	142.562	146.339	-288.283	469.416	104.355	54.031	192.426	138.339	-280.791	738.544	60.446	128.247	366.095	130.793	-142.042	715.936	76.049	121.915	696.971	73.474	176.616	67.036	186.103	-324.749	79.957	189.825	-356.161	95.331	47.401	-351.015
723	12.03333	-67.817	156.558	-345.964	-35.339	64.124	-343.835	174.335	112.585	-270.054	142.887	146.477	-288.179	469.090	104.632	53.197	192.407	137.661	-280.446	737.518	61.203	128.016	367.768	131.219	-143.618	714.851	76.692	121.696	695.968	74.229	176.385	67.284	185.739	-324.077	79.136	191.838	-354.276	95.205	45.249	-349.030
724	12.05000	-67.762	156.513	-345.942	-35.321	64.049	-343.849	174.563	112.221	-269.079	143.135	145.900	-287.573	468.841	104.859	52.362	192.660	137.259	-279.522	736.455	61.980	127.795	370.081	131.779	-145.418	713.765	77.353	121.418	694.958	74.992	176.206	67.326	184.817	-323.075	78.126	194.519	-350.524	95.619	42.726	-346.324
725	12.06667	-67.650	156.490	-346.002	-35.286	64.007	-343.881	175.398	111.382	-267.219	143.567	144.539	-285.832	468.685	105.109	51.401	193.343	136.579	-278.046	735.369	62.761	127.596	373.057	132.469	-147.357	712.639	78.007	121.210	693.948	75.715	176.037	66.355	182.932	-321.064	76.913	196.842	-344.268	96.359	40.170	-342.478
726	12.08333	-67.526	156.568	-345.976	-35.248	64.044	-343.877	177.086	109.878	-264.312	144.528	142.836	-282.135	468.762	105.368	50.410	194.564	135.275	-275.448	734.254	63.584	127.342	376.982	133.313	-149.562	711.350	78.678	120.940	692.859	76.367	175.844	65.494	179.953	-315.398	75.704	197.097	-334.910	97.145	37.618	-337.222
727	12.10000	-67.453	156.672	-345.980	-35.258	64.123	-343.874	179.592	107.375	-260.138	146.028	140.021	-276.453	469.001	105.592	49.434	196.316	133.092	-271.633	732.983	64.372	127.082	381.758	134.215	-151.708	709.999	79.352	120.800	691.701	77.043	175.675	65.031	175.197	-306.983	74.971	194.966	-322.913	98.554	34.356	-330.575
728	12.11667	-67.471	156.717	-345.991	-35.334	64.159	-343.896	183.031	103.661	-254.709	148.154	135.780	-269.154	469.500	105.906	48.418	198.744	129.791	-266.690	731.674	65.277	126.898	387.330	135.280	-153.692	708.529	80.053	120.619	690.452	77.621	175.637	64.398	168.579	-297.215	73.999	190.136	-310.241	100.524	30.452	-322.863
729	12.13333	-67.522	156.732	-345.990	-35.476	64.172	-343.576	187.396	98.024	-248.139	150.961	129.881	-260.668	470.397	106.345	47.438	201.775	125.119	-260.667	730.293	66.108	126.763	393.294	136.543	-155.266	706.998	80.686	120.524	689.210	78.249	175.611	64.324	159.608	-286.340	73.808	182.703	-297.401	103.275	25.410	-314.479
