NO_OF_FRAMES	2308
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:26:18	4784.01216723
DATA_INCLUDED	3D
MARKER_NAMES	Box back	Box left	Hand left	Hand top	Shoulder	Hand right	Back left	Elbow	Back right	Back top	Index	Middle	Thumb
Frame	Time	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	Hand left X	Hand left Y	Hand left Z	Hand top X	Hand top Y	Hand top Z	Shoulder X	Shoulder Y	Shoulder Z	Hand right X	Hand right Y	Hand right Z	Back left X	Back left Y	Back left Z	Elbow X	Elbow Y	Elbow Z	Back right X	Back right Y	Back right Z	Back top X	Back top Y	Back top Z	Index X	Index Y	Index Z	Middle X	Middle Y	Middle Z	Thumb X	Thumb Y	Thumb Z	
1488	24.78333	514.803	-777.444	192.577	606.132	-743.415	190.679	554.062	-535.440	287.099	517.347	-573.951	269.963	526.484	-60.358	200.590	525.259	-521.591	282.538	735.579	155.726	111.656	530.986	-284.348	239.014	707.365	156.331	112.045	706.422	148.910	169.150	481.510	-655.020	229.069	463.564	-644.492	208.824	626.589	-611.425	205.906
1489	24.80000	514.789	-777.459	192.554	606.139	-743.398	190.660	553.805	-536.653	285.965	517.693	-574.655	269.047	526.966	-61.263	200.555	525.120	-522.576	281.590	735.375	155.644	111.766	531.622	-285.124	239.143	707.184	156.169	112.192	706.338	148.652	169.296	480.775	-655.572	227.560	462.926	-644.823	206.611	625.465	-612.052	202.992
1490	24.81667	514.784	-777.493	192.560	606.139	-743.398	190.660	553.506	-537.676	284.834	518.078	-575.305	268.168	527.313	-62.084	200.401	524.800	-523.526	280.499	735.235	155.553	111.864	532.101	-285.831	239.160	707.035	155.988	112.340	706.267	148.396	169.447	480.115	-656.309	226.186	462.382	-645.368	204.867	624.650	-612.618	200.794
1491	24.83333	514.781	-777.392	192.616	606.144	-743.368	190.683	553.044	-538.605	283.787	518.267	-575.889	267.425	527.608	-62.782	200.322	524.359	-524.311	279.427	735.146	155.435	111.967	532.405	-286.497	238.858	706.936	155.789	112.454	706.234	148.154	169.549	479.611	-657.191	224.717	462.055	-645.780	203.124	624.179	-613.350	199.481
1492	24.85000	514.848	-777.269	192.676	606.115	-743.389	190.661	552.501	-539.385	283.012	518.500	-576.404	266.662	527.850	-63.404	200.319	523.924	-525.085	278.499	735.108	155.285	112.062	532.462	-287.204	238.457	706.922	155.559	112.584	706.255	147.922	169.670	479.453	-657.547	223.258	462.291	-646.051	200.741	623.951	-613.927	198.624
1493	24.86667	514.728	-777.431	192.607	606.096	-743.334	190.735	552.168	-540.041	282.371	518.846	-577.000	265.943	527.944	-63.965	200.206	523.587	-525.843	277.574	735.119	155.118	112.169	532.415	-287.763	237.987	706.961	155.317	112.726	706.296	147.640	169.789	479.820	-658.436	221.569	463.120	-646.283	198.240	624.057	-614.178	197.682
1494	24.88333	514.703	-777.432	192.634	606.097	-743.267	190.765	552.082	-540.625	281.823	519.206	-577.555	265.296	527.973	-64.434	199.979	523.454	-526.419	276.960	735.210	154.906	112.306	532.267	-288.290	237.367	707.005	155.115	112.861	706.389	147.364	169.911	480.251	-658.111	222.482	464.276	-646.690	196.078	624.537	-614.146	196.912
1495	24.90000	514.688	-777.428	192.611	606.092	-743.297	190.741	552.086	-541.133	281.348	519.628	-578.092	264.683	527.997	-64.836	199.765	523.979	-526.994	276.431	735.342	154.681	112.428	532.195	-288.770	236.850	707.140	154.872	112.964	706.527	147.084	170.015	481.141	-658.748	221.658	465.495	-646.744	194.432	625.067	-613.993	196.173
1496	24.91667	514.748	-777.445	192.575	606.138	-743.410	190.667	552.341	-541.560	280.738	520.104	-578.563	264.103	528.054	-65.178	199.546	524.116	-527.511	275.815	735.506	154.422	112.528	532.213	-289.173	236.153	707.304	154.617	113.044	706.670	146.831	170.098	482.055	-659.438	220.588	466.752	-647.022	192.670	625.793	-613.747	195.337
1497	24.93333	514.769	-777.356	192.633	606.119	-743.326	190.708	552.620	-541.963	280.002	520.588	-579.056	263.332	528.147	-65.455	199.340	524.396	-528.041	274.983	735.680	154.210	112.617	532.267	-289.541	235.634	707.484	154.348	113.120	706.846	146.583	170.177	482.846	-660.206	219.409	468.029	-646.837	190.649	626.245	-613.716	194.218
1498	24.95000	514.742	-777.401	192.614	606.112	-743.372	190.698	552.825	-542.393	279.022	520.918	-579.528	262.344	528.306	-65.770	199.143	524.600	-528.497	273.994	735.883	153.986	112.691	532.412	-289.945	234.913	707.695	154.114	113.206	707.042	146.336	170.260	483.328	-660.791	218.159	469.214	-646.421	188.197	626.340	-613.868	192.760
1499	24.96667	514.856	-777.288	192.676	606.092	-743.268	190.771	552.943	-542.827	277.920	521.410	-579.921	261.414	528.445	-66.061	198.974	524.787	-528.941	272.808	736.125	153.749	112.756	532.519	-290.300	234.160	707.926	153.880	113.259	707.266	146.079	170.300	483.656	-661.178	216.495	470.313	-645.901	185.475	626.236	-614.070	191.052
1500	24.98333	514.750	-777.369	192.643	606.087	-743.298	190.748	552.900	-543.268	276.600	521.874	-580.303	260.431	528.576	-66.358	198.697	524.763	-529.382	271.433	736.359	153.514	112.829	532.581	-290.741	233.253	708.163	153.676	113.303	707.475	145.837	170.353	484.288	-661.264	214.789	471.871	-644.996	182.699	626.206	-614.539	189.688
1501	25.00000	514.709	-777.412	192.605	606.069	-743.244	190.760	552.809	-543.616	275.324	522.330	-580.712	259.456	528.672	-66.613	198.312	524.769	-529.818	269.875	736.619	153.286	112.904	532.469	-291.131	232.102	708.416	153.465	113.375	707.713	145.602	170.429	484.702	-662.039	213.573	473.950	-644.261	179.838	625.787	-615.256	188.336
1502	25.01667	514.720	-777.412	192.628	606.055	-743.263	190.737	552.817	-543.774	274.167	522.601	-581.017	258.974	528.743	-66.844	197.788	524.703	-530.043	268.526	736.924	153.087	113.005	532.211	-291.485	230.760	708.697	153.249	113.406	707.992	145.380	170.504	484.801	-662.812	213.175	475.834	-643.487	177.803	624.698	-616.442	187.128
1503	25.03333	514.702	-777.530	192.555	606.071	-743.316	190.686	552.787	-543.724	273.275	522.338	-581.274	258.842	528.802	-67.010	197.213	524.709	-530.113	267.482	737.286	152.881	113.009	531.844	-291.750	229.352	709.079	153.056	113.423	708.342	145.181	170.507	484.831	-663.574	212.857	477.673	-642.451	176.576	623.149	-617.893	186.498
1504	25.05000	515.058	-777.806	192.705	606.248	-743.519	190.656	552.655	-543.476	272.370	522.616	-580.437	257.418	528.820	-67.036	196.614	524.312	-530.015	266.218	737.775	152.650	112.970	531.294	-291.898	227.914	709.576	152.901	113.390	708.781	145.006	170.474	484.856	-664.113	212.621	478.901	-641.836	175.667	621.638	-619.214	186.171
1505	25.06667	515.742	-778.021	193.111	606.784	-743.845	190.563	552.545	-543.112	271.395	522.394	-580.319	257.274	528.778	-66.958	195.967	524.155	-529.707	265.097	738.367	152.466	112.939	530.456	-292.009	226.094	710.171	152.693	113.336	709.331	144.859	170.417	484.771	-664.469	212.330	479.396	-641.641	175.531	620.253	-620.230	185.831
1506	25.08333	516.053	-778.464	193.080	607.096	-744.095	190.582	552.261	-542.429	270.496	522.021	-579.906	257.200	528.661	-66.718	195.145	523.868	-529.208	263.968	739.077	152.235	112.866	529.190	-292.022	223.762	710.841	152.553	113.277	709.992	144.716	170.363	484.348	-664.490	211.810	479.595	-641.504	175.665	618.973	-621.095	185.889
1507	25.10000	515.924	-778.787	192.634	606.997	-744.194	190.715	551.883	-541.517	269.568	521.596	-579.214	256.983	528.422	-66.363	194.035	523.503	-528.431	262.835	739.903	152.012	112.830	527.485	-291.996	220.699	711.696	152.381	113.181	710.758	144.592	170.270	483.604	-663.714	210.236	479.641	-641.167	175.980	617.821	-621.731	186.173
1508	25.11667	516.512	-778.568	192.476	607.416	-743.704	190.767	551.440	-540.282	268.661	521.271	-578.238	256.860	528.000	-65.895	192.587	523.008	-527.351	261.767	740.889	151.759	112.723	525.085	-291.824	216.965	712.654	152.221	113.103	711.638	144.464	170.170	483.571	-663.292	210.094	479.702	-640.668	176.566	617.004	-621.649	186.480
1509	25.13333	517.685	-778.326	192.446	608.359	-742.620	191.061	550.948	-538.569	267.887	520.975	-576.904	256.718	527.382	-65.215	190.811	522.335	-525.939	260.696	741.970	151.459	112.660	522.272	-291.407	212.601	713.781	152.030	112.951	712.666	144.335	170.060	483.938	-662.625	210.441	479.915	-640.111	177.356	616.523	-620.957	186.978
1510	25.15000	519.407	-777.525	192.708	609.538	-741.167	192.010	550.377	-536.349	267.146	520.726	-575.133	257.032	526.563	-64.394	188.604	521.389	-524.044	259.670	743.225	151.146	112.643	518.920	-290.740	207.720	715.018	151.883	112.909	713.799	144.169	169.997	484.451	-661.899	211.025	480.097	-639.265	178.783	616.315	-619.977	188.294
1511	25.16667	521.389	-776.403	193.570	610.998	-739.259	194.000	549.645	-533.472	266.615	520.236	-572.975	257.467	525.551	-63.396	186.081	520.465	-521.637	258.803	744.597	150.797	112.637	515.099	-289.826	202.261	716.390	151.715	112.829	715.018	143.971	169.918	485.521	-660.956	213.324	480.479	-638.201	180.355	616.236	-618.373	190.146
1512	25.18333	523.909	-774.408	196.081	612.769	-736.469	196.814	548.777	-529.630	265.986	519.700	-569.972	257.892	524.331	-62.248	183.298	519.239	-518.646	258.038	746.146	150.382	112.648	510.860	-288.545	196.240	717.936	151.483	112.786	716.379	143.739	169.889	486.403	-659.314	214.842	480.754	-636.501	182.738	616.331	-615.871	192.298
1513	25.20000	526.666	-771.963	200.287	614.838	-732.710	201.056	547.334	-525.210	265.498	518.807	-566.136	258.239	522.847	-60.940	180.362	517.644	-514.871	257.056	747.796	149.915	112.716	506.230	-286.899	189.595	719.614	151.220	112.801	717.864	143.431	169.872	487.310	-656.939	216.656	nan	nan	nan	616.496	-612.330	194.626
1514	25.21667	529.214	-768.544	205.968	616.663	-727.938	206.807	545.622	-519.909	265.136	517.770	-561.326	258.716	521.311	-59.355	177.058	515.691	-510.193	256.171	749.535	149.330	112.829	501.375	-284.718	182.151	721.376	150.887	112.873	719.443	143.075	169.943	487.970	-654.403	219.031	nan	nan	nan	616.529	-607.811	197.091
1515	25.23333	531.147	-763.673	212.367	617.895	-721.823	213.550	543.498	-513.349	264.491	516.614	-554.857	259.189	519.776	-57.504	173.571	513.535	-504.415	255.068	751.329	148.648	113.037	496.328	-281.999	173.995	723.195	150.488	112.976	721.019	142.640	170.013	488.411	-649.935	219.858	nan	nan	nan	616.395	-602.060	200.034
1516	25.25000	532.589	-757.564	218.805	618.773	-714.208	220.342	541.014	-505.664	263.802	514.783	-547.841	259.396	518.240	-55.430	169.806	510.967	-497.398	253.923	753.227	147.894	113.222	491.159	-278.617	165.070	725.098	150.002	113.082	722.672	142.134	170.104	488.288	-643.767	222.157	nan	nan	nan	615.900	-595.073	202.918
1517	25.26667	533.820	-749.878	224.820	619.356	-705.203	226.356	538.391	-496.676	262.934	513.223	-539.490	259.637	516.750	-53.166	165.708	508.304	-489.223	252.616	755.172	146.936	113.463	486.081	-274.517	155.576	727.065	149.382	113.237	724.353	141.492	170.263	488.011	-636.565	224.608	nan	nan	nan	615.037	-586.736	205.487
1518	25.28333	535.310	-740.625	230.832	620.093	-694.613	231.454	535.539	-486.329	261.755	510.654	-529.546	259.555	515.347	-50.673	161.271	505.320	-479.669	251.017	757.151	145.962	113.708	481.015	-269.780	145.611	729.056	148.761	113.381	726.092	140.809	170.375	487.662	-629.066	226.577	nan	nan	nan	613.787	-577.128	207.525
1519	25.30000	536.296	-730.123	237.037	620.298	-682.588	236.082	532.440	-474.516	259.940	508.145	-518.082	259.308	514.026	-47.962	156.605	502.131	-468.581	248.790	759.136	144.932	113.932	476.075	-264.373	134.952	731.088	148.004	113.538	727.836	140.042	170.558	486.283	-617.422	231.511	nan	nan	nan	611.939	-566.153	208.906
1520	25.31667	536.328	-717.941	243.738	619.683	-669.138	241.049	528.799	-461.233	257.459	504.920	-505.061	258.555	512.634	-45.063	151.871	498.525	-456.125	245.892	761.144	143.707	114.180	471.548	-258.154	123.392	733.166	147.165	113.661	729.622	139.248	170.665	484.349	-605.807	234.552	nan	nan	nan	609.266	-554.141	209.988
1521	25.33333	534.699	-704.140	250.676	618.005	-652.680	247.165	524.692	-446.823	254.001	501.117	-490.709	256.919	511.211	-41.791	146.716	494.441	-442.427	241.973	763.170	142.386	114.438	467.136	-250.887	111.230	735.196	146.217	113.855	731.408	138.334	170.856	481.882	-592.679	237.211	nan	nan	nan	606.047	-541.208	211.067
1522	25.35000	532.925	-683.988	258.197	614.289	-637.882	252.792	520.401	-431.542	249.483	496.878	-475.361	254.253	509.923	-38.089	141.147	490.183	-427.707	237.052	765.139	141.002	114.783	462.779	-242.733	98.586	737.259	145.233	114.118	733.178	137.316	171.076	477.912	-578.131	238.850	nan	nan	nan	602.826	-527.132	212.194
1523	25.36667	527.138	-670.331	264.330	609.538	-621.262	258.455	515.621	-415.900	244.061	492.454	-459.208	250.616	508.783	-33.873	135.334	485.803	-412.560	231.219	767.243	139.584	115.168	458.648	-233.995	85.891	739.437	144.186	114.427	734.997	136.188	171.344	473.626	-562.517	239.738	nan	nan	nan	598.817	-512.663	212.186
1524	25.38333	521.490	-652.664	269.893	604.173	-603.752	262.890	510.886	-399.610	237.595	487.555	-442.492	245.861	507.832	-29.111	129.524	481.194	-396.741	224.392	769.480	138.056	115.490	454.760	-224.447	72.508	741.764	143.134	114.629	736.927	135.122	171.501	468.904	-545.653	239.609	465.390	-541.589	205.261	594.156	-497.651	210.977
1525	25.40000	515.001	-634.205	273.258	598.020	-585.629	265.661	505.600	-382.889	230.248	482.015	-425.349	239.845	507.125	-23.943	123.989	476.067	-380.418	216.571	771.792	136.374	115.742	451.379	-213.900	59.770	744.163	141.937	114.723	738.967	134.074	171.642	463.166	-528.568	237.731	460.252	-526.107	203.178	588.854	-482.092	208.802
1526	25.41667	507.333	-615.569	274.301	590.719	-567.518	266.517	499.866	-365.921	222.079	475.930	-407.850	232.927	506.502	-18.476	118.598	470.580	-363.867	207.874	774.074	134.591	116.010	448.345	-202.352	46.758	746.610	140.631	114.864	741.011	132.954	171.823	456.629	-511.053	234.162	454.656	-509.932	199.481	583.149	-466.078	205.776
1527	25.43333	498.646	-596.964	273.273	583.321	-548.821	266.140	493.992	-348.973	213.263	469.479	-390.202	225.247	506.030	-12.638	113.238	464.957	-347.178	198.462	776.321	132.724	116.348	445.661	-189.952	33.765	748.920	139.296	115.107	743.009	131.715	172.012	449.140	-493.347	229.938	448.144	-493.324	194.765	576.548	-450.369	201.870
1528	25.45000	489.010	-578.397	271.045	574.389	-531.850	263.585	488.090	-332.176	203.683	462.744	-372.541	216.793	505.865	-6.272	107.915	459.341	-330.403	188.422	778.565	130.779	116.692	443.304	-176.853	21.164	751.305	137.895	115.341	744.956	130.402	172.243	441.206	-475.392	224.233	440.818	-476.491	189.093	569.494	-434.948	196.916
1529	25.46667	478.361	-559.028	268.128	563.949	-515.122	260.129	481.884	-315.184	193.804	455.687	-355.130	207.418	506.039	0.633	102.725	453.538	-313.816	177.734	780.836	128.776	117.037	441.599	-163.092	9.038	753.743	136.415	115.517	746.945	129.114	172.398	432.236	-457.243	217.439	432.434	-459.532	182.316	561.562	-420.117	190.805
1530	25.48333	463.913	-540.806	262.887	551.545	-498.792	255.696	475.616	-299.028	183.015	448.189	-337.848	197.210	506.551	7.939	97.809	447.562	-297.256	166.530	783.096	126.637	117.239	440.482	-148.619	-2.880	756.195	134.871	115.621	749.015	127.814	172.496	422.425	-438.670	209.134	422.643	-442.442	175.008	552.601	-405.751	183.602
1531	25.50000	448.289	-522.226	256.410	536.994	-482.981	249.797	469.016	-282.952	171.830	440.141	-320.096	186.612	507.256	15.291	93.010	441.463	-280.507	154.873	785.250	124.419	117.523	439.901	-133.428	-14.864	758.526	133.250	115.760	750.957	126.505	172.609	411.019	-419.582	199.872	411.967	-424.913	165.719	542.543	-391.862	175.463
1532	25.51667	431.236	-503.779	248.243	521.439	-467.924	242.307	461.800	-266.560	160.304	431.480	-302.915	175.021	508.096	22.856	88.234	434.571	-263.182	143.133	787.344	122.271	117.776	439.875	-117.585	-26.613	760.835	131.636	115.873	752.807	125.015	172.595	398.654	-400.742	189.661	400.116	-406.808	155.410	531.371	-378.324	166.586
1533	25.53333	412.894	-485.444	238.470	504.632	-453.485	233.449	454.749	-251.018	148.267	422.468	-285.429	163.078	509.136	30.579	83.627	427.723	-246.497	130.626	789.287	120.163	117.860	440.423	-101.236	-37.966	763.031	130.001	115.964	754.548	123.569	172.696	385.473	-382.205	178.529	387.254	-388.391	144.020	519.200	-365.199	156.963
1534	25.55000	393.022	-466.914	227.396	486.230	-439.373	223.546	447.158	-235.627	135.965	413.012	-268.343	150.555	510.090	38.912	79.253	420.665	-230.019	117.806	791.137	117.876	118.191	441.519	-84.588	-48.806	765.015	128.389	115.893	756.204	122.161	172.695	371.399	-362.974	166.279	373.572	-369.823	131.595	506.122	-352.502	146.598
1535	25.56667	371.964	-448.201	215.160	466.535	-425.451	212.673	439.266	-220.708	123.300	403.217	-251.505	137.533	511.599	47.289	75.149	413.386	-213.884	104.677	792.754	115.682	118.338	443.300	-67.733	-59.437	766.905	126.686	115.888	757.646	120.770	172.671	356.693	-343.565	153.022	359.290	-351.003	118.362	492.074	-340.242	135.511
1536	25.58333	350.215	-429.097	201.921	445.853	-411.605	200.838	430.913	-206.245	110.238	392.995	-234.918	123.976	513.363	55.659	71.427	405.742	-198.075	91.144	794.298	113.459	118.478	446.477	-52.570	-70.474	768.656	125.020	115.889	759.139	119.419	172.659	341.454	-324.171	139.064	344.365	-332.074	104.231	477.109	-328.231	123.702
1537	25.60000	327.833	-409.630	187.555	424.107	-397.543	187.747	422.169	-192.120	96.735	382.271	-218.461	109.831	515.536	64.061	68.105	397.846	-182.502	77.281	795.761	111.259	118.552	448.953	-36.037	-79.650	770.391	123.287	115.991	760.545	118.080	172.613	325.872	-304.571	124.072	328.927	-312.809	89.203	461.174	-316.438	110.802
1538	25.61667	304.105	-389.372	171.170	401.020	-383.424	173.137	413.100	-178.420	82.856	371.426	-202.280	95.306	518.701	72.120	64.832	389.742	-167.283	63.054	797.077	109.048	118.658	451.538	-19.389	-87.842	771.986	121.595	115.958	761.782	116.719	172.512	309.832	-284.727	108.316	312.969	-293.122	73.323	444.151	-304.838	96.558
1539	25.63333	280.086	-369.176	153.642	376.608	-369.419	156.574	403.557	-165.005	68.869	360.224	-186.227	80.508	520.940	80.145	62.298	381.231	-152.157	48.895	798.076	106.849	118.782	454.256	-3.203	-95.152	773.230	119.869	115.945	762.739	115.360	172.493	293.466	-264.497	91.909	296.570	-272.903	56.753	426.121	-292.681	81.746
1540	25.65000	255.856	-348.710	135.154	352.956	-355.845	138.978	393.538	-152.003	54.674	348.597	-170.338	65.530	523.262	87.939	60.371	372.415	-137.488	34.485	798.874	104.818	118.961	456.922	12.350	-101.462	774.271	118.285	116.005	763.504	114.066	172.547	276.875	-244.022	75.097	279.832	-252.318	39.798	407.657	-281.040	66.158
1541	25.66667	231.585	-327.625	115.963	327.891	-341.063	120.281	382.886	-139.208	40.182	336.642	-154.632	50.257	525.566	95.124	59.000	363.030	-123.023	19.958	799.612	102.963	119.164	458.837	29.207	-105.107	775.259	116.848	116.138	764.224	112.795	172.625	260.311	-223.279	57.998	263.022	-231.382	22.509	387.699	-269.470	48.658
1542	25.68333	207.680	-305.687	96.117	302.900	-325.442	100.899	371.825	-126.522	25.508	324.636	-139.135	34.627	527.658	101.564	58.096	353.352	-108.679	5.370	800.275	101.028	119.376	460.975	43.025	-109.760	776.241	115.374	116.252	764.904	111.601	172.696	243.962	-202.541	40.525	246.526	-210.075	4.755	367.996	-256.976	30.732
1543	25.70000	184.722	-282.128	76.469	278.399	-309.202	80.599	360.555	-113.802	10.517	312.487	-123.506	18.777	529.365	107.263	57.551	343.545	-94.355	-9.452	800.861	99.163	119.590	462.561	55.978	-113.769	777.076	113.909	116.374	765.447	110.425	172.780	228.132	-181.554	22.861	229.994	-187.854	-12.818	348.287	-243.799	12.308
1544	25.71667	162.295	-260.031	55.586	254.397	-292.464	59.532	349.157	-100.897	-4.461	300.448	-107.760	2.914	530.537	112.409	57.091	333.671	-79.974	-24.201	801.143	97.389	119.829	463.499	68.576	-117.161	777.598	112.539	116.542	765.736	109.254	172.903	212.981	-160.466	4.413	214.725	-166.016	-31.139	329.253	-229.633	-5.784
1545	25.73333	141.205	-237.572	34.260	230.940	-273.996	38.929	337.722	-87.820	-19.255	288.588	-91.802	-12.672	531.286	118.917	57.315	323.873	-65.564	-38.728	800.966	95.540	120.094	464.109	79.520	-120.253	777.812	111.309	116.772	765.756	108.173	173.082	198.344	-139.201	-13.412	200.199	-144.112	-49.208	310.258	-214.942	-24.132
1546	25.75000	120.761	-214.160	13.293	207.947	-256.747	17.021	326.283	-74.750	-34.050	276.906	-75.914	-28.118	532.284	123.601	57.292	314.035	-51.422	-53.255	800.805	94.105	120.371	464.192	89.478	-122.851	777.853	110.179	117.002	765.549	107.273	173.154	184.280	-117.854	-30.846	186.218	-122.031	-66.824	291.271	-199.855	-42.955
1547	25.76667	101.316	-190.170	-7.158	185.786	-238.033	-4.201	314.716	-61.819	-48.663	265.219	-60.350	-43.800	533.185	127.740	57.256	303.928	-37.974	-68.130	800.553	92.840	120.622	463.648	98.251	-124.902	777.764	109.133	117.178	765.302	106.416	173.294	170.901	-96.776	-48.270	172.813	-99.976	-84.115	272.732	-184.255	-61.833
1548	25.78333	82.829	-165.990	-27.113	164.535	-218.613	-24.610	303.205	-48.622	-62.951	253.923	-44.565	-59.005	534.161	129.538	56.744	294.256	-23.218	-81.703	800.141	91.618	120.876	462.414	106.115	-126.704	777.556	108.168	117.333	764.912	105.509	173.560	157.996	-75.273	-64.843	160.228	-78.090	-101.014	254.891	-168.234	-79.963
1549	25.80000	65.664	-141.767	-46.336	144.544	-198.716	-44.189	292.146	-35.403	-76.826	242.795	-27.864	-73.243	534.028	134.158	57.260	284.593	-8.286	-94.757	799.647	90.524	121.143	460.474	113.235	-128.433	777.253	107.287	117.575	764.413	104.799	173.748	146.086	-54.352	-81.298	148.580	-55.549	-117.315	237.899	-151.840	-97.424
1550	25.81667	49.818	-118.380	-65.569	125.816	-178.368	-62.973	281.532	-22.308	-90.044	232.694	-13.169	-87.535	534.060	134.867	56.630	275.900	4.586	-107.935	798.999	89.570	121.439	457.958	119.650	-129.942	776.770	106.598	117.781	763.734	104.211	173.912	135.139	-33.742	-97.142	137.922	-34.150	-133.082	222.022	-135.187	-114.257
1551	25.83333	35.348	-93.337	-82.880	108.262	-157.940	-81.159	271.212	-8.552	-102.296	223.094	2.094	-100.922	533.156	138.400	57.100	267.533	18.038	-120.130	798.341	89.163	121.824	455.085	125.330	-131.198	775.922	105.683	117.976	762.840	103.725	174.114	125.213	-13.393	-112.125	128.273	-13.313	-148.038	207.063	-118.490	-130.312
1552	25.85000	22.015	-69.470	-100.065	91.750	-137.596	-98.736	262.019	3.237	-114.438	214.226	16.893	-113.585	532.243	140.042	57.117	259.766	31.027	-131.637	797.338	88.580	122.137	451.860	130.386	-132.187	775.044	105.297	118.231	761.727	103.409	174.305	116.249	6.603	-126.212	119.679	7.111	-162.119	193.011	-101.968	-145.760
1553	25.86667	9.958	-46.106	-116.468	75.967	-116.721	-115.646	252.971	15.250	-125.672	205.863	31.028	-125.716	531.199	141.533	57.164	252.383	43.346	-142.588	796.200	88.190	122.431	448.132	134.706	-132.902	773.993	105.000	118.418	760.487	103.163	174.462	108.162	25.871	-139.621	111.929	26.872	-175.653	180.037	-85.870	-160.961
1554	25.88333	-1.040	-23.567	-132.125	62.005	-97.755	-132.067	244.136	26.813	-136.749	198.016	44.779	-137.395	530.017	142.936	57.306	245.422	55.215	-153.088	794.954	87.794	122.728	443.882	138.382	-133.469	772.849	104.745	118.651	759.623	103.152	174.774	100.614	44.327	-152.905	104.865	45.694	-188.884	167.712	-70.303	-175.391
1555	25.90000	-11.047	-1.711	-147.636	48.675	-78.757	-147.909	235.512	38.087	-147.658	190.192	57.929	-149.310	528.654	144.144	57.435	238.390	66.494	-163.662	793.637	87.542	123.012	439.163	141.449	-133.832	771.687	104.640	118.862	758.364	103.073	174.899	93.669	61.971	-166.358	98.429	63.533	-202.299	155.985	-55.437	-188.931
1556	25.91667	-20.063	19.437	-163.271	36.275	-60.890	-164.136	227.325	48.753	-158.039	182.896	70.470	-160.883	526.832	145.101	57.531	231.791	77.134	-173.721	792.341	87.320	123.212	433.874	144.103	-134.182	770.491	104.496	118.973	757.142	103.412	175.286	87.486	78.648	-179.693	92.970	80.537	-215.618	145.497	-41.069	-202.877
1557	25.93333	-27.904	39.357	-178.994	25.258	-42.289	-179.126	219.889	58.861	-167.450	176.476	82.272	-171.445	524.725	145.917	57.540	225.936	87.089	-182.938	790.890	87.117	123.384	428.520	146.529	-134.729	769.205	104.492	119.140	755.735	103.551	175.360	82.325	94.402	-192.331	88.664	96.496	-228.154	136.219	-27.383	-215.685
1558	25.95000	-34.645	57.650	-194.425	15.519	-25.918	-194.172	213.352	68.299	-175.768	170.928	93.311	-180.947	522.281	146.579	57.453	220.836	96.297	-191.130	789.294	87.146	123.634	423.576	148.810	-135.230	767.758	104.621	119.266	753.964	103.784	175.476	78.124	108.962	-203.950	85.337	111.136	-239.657	128.035	-14.623	-227.105
1559	25.96667	-40.301	74.545	-209.008	6.991	-10.699	-208.048	207.494	77.015	-183.315	166.093	103.432	-189.681	519.750	147.276	57.397	216.312	104.712	-198.456	787.566	87.369	123.857	418.964	150.875	-135.342	766.037	104.884	119.395	751.982	104.106	175.547	74.786	122.386	-214.663	82.664	124.362	-250.302	120.847	-2.953	-237.118
1560	25.98333	-44.851	90.309	-222.412	-0.266	3.538	-220.516	202.257	84.546	-190.241	161.778	112.497	-197.944	517.373	147.993	57.497	212.233	112.203	-205.393	785.699	87.678	124.006	414.311	152.706	-135.194	764.205	105.273	119.477	749.843	104.521	175.569	72.064	134.446	-224.832	80.762	136.327	-260.421	114.644	7.613	-246.463
1561	26.00000	-48.353	104.410	-234.623	-6.273	16.394	-231.998	197.331	91.370	-196.993	157.828	120.330	-205.909	514.989	148.774	57.588	208.452	118.755	-211.787	783.802	88.032	124.199	409.523	154.383	-134.828	762.393	105.678	119.534	747.730	104.949	175.568	69.632	144.743	-234.702	79.234	146.667	-270.011	109.439	16.767	-255.827
1562	26.01667	-51.173	116.058	-245.949	-11.233	26.955	-243.216	192.900	97.351	-203.401	154.277	127.131	-213.537	512.636	149.484	57.702	205.009	124.443	-217.942	781.869	88.364	124.362	404.580	155.892	-134.376	760.730	106.404	119.625	745.633	105.439	175.560	67.478	153.464	-244.044	78.035	155.979	-278.617	105.193	24.613	-264.953
1563	26.03333	-53.543	125.147	-257.010	-15.211	35.368	-254.032	189.024	102.681	-209.558	151.154	133.111	-220.720	510.191	150.126	57.757	201.944	129.527	-223.848	779.978	88.768	124.482	399.748	157.248	-133.942	758.852	106.800	119.627	743.526	105.955	175.514	65.636	160.828	-252.999	76.847	163.154	-287.268	101.686	31.270	-273.107
1564	26.05000	-55.437	132.695	-268.104	-18.444	42.378	-264.428	185.556	107.254	-215.093	148.425	138.229	-227.416	507.513	150.590	57.824	199.221	133.867	-229.263	778.023	89.214	124.543	395.285	158.494	-133.594	756.762	106.908	119.573	741.410	106.496	175.451	64.127	167.041	-261.701	76.060	168.998	-295.749	98.778	36.882	-280.593
