NO_OF_FRAMES	4591
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:56:08	6573.69303513
DATA_INCLUDED	3D
MARKER_NAMES	Back top	Back right	Back left	Shoulder	Elbow	Hand top	Hand right	Hand left	Thumb	Index	Middle	Box back	Box left
Frame	Time	Back top X	Back top Y	Back top Z	Back right X	Back right Y	Back right Z	Back left X	Back left Y	Back left Z	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Hand top X	Hand top Y	Hand top Z	Hand right X	Hand right Y	Hand right Z	Hand left X	Hand left Y	Hand left Z	Thumb X	Thumb Y	Thumb Z	Index X	Index Y	Index Z	Middle X	Middle Y	Middle Z	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	
1500	24.98333	693.522	258.289	221.614	695.014	274.132	166.406	717.031	257.296	161.417	454.336	255.928	149.208	403.074	251.660	-44.914	372.265	41.948	-329.469	381.961	84.824	-303.566	395.761	57.054	-286.818	459.646	-18.048	-357.699	410.296	-14.054	-420.721	419.208	6.747	-437.356	509.747	-784.304	192.243	602.488	-753.921	189.749
1501	25.00000	693.778	258.678	221.115	695.211	274.599	165.911	717.155	257.690	160.849	454.335	256.946	148.921	402.135	253.225	-44.675	372.581	35.332	-321.221	383.101	78.654	-296.637	396.308	51.895	-279.370	461.294	-24.367	-350.637	411.116	-23.426	-411.843	420.423	-2.516	-428.691	509.983	-784.001	192.398	602.473	-753.943	189.734
1502	25.01667	694.110	259.031	220.660	695.479	274.992	165.437	717.409	258.044	160.387	454.472	257.966	148.696	401.280	254.707	-44.381	372.926	28.577	-312.641	383.212	72.783	-289.547	396.190	47.576	-273.444	462.086	-30.795	-340.863	411.746	-32.740	-401.774	421.598	-11.840	-419.499	509.701	-784.350	192.239	602.495	-753.916	189.771
1503	25.03333	694.649	259.330	220.264	696.011	275.352	165.120	717.865	258.301	159.950	454.770	259.009	148.559	400.693	255.818	-43.764	373.209	21.768	-303.697	383.216	66.833	-282.177	396.471	42.307	-265.288	462.744	-37.698	-330.412	412.627	-42.123	-390.967	422.707	-21.187	-409.668	509.978	-783.971	192.400	602.481	-753.930	189.740
1504	25.05000	695.379	259.555	219.926	696.721	275.638	164.765	718.504	258.499	159.570	455.175	260.090	148.578	400.226	256.929	-43.174	373.491	14.958	-294.253	383.189	60.825	-274.312	396.755	37.022	-256.626	463.391	-44.554	-319.607	413.149	-51.616	-380.251	423.724	-30.519	-399.083	509.767	-784.280	192.242	602.464	-753.959	189.730
1505	25.06667	696.307	259.769	219.680	697.603	275.886	164.526	719.323	258.707	159.304	455.712	261.057	148.784	399.846	257.835	-42.404	373.718	8.181	-284.082	383.258	54.701	-265.809	397.090	31.679	-247.384	464.096	-51.345	-308.253	413.989	-60.480	-368.363	424.622	-39.800	-387.629	509.796	-784.206	192.281	602.472	-753.942	189.733
1506	25.08333	697.320	259.989	219.525	698.589	276.015	164.353	720.350	258.904	159.133	456.402	261.999	149.110	399.512	258.491	-41.456	373.976	1.403	-273.201	383.256	48.646	-256.506	397.423	26.281	-237.517	464.917	-58.166	-296.283	414.648	-69.172	-355.781	424.978	-49.096	-375.366	509.758	-784.293	192.255	602.482	-753.927	189.738
1507	25.10000	698.475	260.111	219.447	699.724	276.043	164.240	721.579	259.042	159.099	457.276	262.886	149.486	399.274	258.910	-40.334	374.297	-5.388	-261.742	383.850	42.258	-246.489	397.922	20.912	-227.238	465.880	-65.125	-283.240	415.158	-78.369	-342.521	425.598	-59.766	-362.670	509.761	-784.319	192.249	602.495	-753.921	189.749
1508	25.11667	699.880	260.067	219.401	701.149	275.989	164.201	723.113	259.029	159.123	458.395	263.861	150.001	399.169	259.081	-39.074	374.687	-12.270	-249.836	383.898	36.026	-236.473	398.350	15.576	-216.513	467.038	-72.088	-269.411	415.747	-87.811	-328.259	425.816	-69.873	-348.954	509.731	-784.350	192.216	602.478	-753.932	189.751
1509	25.13333	701.697	259.955	219.461	703.044	275.844	164.239	724.885	258.805	159.156	459.845	264.804	150.481	399.020	259.096	-37.902	375.695	-19.435	-236.833	382.730	29.635	-225.719	396.970	10.355	-204.274	468.303	-78.905	-255.102	418.892	-97.228	-311.927	426.328	-80.118	-334.700	509.694	-784.363	192.219	602.478	-753.917	189.736
1510	25.15000	703.929	259.778	219.583	705.285	275.554	164.338	727.016	258.356	159.217	461.559	265.699	151.184	399.049	258.464	-36.321	375.782	-26.606	-223.383	383.886	22.984	-215.915	397.740	4.681	-193.305	469.631	-85.669	-240.734	419.890	-106.771	-296.739	426.879	-90.297	-319.969	509.744	-784.329	192.241	602.481	-753.930	189.740
1511	25.16667	706.465	259.548	219.719	707.805	275.150	164.418	729.397	257.799	159.330	463.515	266.513	151.912	399.128	257.377	-34.518	376.289	-33.703	-210.464	384.079	16.151	-204.807	399.072	-1.366	-182.090	471.008	-92.368	-226.225	420.668	-115.883	-281.377	427.471	-99.899	-305.307	509.705	-784.346	192.217	602.470	-753.950	189.747
1512	25.18333	709.153	259.291	219.845	710.515	274.698	164.486	732.064	257.257	159.459	465.642	267.047	152.672	398.955	255.979	-32.263	376.835	-40.811	-197.045	384.347	9.289	-193.071	399.621	-7.295	-170.216	472.379	-99.041	-211.692	421.200	-124.617	-266.045	427.771	-109.301	-290.417	509.953	-783.969	192.401	602.477	-753.929	189.746
1513	25.20000	711.977	258.892	219.884	713.466	274.167	164.522	734.987	256.674	159.556	467.868	267.350	153.414	398.998	253.954	-30.104	377.434	-47.900	-183.240	384.523	2.347	-180.969	400.789	-13.513	-157.867	474.052	-105.623	-196.468	421.753	-133.430	-250.244	427.540	-118.875	-274.819	509.723	-784.324	192.234	602.469	-753.926	189.725
1514	25.21667	715.109	258.353	219.954	716.714	273.563	164.563	738.228	255.998	159.662	470.220	267.477	154.154	398.944	251.518	-27.862	377.969	-55.063	-169.172	384.756	-4.730	-168.766	401.814	-19.643	-145.527	475.778	-112.294	-180.761	420.344	-142.689	-234.615	427.638	-128.890	-258.685	509.741	-784.336	192.230	602.476	-753.936	189.732
1515	25.23333	718.511	257.739	220.032	720.227	272.835	164.600	741.652	255.177	159.724	472.383	267.321	155.234	398.893	248.539	-25.368	378.598	-62.339	-154.917	384.233	-10.854	-154.978	402.496	-25.568	-132.720	477.357	-119.121	-164.879	420.532	-152.237	-217.318	427.429	-139.218	-242.104	509.772	-784.287	192.247	602.469	-753.941	189.740
1516	25.25000	722.108	257.102	219.998	723.957	272.039	164.533	745.349	254.286	159.744	475.257	267.199	155.830	398.905	245.003	-22.846	379.238	-69.781	-140.587	384.502	-18.164	-142.436	403.182	-32.070	-120.008	478.878	-125.939	-149.166	420.452	-161.729	-199.775	426.015	-150.147	-226.047	509.989	-783.939	192.411	602.471	-753.916	189.744
1517	25.26667	726.045	256.404	219.998	728.040	271.159	164.507	749.291	253.249	159.788	478.154	266.861	156.440	398.988	240.924	-20.221	379.934	-77.429	-125.988	384.668	-25.851	-129.590	403.897	-38.829	-106.933	480.692	-132.670	-133.667	420.539	-171.254	-182.494	425.438	-160.376	-209.511	510.045	-783.875	192.457	602.470	-753.938	189.737
1518	25.28333	730.205	255.568	220.008	732.139	270.202	164.387	753.487	252.091	159.815	481.209	266.368	156.965	399.061	236.417	-17.473	380.652	-85.098	-111.220	384.894	-33.598	-116.368	404.718	-45.833	-93.886	482.631	-139.334	-118.403	420.774	-180.523	-165.275	424.773	-170.540	-193.000	509.954	-783.992	192.389	602.483	-753.923	189.735
1519	25.30000	734.465	254.638	219.893	736.542	269.127	164.235	757.764	250.816	159.735	484.785	265.929	157.280	399.274	231.471	-14.516	381.466	-92.722	-96.426	385.236	-41.383	-103.045	405.041	-52.803	-80.577	484.527	-146.002	-103.079	420.874	-189.722	-148.001	424.006	-180.558	-176.091	510.838	-782.740	192.958	602.464	-753.944	189.726
1520	25.31667	738.788	253.653	219.769	741.025	268.004	164.042	762.100	249.577	159.616	488.066	265.172	157.913	399.604	226.162	-11.182	382.362	-100.294	-81.554	385.805	-49.200	-89.658	406.238	-59.829	-67.328	486.481	-152.766	-87.365	420.765	-198.926	-130.458	423.401	-190.637	-159.049	509.994	-783.972	192.383	602.459	-753.972	189.718
1521	25.33333	743.235	252.618	219.611	745.629	266.864	163.875	766.570	248.237	159.505	491.454	264.337	158.566	400.052	220.390	-7.638	383.452	-107.846	-66.716	386.557	-57.044	-76.110	407.267	-66.966	-53.832	488.268	-159.724	-70.506	420.387	-208.090	-112.483	422.733	-200.816	-141.855	509.727	-784.355	192.226	602.481	-753.937	189.729
1522	25.35000	747.550	251.608	219.379	750.534	265.567	163.802	771.146	246.895	159.406	494.397	263.835	159.743	400.459	214.235	-3.892	384.832	-115.480	-51.759	387.677	-65.407	-62.874	408.758	-74.116	-40.446	490.933	-166.137	-54.369	420.279	-217.967	-93.016	421.830	-210.744	-124.233	509.716	-784.373	192.208	602.478	-753.925	189.743
1523	25.36667	752.072	250.496	219.289	755.182	264.322	163.629	775.745	245.497	159.330	497.797	262.574	160.433	400.980	207.735	0.082	386.427	-123.292	-36.835	389.228	-74.311	-50.348	410.173	-81.566	-26.802	493.430	-172.807	-38.489	420.106	-227.844	-74.855	422.727	-220.774	-106.368	509.856	-784.202	192.305	602.486	-753.913	189.750
1524	25.38333	756.531	249.364	219.084	759.844	263.045	163.463	780.280	244.104	159.217	501.278	261.062	161.253	401.670	200.844	4.381	387.825	-131.208	-22.390	390.391	-82.498	-36.842	412.258	-89.117	-13.639	495.993	-179.702	-23.715	420.421	-237.080	-56.974	420.463	-231.340	-90.041	509.802	-784.208	192.297	602.473	-753.942	189.734
1525	25.40000	761.036	248.283	218.969	764.393	261.725	163.243	784.777	242.676	159.059	504.736	259.301	162.177	402.594	193.530	9.055	389.745	-139.158	-7.925	391.923	-90.715	-23.354	414.231	-96.868	-0.446	498.704	-186.752	-9.731	420.487	-246.026	-40.441	419.531	-241.549	-73.553	509.728	-784.340	192.221	602.465	-753.949	189.720
1526	25.41667	765.638	247.155	218.817	768.876	260.466	162.998	789.198	241.336	158.933	508.048	257.318	163.201	403.690	185.842	13.986	391.934	-147.364	6.130	393.750	-99.084	-9.862	416.436	-104.905	12.755	501.938	-193.540	4.021	420.524	-255.182	-24.151	418.600	-251.729	-57.511	509.714	-784.362	192.221	602.475	-753.936	189.729
1527	25.43333	769.884	246.058	218.564	773.204	259.183	162.689	793.485	240.048	158.703	511.177	255.020	164.400	404.731	177.862	19.260	394.487	-155.730	19.983	395.754	-107.633	3.428	418.802	-113.036	25.672	505.796	-199.916	17.596	420.854	-264.311	-7.996	418.053	-262.013	-41.570	509.939	-784.053	192.364	602.471	-753.935	189.735
1528	25.45000	774.063	245.053	218.325	777.386	258.026	162.458	797.708	238.887	158.487	514.032	252.314	165.670	405.745	169.650	24.811	397.137	-164.208	33.468	397.884	-116.329	16.150	421.293	-121.307	38.237	509.752	-206.463	30.900	421.684	-273.663	8.624	417.930	-272.709	-24.888	509.996	-783.921	192.423	602.472	-753.931	189.733
1529	25.46667	777.990	244.069	218.073	781.272	256.860	162.176	801.660	237.792	158.255	516.770	249.420	167.071	406.805	161.135	30.761	399.800	-172.814	46.600	400.226	-125.297	28.350	423.892	-129.751	50.256	513.205	-213.764	43.955	422.539	-283.136	25.800	417.660	-283.735	-7.729	509.734	-784.344	192.232	602.475	-753.924	189.750
1530	25.48333	781.806	243.094	217.871	784.954	255.743	161.908	805.397	236.686	158.030	519.570	246.363	168.486	408.019	152.238	36.969	402.430	-181.607	59.450	402.757	-134.469	40.160	426.626	-138.509	61.930	516.171	-221.690	56.784	423.161	-292.500	42.350	417.401	-294.640	9.093	509.872	-784.112	192.332	602.475	-753.936	189.729
1531	25.50000	785.413	242.142	217.695	788.491	254.668	161.676	808.994	235.696	157.882	522.197	243.061	169.832	409.472	143.098	43.181	405.578	-190.585	72.003	405.538	-143.655	52.069	429.615	-147.409	73.668	519.140	-229.640	69.173	424.143	-301.759	57.992	417.222	-305.445	25.264	509.830	-784.183	192.300	602.459	-753.940	189.724
1532	25.51667	788.740	241.300	217.468	791.757	253.601	161.410	812.347	234.768	157.664	524.567	239.393	171.222	411.160	133.929	49.369	408.949	-199.565	84.611	408.736	-152.915	64.273	433.141	-156.455	85.443	522.950	-237.237	81.140	425.537	-310.784	72.131	417.882	-315.799	40.334	510.004	-783.924	192.422	602.474	-753.939	189.732
1533	25.53333	791.822	240.457	217.199	794.744	252.614	161.135	815.463	233.917	157.437	526.725	235.491	172.730	413.008	124.790	55.771	412.821	-208.728	96.989	411.978	-162.138	76.447	436.798	-165.423	97.229	527.433	-244.521	92.307	427.920	-319.919	86.113	419.153	-325.943	54.210	509.984	-783.939	192.410	602.480	-753.919	189.739
1534	25.55000	794.585	239.703	216.889	797.547	251.715	160.764	818.403	233.119	157.167	528.620	231.434	174.321	414.888	115.633	62.413	417.058	-218.114	109.102	415.453	-171.584	88.385	440.634	-174.596	108.769	532.205	-251.907	102.930	430.713	-329.121	100.348	421.004	-336.350	68.310	509.940	-784.040	192.353	602.476	-753.933	189.727
1535	25.56667	796.949	238.933	216.551	800.054	250.862	160.383	821.186	232.520	156.991	530.490	227.367	175.927	416.958	106.344	69.375	421.388	-227.689	120.781	419.092	-181.285	99.605	444.559	-183.919	119.695	536.964	-259.891	113.523	433.429	-338.381	114.718	423.311	-346.782	82.760	509.986	-784.004	192.378	602.467	-753.949	189.723
1536	25.58333	799.105	238.094	216.241	802.282	250.077	160.151	823.747	232.105	156.815	532.438	223.162	177.527	419.204	96.941	76.516	425.383	-237.183	131.862	423.055	-191.503	110.065	448.581	-193.572	130.005	541.067	-268.643	124.380	436.440	-347.677	128.609	425.609	-357.152	96.950	509.663	-784.438	192.189	602.470	-753.947	189.712
1537	25.60000	801.142	237.138	215.882	804.354	249.303	159.860	826.131	231.728	156.585	534.315	218.929	179.115	421.574	87.511	83.780	429.398	-246.667	142.493	426.874	-201.202	120.129	452.641	-203.131	139.815	545.009	-277.714	134.718	439.566	-356.994	141.017	427.443	-366.960	110.059	510.027	-783.919	192.404	602.491	-753.910	189.743
1538	25.61667	803.135	236.303	215.539	806.191	248.481	159.427	828.332	231.292	156.247	536.203	214.503	180.737	424.009	78.305	91.089	433.562	-256.304	152.692	430.744	-210.870	130.037	456.855	-212.809	149.298	549.286	-286.765	144.136	443.012	-366.572	152.211	429.760	-376.957	121.965	509.784	-784.232	192.282	602.471	-753.935	189.735
1539	25.63333	804.920	235.528	215.186	807.964	247.740	159.083	830.262	230.818	155.902	537.896	209.906	182.516	426.825	68.975	98.392	437.977	-266.274	162.363	434.692	-220.770	139.635	461.156	-222.783	158.462	553.914	-295.698	152.524	446.786	-376.456	162.177	432.687	-387.076	132.812	510.016	-783.934	192.412	602.465	-753.934	189.735
1540	25.65000	806.598	234.825	214.881	809.481	246.989	158.755	832.031	230.378	155.622	539.374	205.246	184.682	429.758	59.743	105.745	442.432	-276.549	171.347	438.605	-231.024	148.773	465.367	-232.969	167.224	558.717	-304.693	160.207	450.234	-385.762	171.852	435.072	-395.425	144.151	509.730	-784.340	192.206	602.471	-753.956	189.728
1541	25.66667	808.063	234.163	214.611	810.760	246.212	158.463	833.587	230.010	155.385	540.727	200.333	186.967	432.792	50.531	113.510	446.630	-286.988	179.521	442.495	-241.369	157.297	469.463	-243.336	175.406	563.506	-313.518	167.755	453.356	-395.875	180.725	437.637	-405.937	153.814	509.890	-784.083	192.346	602.483	-753.900	189.754
1542	25.68333	809.293	233.533	214.402	811.778	245.498	158.276	834.892	229.707	155.203	542.029	195.319	189.319	436.331	41.224	121.236	450.667	-297.486	187.133	446.378	-251.666	165.334	473.345	-253.737	183.262	567.694	-323.300	174.484	455.929	-405.951	188.649	439.061	-416.186	162.761	509.798	-784.169	192.299	602.475	-753.936	189.729
1543	25.70000	810.342	232.906	214.246	812.520	244.723	158.072	835.993	229.417	155.107	543.277	190.199	191.658	440.079	32.042	128.603	454.757	-308.034	194.135	450.289	-261.953	172.954	477.410	-264.216	190.635	571.586	-334.108	180.079	458.358	-416.058	195.487	439.967	-426.149	170.497	509.983	-784.007	192.382	602.472	-753.965	189.727
1544	25.71667	811.170	232.269	214.227	813.159	243.990	157.975	836.902	229.075	155.005	544.483	184.946	193.902	443.920	22.967	135.704	458.875	-318.542	200.760	453.963	-272.123	180.388	481.407	-274.692	197.728	575.823	-343.770	185.731	461.277	-426.252	201.251	441.686	-436.076	176.883	509.681	-784.387	192.223	602.483	-753.924	189.735
1545	25.73333	811.766	231.489	214.121	813.538	243.160	157.913	837.606	228.775	155.010	545.666	179.511	196.226	447.757	14.047	142.527	463.027	-328.829	207.162	457.744	-282.299	187.408	485.282	-285.064	204.538	580.231	-353.114	191.029	464.663	-436.468	206.268	444.775	-446.103	182.088	509.957	-783.976	192.381	602.483	-753.915	189.728
1546	25.75000	812.212	230.661	214.181	813.739	242.297	157.905	838.117	228.433	155.019	546.729	174.073	198.634	451.645	5.415	149.220	467.028	-338.986	213.159	461.410	-292.370	194.031	489.088	-295.303	210.964	584.395	-362.404	195.873	468.324	-446.689	210.766	448.720	-456.229	186.492	509.720	-784.333	192.241	602.460	-753.942	189.721
1547	25.76667	812.465	229.817	214.272	813.773	241.439	157.996	838.440	228.107	155.121	547.788	168.714	201.073	455.908	-3.012	155.745	470.744	-349.866	218.199	465.076	-302.236	200.175	492.853	-305.404	216.871	588.249	-371.915	200.474	471.460	-456.651	215.106	452.228	-466.139	190.714	509.980	-783.970	192.392	602.483	-753.915	189.728
1548	25.78333	812.559	228.794	214.399	813.553	240.579	158.132	838.548	227.874	155.225	548.924	163.238	203.511	460.404	-11.338	162.190	474.343	-359.755	223.272	468.743	-311.881	205.882	496.617	-315.289	222.345	591.776	-381.629	204.730	473.607	-466.090	219.530	454.226	-475.488	195.327	509.749	-784.297	192.260	602.482	-753.924	189.732
1549	25.80000	812.290	227.686	214.524	813.022	239.645	158.311	838.451	227.809	155.468	550.049	157.629	205.939	464.817	-19.559	168.329	477.813	-369.279	228.101	472.395	-321.110	211.229	500.323	-324.883	227.496	595.219	-391.259	208.668	475.317	-475.102	224.135	455.170	-484.281	200.142	509.854	-784.124	192.311	602.461	-753.951	189.729
1550	25.81667	811.927	226.558	214.749	812.387	238.740	158.591	838.186	227.716	155.748	551.029	151.949	208.356	468.749	-27.228	174.758	481.193	-378.542	232.732	475.936	-329.961	216.369	503.980	-334.084	232.402	598.563	-400.725	212.512	477.273	-483.981	228.450	456.486	-492.929	204.565	509.766	-784.296	192.230	602.486	-753.914	189.753
1551	25.83333	811.514	225.381	215.004	811.634	237.705	158.857	837.741	227.426	155.981	552.002	146.335	210.716	472.992	-34.911	180.293	484.605	-387.696	237.100	479.133	-338.392	221.528	506.952	-342.725	237.312	601.777	-410.051	215.980	479.614	-492.910	232.122	458.733	-501.739	208.502	509.751	-784.308	192.245	602.480	-753.922	189.741
1552	25.85000	811.135	224.254	215.273	810.841	236.597	159.127	837.151	226.859	156.229	552.975	140.788	212.980	477.755	-42.990	185.173	487.916	-396.850	241.211	482.881	-348.678	225.275	511.225	-353.152	240.654	604.900	-419.229	218.594	482.262	-502.008	235.603	461.318	-510.621	212.264	509.767	-784.315	192.248	602.498	-753.922	189.744
1553	25.86667	810.678	223.106	215.464	810.061	235.417	159.339	836.472	226.013	156.334	553.866	135.259	215.240	482.655	-51.211	189.972	491.078	-405.896	244.993	486.073	-357.579	229.597	514.630	-362.322	244.518	607.754	-428.409	220.334	484.283	-510.719	239.061	463.330	-519.382	215.729	509.955	-783.972	192.391	602.490	-753.905	189.736
1554	25.88333	810.302	221.910	215.682	809.272	234.160	159.517	835.720	224.948	156.360	554.704	129.702	217.451	487.257	-58.476	195.523	493.889	-414.744	248.325	489.131	-366.128	233.520	517.783	-371.275	248.053	610.201	-437.569	221.795	485.536	-519.080	242.261	464.449	-527.584	218.833	509.730	-784.301	192.237	602.473	-753.949	189.745
1555	25.90000	809.758	220.589	215.852	808.338	232.838	159.737	834.847	223.778	156.449	555.461	124.088	219.591	491.574	-65.323	200.712	496.410	-423.255	251.250	491.986	-374.471	236.924	520.673	-380.036	251.267	612.576	-446.412	223.605	486.545	-527.157	244.600	464.971	-535.340	221.366	509.981	-783.959	192.419	602.477	-753.929	189.746
1556	25.91667	809.045	219.217	216.193	807.306	231.486	160.031	833.886	222.680	156.635	556.214	118.457	221.622	495.557	-72.315	205.209	498.695	-431.550	253.836	494.530	-382.584	240.038	523.183	-388.473	254.366	614.833	-454.810	225.903	487.731	-535.052	246.330	465.706	-542.806	223.265	509.724	-784.349	192.222	602.495	-753.922	189.748
1557	25.93333	808.115	217.670	216.532	806.080	230.126	160.434	832.781	221.702	156.967	556.944	112.841	223.559	499.404	-79.129	209.181	500.718	-439.587	256.186	496.777	-390.537	242.914	525.341	-396.672	257.254	617.091	-462.615	228.336	489.142	-542.918	247.588	466.715	-549.302	224.963	509.725	-784.328	192.234	602.500	-753.902	189.753
1558	25.95000	807.015	216.075	216.941	804.674	228.719	160.914	831.509	220.820	157.331	557.625	107.282	225.428	503.306	-85.767	212.832	502.464	-447.461	258.352	498.807	-398.217	245.580	527.302	-404.616	259.937	618.995	-470.371	230.798	490.867	-554.037	246.809	468.681	-561.339	223.969	509.945	-783.971	192.404	602.472	-753.945	189.741
1559	25.96667	805.832	214.418	217.299	803.182	227.338	161.404	830.130	219.991	157.741	558.346	101.751	227.197	507.273	-92.210	216.438	504.052	-455.009	260.444	500.701	-405.661	248.098	529.148	-412.334	262.473	621.043	-478.150	233.075	491.777	-561.397	247.663	469.527	-568.428	225.069	509.764	-784.315	192.255	602.487	-753.913	189.750
1560	25.98333	804.709	212.949	217.691	801.658	225.879	161.751	828.760	219.087	158.037	559.024	96.222	228.910	511.060	-98.569	219.923	505.531	-462.257	262.345	502.508	-412.775	250.521	530.875	-419.785	264.811	622.475	-485.754	235.073	492.362	-568.435	248.731	469.793	-574.944	226.311	509.862	-784.164	192.304	602.482	-753.924	189.732
1561	26.00000	803.658	211.631	218.065	800.175	224.402	162.075	827.333	218.010	158.270	559.667	90.742	230.564	514.401	-104.745	223.259	506.953	-469.161	264.179	504.253	-419.556	252.721	532.591	-426.888	266.960	623.719	-493.088	236.812	492.711	-575.008	250.005	469.906	-581.089	227.627	509.738	-784.311	192.243	602.481	-753.930	189.740
1562	26.01667	802.482	210.220	218.371	798.561	222.845	162.342	825.821	216.789	158.432	560.245	85.430	232.013	517.578	-110.655	226.412	508.264	-475.818	265.838	505.885	-426.110	254.756	534.207	-433.716	268.870	624.888	-500.181	238.379	493.087	-581.191	251.256	470.090	-587.222	228.937	509.740	-784.310	192.250	602.492	-753.917	189.752
1563	26.03333	801.160	208.704	218.581	797.000	221.306	162.621	824.309	215.614	158.628	560.840	80.283	233.285	520.765	-116.315	229.317	509.665	-482.358	267.317	507.363	-432.586	256.638	535.661	-440.381	270.627	626.190	-506.686	239.484	494.001	-587.705	252.166	470.549	-593.404	230.118	509.890	-784.124	192.347	602.490	-753.914	189.744
1564	26.05000	799.871	207.018	218.708	795.417	219.664	162.803	822.804	214.394	158.768	561.425	75.216	234.606	523.947	-121.824	232.106	510.966	-488.801	268.532	508.691	-438.858	258.449	537.004	-446.852	272.284	627.405	-512.808	240.123	495.052	-593.998	252.505	471.418	-599.593	230.711	509.860	-784.180	192.316	602.483	-753.942	189.756
