NO_OF_FRAMES	2923
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:46:05	5971.01332311
DATA_INCLUDED	3D
MARKER_NAMES	Back top	Back right	Back left	Shoulder	Elbow	Hand top	Hand right	Hand left	Thumb	Index	Middle	Box back	Box left
Frame	Time	Back top X	Back top Y	Back top Z	Back right X	Back right Y	Back right Z	Back left X	Back left Y	Back left Z	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Hand top X	Hand top Y	Hand top Z	Hand right X	Hand right Y	Hand right Z	Hand left X	Hand left Y	Hand left Z	Thumb X	Thumb Y	Thumb Z	Index X	Index Y	Index Z	Middle X	Middle Y	Middle Z	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	
2002	33.35000	605.397	271.826	268.918	600.265	294.181	215.702	626.630	286.852	209.332	391.017	184.835	112.028	397.251	264.461	-83.073	333.759	209.469	-450.577	342.626	225.922	-402.789	348.996	195.205	-406.096	413.644	149.855	-493.984	355.789	203.016	-554.848	349.441	234.838	-560.010	416.816	-782.899	193.539	506.893	-748.037	190.122
2003	33.36667	605.148	271.982	268.847	599.969	294.314	215.633	626.372	287.008	209.284	390.807	184.200	112.070	396.493	263.151	-83.287	332.376	205.997	-450.378	341.360	222.791	-402.684	347.747	192.078	-405.799	411.959	146.044	-493.708	354.393	198.822	-554.591	348.083	230.499	-559.991	416.819	-782.919	193.547	506.905	-748.037	190.140
2004	33.38333	604.884	272.145	268.789	599.673	294.415	215.538	626.071	287.197	209.217	390.572	183.543	112.123	395.901	261.798	-83.521	330.945	202.392	-450.132	340.005	219.477	-402.574	346.408	188.768	-405.491	410.714	142.551	-493.069	352.876	194.591	-554.387	346.553	226.119	-559.995	416.822	-782.905	193.542	506.898	-748.046	190.132
2005	33.40000	604.595	272.318	268.694	599.332	294.516	215.424	625.743	287.348	209.109	390.315	182.829	112.194	395.388	260.391	-83.860	329.444	198.577	-449.832	338.593	216.006	-402.406	345.079	185.294	-405.157	409.312	138.703	-492.413	351.132	190.218	-554.110	344.561	221.618	-559.754	416.779	-782.945	193.520	506.891	-748.035	190.124
2006	33.41667	604.284	272.474	268.615	598.950	294.595	215.285	625.370	287.504	208.988	390.108	182.131	112.158	394.941	258.962	-84.146	327.854	194.650	-449.525	337.160	212.409	-402.243	343.713	181.698	-404.781	407.713	134.636	-491.987	349.199	185.749	-553.781	342.897	217.116	-559.930	416.870	-782.824	193.582	506.896	-748.040	190.118
2007	33.43333	603.935	272.585	268.509	598.523	294.743	215.356	625.036	287.604	208.705	389.902	181.414	112.147	394.273	257.327	-84.488	326.281	190.748	-449.259	335.807	208.831	-402.102	342.373	178.071	-404.472	406.005	130.465	-491.717	347.177	181.138	-553.432	341.723	211.555	-559.700	416.894	-782.776	193.619	506.889	-748.048	190.118
2008	33.45000	603.622	272.667	268.444	598.148	294.769	215.272	624.674	287.672	208.580	389.688	180.548	112.118	393.411	255.554	-84.825	324.789	186.752	-448.960	334.548	205.250	-401.998	341.093	174.464	-404.190	404.357	126.368	-491.683	344.957	176.448	-553.068	339.792	206.767	-559.399	416.877	-782.792	193.595	506.889	-748.058	190.126
2009	33.46667	603.316	272.732	268.367	597.776	294.773	215.182	624.324	287.742	208.505	389.433	179.552	112.105	392.556	253.739	-85.164	323.330	182.598	-448.756	333.179	201.443	-401.936	339.782	170.697	-403.983	403.046	122.381	-491.556	343.143	171.792	-552.889	337.825	202.181	-559.096	416.909	-782.778	193.609	506.891	-748.045	190.131
2010	33.48333	602.961	272.812	268.306	597.385	294.784	215.127	623.966	287.812	208.419	389.229	178.532	112.015	391.944	251.833	-85.611	321.900	178.274	-448.524	331.705	197.378	-401.815	338.489	166.672	-403.708	401.781	118.170	-490.826	341.574	167.065	-552.636	335.924	197.347	-558.661	416.893	-782.806	193.591	506.905	-748.036	190.140
2011	33.50000	602.639	272.920	268.246	597.002	294.778	215.016	623.579	287.879	208.340	389.052	177.561	112.000	391.192	249.881	-86.026	320.509	173.788	-448.222	330.327	193.207	-401.659	337.224	162.566	-403.348	400.291	113.552	-489.655	339.931	162.098	-552.298	334.074	192.370	-558.342	416.856	-782.813	193.580	506.901	-748.034	190.113
2012	33.51667	602.296	273.071	268.131	596.610	294.772	214.854	623.202	287.921	208.199	388.832	176.613	112.047	390.417	247.972	-86.343	319.097	168.982	-447.835	328.944	188.685	-401.448	335.974	158.113	-402.935	398.753	108.714	-488.721	338.344	156.872	-551.891	332.267	187.213	-557.806	416.914	-782.851	193.553	506.892	-748.029	190.116
2013	33.53333	601.913	273.202	268.054	596.144	294.769	214.745	622.760	287.948	208.091	388.554	175.629	112.136	389.558	246.079	-86.648	317.777	163.746	-447.399	327.607	183.785	-401.162	334.695	153.254	-402.309	397.474	103.498	-487.846	336.769	151.096	-551.308	330.601	181.436	-557.309	416.842	-782.900	193.526	506.881	-748.041	190.117
2014	33.55000	601.513	273.329	268.011	595.687	294.777	214.652	622.294	288.015	208.043	388.282	174.631	112.169	388.721	244.277	-86.957	316.468	157.806	-446.760	326.236	178.352	-400.770	333.465	147.874	-401.558	396.670	97.724	-486.717	335.272	144.296	-550.551	328.821	174.702	-556.783	416.823	-782.899	193.549	506.886	-748.045	190.120
2015	33.56667	601.160	273.447	267.975	595.255	294.788	214.582	621.883	288.056	207.969	388.028	173.567	112.203	387.733	242.356	-87.352	315.215	150.915	-446.242	324.808	172.223	-400.253	332.754	141.509	-401.269	396.701	91.012	-485.617	333.538	136.845	-549.657	326.637	167.275	-556.047	416.825	-782.878	193.561	506.900	-748.029	190.135
2016	33.58333	600.797	273.536	267.971	594.811	294.820	214.537	621.452	288.145	207.921	387.859	172.491	112.202	386.528	240.485	-87.696	313.813	143.394	-445.238	323.265	165.202	-399.484	331.624	134.667	-400.227	396.089	84.746	-484.666	331.573	128.851	-548.578	321.865	158.701	-558.872	416.899	-782.785	193.585	506.895	-748.036	190.117
2017	33.60000	600.440	273.622	268.006	594.374	294.811	214.583	621.010	288.177	207.900	387.643	171.365	112.221	385.279	238.443	-88.093	312.327	134.957	-443.932	321.557	157.404	-398.528	330.479	127.064	-398.951	395.325	77.259	-482.888	329.662	119.749	-547.188	319.114	149.327	-557.821	416.840	-782.832	193.591	506.899	-748.020	190.124
2018	33.61667	600.199	273.712	268.123	594.015	294.819	214.682	620.688	288.203	207.957	387.472	170.383	112.128	384.205	236.227	-88.622	311.175	125.885	-443.090	320.023	147.950	-396.068	328.973	118.866	-397.414	394.249	68.112	-479.987	327.627	108.919	-545.366	316.245	138.390	-556.505	416.953	-782.683	193.640	506.888	-748.050	190.120
2019	33.63333	600.022	273.827	268.206	593.802	294.925	214.758	620.445	288.294	208.027	387.263	169.301	112.076	383.310	233.856	-89.209	309.224	115.785	-441.231	317.462	140.385	-397.532	327.511	109.245	-394.120	392.699	58.011	-476.895	325.264	96.086	-543.687	312.597	125.492	-556.668	416.754	-782.968	193.519	506.894	-748.031	190.125
2020	33.65000	599.922	274.050	268.222	593.673	295.144	214.762	620.318	288.474	208.029	386.928	168.298	112.103	382.324	231.331	-89.804	306.978	104.645	-438.706	315.312	130.361	-395.664	325.804	99.338	-391.511	390.668	46.933	-473.650	322.240	82.655	-540.715	309.137	111.645	-554.365	416.867	-782.788	193.576	506.893	-748.048	190.112
2021	33.66667	599.755	274.272	268.239	593.484	295.322	214.751	620.127	288.712	208.057	386.653	167.323	112.132	381.264	228.703	-90.328	304.675	92.445	-435.401	313.232	119.269	-393.210	324.048	88.429	-388.496	388.646	34.875	-469.980	318.795	68.184	-537.024	305.663	96.238	-550.499	416.861	-782.838	193.576	506.905	-748.024	190.121
2022	33.68333	599.649	274.534	268.301	593.338	295.531	214.765	619.982	288.867	208.067	386.460	166.413	112.182	380.112	225.970	-90.766	302.296	79.067	-431.555	311.033	107.152	-390.127	322.218	76.562	-384.796	386.628	21.705	-465.742	315.355	52.320	-532.591	301.743	80.112	-546.714	416.829	-782.875	193.549	506.891	-748.055	190.121
2023	33.70000	599.577	274.827	268.380	593.234	295.749	214.803	619.862	289.079	208.091	386.274	165.396	112.273	378.880	223.028	-91.285	299.913	64.601	-426.866	308.740	94.100	-386.496	320.347	63.793	-380.411	385.209	6.586	-461.904	311.989	34.974	-527.087	299.600	63.119	-538.310	416.825	-782.864	193.560	506.887	-748.054	190.128
2024	33.71667	599.532	275.117	268.412	593.186	296.006	214.834	619.797	289.339	208.118	386.143	164.334	112.364	377.618	219.924	-91.843	297.441	49.182	-421.330	306.259	80.113	-382.061	318.502	50.238	-375.221	382.865	-7.808	-453.971	308.572	15.993	-520.485	295.626	43.494	-532.797	416.849	-782.852	193.571	506.901	-748.029	190.135
2025	33.73333	599.486	275.431	268.410	593.129	296.257	214.821	619.714	289.601	208.089	385.927	163.202	112.578	376.215	216.638	-92.329	294.941	32.866	-414.644	303.827	65.362	-376.700	316.647	35.712	-368.750	381.109	-24.212	-446.134	304.636	-4.356	-512.484	292.051	22.720	-526.237	416.906	-782.777	193.607	506.897	-748.038	190.126
2026	33.75000	599.459	275.793	268.378	593.101	296.571	214.806	619.692	289.884	208.046	385.704	162.166	112.738	374.678	213.093	-92.656	292.357	15.752	-406.872	301.432	49.927	-370.388	314.735	20.821	-361.743	379.441	-41.465	-437.253	300.544	-25.478	-503.038	287.463	1.093	-517.855	416.896	-782.798	193.584	506.895	-748.070	190.094
2027	33.76667	599.508	276.170	268.386	593.102	296.890	214.797	619.683	290.167	208.013	385.405	161.079	113.018	373.141	209.294	-92.979	289.783	-1.998	-398.017	298.981	33.836	-363.218	312.985	5.578	-354.188	378.351	-58.996	-427.888	296.926	-47.199	-492.450	283.225	-21.489	-508.161	416.965	-782.708	193.620	506.901	-748.033	190.113
2028	33.78333	599.541	276.540	268.409	593.096	297.207	214.785	619.701	290.484	208.016	385.187	159.882	113.385	371.794	205.311	-93.264	287.193	-20.156	-388.072	296.384	17.251	-354.946	312.358	-11.142	-344.370	375.580	-78.169	-414.892	293.291	-69.186	-480.233	279.179	-44.623	-497.090	416.900	-782.801	193.582	506.906	-748.023	190.130
2029	33.80000	599.581	276.946	268.420	593.097	297.555	214.759	619.692	290.818	207.970	384.997	158.571	113.796	370.424	201.629	-93.366	284.571	-38.672	-376.843	293.852	0.270	-345.600	309.639	-26.615	-336.079	373.186	-96.528	-403.103	289.494	-91.034	-466.417	274.653	-67.023	-483.801	416.864	-782.842	193.591	506.887	-748.054	190.128
2030	33.81667	599.588	277.391	268.376	593.085	297.902	214.688	619.689	291.192	207.932	384.786	157.224	114.203	368.919	197.361	-93.291	282.089	-57.303	-364.332	291.528	-16.831	-335.125	306.674	-43.087	-323.918	371.091	-114.889	-390.212	285.581	-113.561	-451.307	270.179	-90.631	-469.502	416.899	-782.841	193.592	506.886	-748.057	190.130
2031	33.83333	599.609	277.839	268.324	593.085	298.215	214.627	619.680	291.540	207.857	384.588	155.863	114.667	367.477	190.871	-93.801	279.737	-75.931	-350.519	289.360	-33.892	-323.636	305.048	-59.339	-311.597	368.671	-133.160	-374.652	281.813	-136.661	-434.290	265.984	-114.709	-453.479	416.832	-782.878	193.556	506.903	-748.043	190.123
2032	33.85000	599.646	278.261	268.298	593.068	298.581	214.582	619.675	291.897	207.810	384.356	154.428	115.254	365.791	185.894	-93.652	277.405	-95.310	-335.083	287.337	-50.880	-311.140	303.678	-75.800	-297.779	365.947	-152.566	-357.486	278.553	-159.833	-415.641	262.375	-138.845	-435.863	416.829	-782.860	193.558	506.902	-748.033	190.113
2033	33.86667	599.584	278.675	268.276	592.959	298.983	214.538	619.574	292.321	207.753	384.213	152.857	116.018	364.053	180.708	-93.306	275.832	-113.371	-318.800	285.476	-67.729	-297.320	303.257	-91.862	-283.692	363.855	-171.322	-339.301	275.636	-182.414	-395.471	258.115	-162.334	-415.779	416.917	-782.765	193.603	506.877	-748.059	190.116
2034	33.88333	599.455	279.077	268.229	592.803	299.320	214.475	619.455	292.715	207.713	383.940	151.214	116.755	362.399	175.354	-92.734	274.289	-131.094	-301.392	283.616	-85.250	-281.908	302.395	-107.637	-268.245	362.513	-189.383	-320.109	274.665	-205.719	-375.863	255.485	-185.441	-395.380	416.880	-782.773	193.609	506.897	-748.050	190.139
2035	33.90000	599.337	279.482	268.213	592.598	299.602	214.428	619.245	293.076	207.844	383.700	149.432	117.538	360.819	169.748	-92.124	272.502	-148.244	-282.955	282.707	-101.339	-266.248	301.465	-122.935	-251.536	361.339	-206.916	-300.061	272.748	-226.676	-353.575	253.314	-207.820	-373.971	416.953	-782.679	193.645	506.877	-748.072	190.126
2036	33.91667	599.206	279.872	268.178	592.388	299.858	214.377	619.028	293.407	207.782	383.440	147.454	118.626	359.147	163.911	-91.205	272.043	-164.589	-263.629	281.358	-116.842	-249.632	300.783	-137.645	-233.950	362.782	-225.186	-280.512	270.596	-247.227	-328.948	250.920	-229.064	-351.067	416.890	-782.821	193.581	506.889	-748.078	190.114
2037	33.93333	599.019	280.242	268.085	592.121	300.066	214.223	618.801	293.745	207.651	383.248	145.509	119.672	357.437	157.826	-90.046	270.904	-180.309	-243.343	281.121	-131.626	-232.187	300.465	-151.664	-215.645	360.299	-239.965	-256.251	269.184	-266.139	-304.427	249.699	-250.006	-327.045	416.908	-782.754	193.612	506.899	-748.029	190.117
2038	33.95000	598.794	280.626	267.950	591.812	300.226	214.014	618.527	294.019	207.463	382.993	143.359	120.821	355.540	151.523	-88.662	271.252	-195.254	-221.975	280.894	-145.845	-213.817	300.642	-164.966	-196.481	362.717	-255.896	-234.054	268.528	-284.962	-277.303	248.227	-269.681	-301.250	416.910	-782.763	193.605	506.877	-748.063	190.113
2039	33.96667	598.567	280.990	267.793	591.511	300.309	213.771	618.239	294.159	207.233	382.517	141.128	122.139	353.563	144.908	-87.065	271.219	-209.453	-200.046	281.047	-159.653	-194.834	301.260	-177.583	-176.727	364.208	-269.817	-210.007	268.207	-302.128	-250.009	246.265	-287.986	-273.711	416.755	-782.975	193.507	506.901	-748.029	190.135
2040	33.98333	598.326	281.319	267.607	591.186	300.384	213.548	617.950	294.281	207.033	382.144	138.970	123.380	351.659	138.011	-85.336	272.182	-222.872	-177.623	281.477	-172.781	-175.190	302.224	-189.540	-156.523	366.307	-282.879	-186.332	268.299	-316.838	-222.169	246.266	-305.550	-246.255	416.951	-782.678	193.653	506.906	-748.017	190.119
2041	34.00000	598.065	281.636	267.490	590.825	300.470	213.340	617.598	294.448	206.838	381.823	136.676	124.746	349.746	130.791	-83.397	273.197	-235.280	-154.637	282.215	-185.070	-155.031	303.443	-200.667	-135.923	367.990	-294.940	-162.072	269.361	-331.540	-194.460	246.716	-321.697	-218.571	416.868	-782.819	193.554	506.882	-748.068	190.106
2042	34.01667	597.719	281.914	267.409	590.384	300.568	213.191	616.973	294.720	206.666	381.355	134.183	126.376	347.867	123.302	-81.101	275.018	-246.709	-131.506	283.407	-196.465	-134.660	304.899	-210.800	-114.960	369.902	-306.025	-137.287	270.666	-344.893	-166.537	249.189	-336.963	-191.710	416.901	-782.792	193.583	506.899	-748.019	190.124
2043	34.03333	597.317	282.111	267.342	589.913	300.601	213.065	616.520	294.883	206.565	380.931	131.465	128.234	345.865	115.511	-78.404	276.883	-257.171	-108.251	284.869	-207.103	-114.065	306.760	-220.264	-94.031	372.633	-316.034	-112.198	272.329	-357.056	-138.219	250.596	-350.463	-163.841	416.828	-782.936	193.540	506.898	-748.044	190.132
2044	34.05000	596.972	282.268	267.262	589.484	300.611	212.966	616.079	295.027	206.468	380.638	128.644	130.146	343.877	107.392	-75.483	279.009	-266.841	-84.952	286.784	-217.211	-93.744	309.214	-229.360	-73.503	375.882	-325.088	-86.993	274.605	-368.307	-109.430	252.672	-363.097	-135.513	416.880	-782.832	193.571	506.887	-748.054	190.128
2045	34.06667	596.636	282.417	267.134	589.083	300.605	212.806	615.955	295.045	206.381	380.353	125.693	132.160	341.871	98.881	-72.216	281.455	-275.856	-61.781	288.691	-226.689	-73.436	311.515	-237.583	-52.944	379.202	-333.336	-62.205	277.517	-378.626	-81.021	255.307	-374.902	-107.148	416.866	-782.857	193.557	506.919	-748.012	190.129
2046	34.08333	596.282	282.528	266.959	588.650	300.559	212.596	615.566	295.115	206.185	379.899	122.552	134.522	339.938	90.082	-68.582	284.133	-284.220	-39.166	291.054	-235.842	-52.995	314.091	-245.405	-32.550	382.490	-341.137	-38.314	280.654	-387.891	-53.488	258.218	-385.490	-79.658	416.902	-782.793	193.580	506.910	-748.024	190.124
2047	34.10000	595.933	282.668	266.780	588.214	300.524	212.336	615.137	295.128	205.940	379.576	119.653	136.861	337.918	80.923	-64.222	287.034	-292.043	-17.042	293.317	-243.797	-33.046	316.881	-252.691	-12.498	386.123	-348.286	-15.160	283.698	-396.351	-27.238	261.075	-395.140	-53.129	416.856	-782.848	193.549	506.894	-748.055	190.108
2048	34.11667	595.614	282.776	266.591	587.857	300.480	212.095	614.787	295.168	205.737	379.093	116.648	139.603	336.354	70.732	-59.577	290.267	-299.537	4.350	295.879	-251.602	-13.341	319.826	-259.662	7.206	390.583	-354.645	7.363	287.045	-404.240	-1.943	263.972	-404.060	-27.051	416.912	-782.764	193.590	506.898	-748.044	190.132
2049	34.13333	595.258	282.870	266.381	587.447	300.422	211.854	614.401	295.181	205.502	378.749	113.520	142.451	334.598	60.832	-54.532	293.598	-306.868	25.240	298.550	-259.579	5.736	322.894	-266.615	26.165	395.364	-360.342	29.292	291.116	-411.822	22.697	267.339	-412.668	-1.797	416.898	-782.789	193.595	506.912	-748.057	190.118
2050	34.15000	594.865	282.996	266.189	586.994	300.337	211.629	613.953	295.133	205.277	378.443	110.137	145.231	332.891	50.826	-49.203	297.031	-313.919	45.426	301.310	-267.290	24.309	325.948	-273.375	44.723	399.772	-365.857	50.603	295.375	-418.970	46.897	271.391	-420.872	22.388	416.900	-782.792	193.604	506.897	-748.047	190.134
2051	34.16667	594.408	283.111	266.015	586.410	300.226	211.407	613.457	295.137	205.057	378.260	106.571	148.312	331.057	40.712	-43.385	300.579	-320.692	64.925	304.389	-275.451	41.828	329.241	-280.367	62.282	404.170	-371.512	71.059	299.680	-425.709	69.896	275.656	-428.596	45.397	416.872	-782.847	193.564	506.893	-748.048	190.112
2052	34.18333	593.869	283.176	265.865	585.831	300.116	211.224	612.855	295.143	204.864	378.023	103.032	151.731	329.347	30.509	-36.923	304.203	-327.312	83.712	307.453	-282.716	59.223	332.572	-286.891	79.558	408.097	-377.188	90.396	304.094	-432.187	91.508	279.928	-435.940	67.244	416.816	-782.890	193.550	506.898	-748.032	190.119
2053	34.20000	593.373	283.166	265.778	585.214	299.946	211.081	612.323	295.205	204.764	377.924	99.562	155.443	327.870	20.361	-30.013	307.946	-333.862	101.668	310.673	-289.798	76.059	336.041	-293.382	96.206	412.075	-383.044	108.482	308.530	-438.575	111.807	284.166	-442.974	87.976	416.949	-782.749	193.620	506.908	-748.029	190.128
2054	34.21667	592.787	283.062	265.673	584.602	299.734	210.957	611.707	295.209	204.688	378.001	95.976	159.308	326.623	10.484	-22.729	311.773	-340.353	118.844	313.751	-296.859	92.309	339.400	-299.823	112.220	416.546	-388.502	125.381	313.123	-444.922	130.967	288.316	-449.924	107.732	416.879	-782.765	193.611	506.898	-748.034	190.124
2055	34.23333	592.269	282.981	265.604	583.959	299.499	210.824	611.089	295.089	204.571	378.057	92.234	163.266	325.429	0.632	-15.113	315.627	-346.911	135.242	316.931	-303.775	107.978	342.801	-306.274	127.586	421.331	-393.784	141.320	317.885	-451.334	149.002	292.405	-456.673	126.673	416.914	-782.765	193.600	506.898	-748.034	190.124
2056	34.25000	591.681	282.937	265.470	583.303	299.224	210.642	610.446	294.901	204.382	378.219	88.523	167.260	324.256	-9.047	-7.206	319.565	-353.424	150.892	320.250	-310.634	123.004	346.402	-312.697	142.324	426.198	-399.196	156.385	322.781	-458.102	165.992	296.080	-463.276	145.814	416.861	-782.846	193.562	506.879	-748.062	190.106
2057	34.26667	591.046	282.866	265.310	582.294	298.947	210.344	609.722	294.724	204.151	378.373	84.975	171.228	323.250	-18.476	0.970	323.684	-360.000	165.622	323.753	-317.529	137.392	350.151	-319.143	156.407	431.240	-404.791	170.440	327.408	-464.565	181.782	300.393	-470.044	162.397	416.929	-782.739	193.613	506.892	-748.057	190.117
2058	34.28333	590.400	282.716	265.126	581.517	298.559	210.105	609.007	294.475	203.934	378.550	81.495	175.164	322.387	-27.735	9.271	327.923	-366.790	179.552	327.391	-324.347	151.180	354.017	-325.790	169.934	436.300	-410.748	183.239	332.001	-471.200	196.309	304.675	-476.808	177.234	416.799	-782.954	193.509	506.888	-748.049	190.121
2059	34.30000	589.755	282.605	265.011	580.769	298.172	209.967	608.257	294.147	203.759	378.743	78.118	179.125	321.662	-36.778	17.909	332.265	-373.879	192.605	331.117	-331.402	164.275	358.006	-332.663	182.668	441.236	-416.995	195.060	336.691	-478.196	209.333	309.096	-483.860	190.412	416.918	-782.763	193.611	506.886	-748.044	190.107
2060	34.31667	589.106	282.527	264.876	580.288	297.771	209.864	607.474	293.892	203.591	379.043	74.874	183.263	321.043	-45.588	26.949	336.686	-381.193	204.798	334.900	-338.747	176.522	361.983	-339.806	194.590	446.117	-423.346	206.213	341.430	-485.462	221.134	313.768	-491.428	202.295	416.848	-782.872	193.561	506.905	-748.029	190.129
2061	34.33333	588.394	282.472	264.788	579.459	297.435	209.714	606.685	293.701	203.440	379.153	71.077	187.970	320.776	-54.175	36.152	341.068	-388.780	216.131	338.685	-346.145	188.180	366.056	-347.246	205.842	451.231	-429.820	216.354	345.642	-492.946	231.914	318.070	-498.920	213.598	416.920	-782.757	193.607	506.893	-748.054	190.115
2062	34.35000	587.326	282.426	264.690	578.524	297.075	209.593	605.806	293.568	203.337	379.632	67.665	192.320	320.638	-62.558	45.502	345.404	-396.462	226.724	342.587	-353.543	199.129	370.184	-354.719	216.465	456.672	-436.585	225.291	349.488	-500.510	241.918	321.690	-506.389	224.224	416.835	-782.869	193.561	506.873	-748.061	190.119
2063	34.36667	586.476	282.239	264.656	577.521	296.786	209.534	604.829	293.455	203.299	380.177	64.186	196.713	320.748	-70.829	54.896	349.832	-404.245	236.667	346.944	-360.596	209.461	374.514	-362.503	226.478	462.196	-443.980	232.962	352.923	-508.157	251.347	324.821	-513.831	233.873	416.838	-782.868	193.557	506.910	-748.033	190.131
2064	34.38333	585.541	282.075	264.618	576.421	296.510	209.533	603.754	293.417	203.253	380.899	60.801	200.976	321.156	-78.946	64.439	354.503	-412.325	245.889	351.181	-368.314	219.447	379.043	-370.488	235.963	467.782	-451.925	239.250	356.284	-515.995	259.872	327.881	-521.302	242.409	416.890	-782.772	193.613	506.896	-748.041	190.123
2065	34.40000	584.478	281.817	264.572	575.214	296.195	209.481	602.570	293.381	203.212	381.692	57.655	205.255	321.976	-86.822	74.173	359.205	-420.707	254.299	355.451	-376.259	228.718	383.631	-378.722	244.708	473.317	-459.702	244.385	360.237	-524.207	267.545	331.335	-529.361	250.235	416.888	-782.804	193.577	506.905	-748.056	190.117
