NO_OF_FRAMES	2923
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:46:05	5971.01332311
DATA_INCLUDED	3D
MARKER_NAMES	Back top	Back right	Back left	Shoulder	Elbow	Hand top	Hand right	Hand left	Thumb	Index	Middle	Box back	Box left
Frame	Time	Back top X	Back top Y	Back top Z	Back right X	Back right Y	Back right Z	Back left X	Back left Y	Back left Z	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Hand top X	Hand top Y	Hand top Z	Hand right X	Hand right Y	Hand right Z	Hand left X	Hand left Y	Hand left Z	Thumb X	Thumb Y	Thumb Z	Index X	Index Y	Index Z	Middle X	Middle Y	Middle Z	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	
731	12.16667	566.182	349.538	256.954	559.057	364.288	201.541	585.026	355.178	194.783	357.842	253.242	110.212	367.807	317.315	-90.556	331.595	237.272	-454.499	338.593	252.881	-406.010	342.472	221.591	-409.098	413.643	179.228	-499.009	381.332	232.344	-554.567	384.765	259.699	-557.784	428.216	-787.269	193.732	517.986	-752.167	190.141
732	12.18333	567.180	349.229	256.832	560.145	363.907	201.358	586.081	354.808	194.631	358.514	252.446	110.093	367.573	315.434	-91.108	328.867	230.340	-453.445	336.562	246.488	-405.120	340.468	215.129	-407.970	410.483	172.041	-498.553	377.224	224.616	-554.040	380.483	251.934	-557.438	428.960	-786.345	194.091	517.985	-752.159	190.133
733	12.20000	568.215	348.861	256.682	561.210	363.518	201.222	587.148	354.366	194.515	359.160	251.509	110.103	367.371	313.381	-91.675	325.969	222.970	-452.161	334.266	239.671	-403.988	338.304	208.266	-406.759	407.109	164.419	-497.858	372.852	216.560	-553.217	375.858	243.812	-556.970	429.063	-786.158	194.154	517.972	-752.184	190.145
734	12.21667	569.247	348.443	256.586	562.315	363.073	201.107	588.250	353.852	194.393	359.851	250.567	110.214	367.292	311.143	-92.129	322.881	215.304	-450.534	331.845	232.567	-402.661	335.990	201.110	-405.198	402.421	155.778	-496.923	368.013	208.037	-552.129	370.663	235.366	-556.225	428.251	-787.252	193.715	517.973	-752.184	190.145
735	12.23333	570.318	348.052	256.543	563.406	362.596	201.022	589.340	353.384	194.387	360.611	249.525	110.303	367.071	308.677	-92.363	319.573	207.263	-448.471	329.336	225.167	-401.031	333.607	193.668	-403.224	398.007	147.487	-495.483	362.818	198.985	-550.702	365.117	226.246	-555.213	428.188	-787.287	193.724	517.979	-752.135	190.156
736	12.25000	571.420	347.623	256.558	564.483	362.088	200.975	590.416	352.910	194.354	361.332	248.262	110.591	366.566	305.995	-92.465	316.173	198.711	-446.087	326.872	217.366	-399.143	331.204	185.754	-400.908	393.372	138.391	-493.955	357.416	189.139	-548.894	359.552	216.302	-553.733	429.031	-786.316	194.104	517.999	-752.153	190.152
737	12.26667	572.501	347.185	256.601	565.558	361.621	201.070	591.477	352.415	194.411	362.193	246.815	110.945	366.059	303.351	-92.551	312.831	189.394	-443.496	324.257	208.857	-397.094	328.765	177.224	-398.447	389.295	128.693	-491.825	352.141	178.337	-546.706	354.069	205.404	-552.075	429.045	-786.249	194.122	517.984	-752.163	190.143
738	12.28333	573.565	346.695	256.697	566.560	361.070	201.128	592.507	351.928	194.501	363.059	245.267	111.201	365.731	300.866	-92.732	309.489	179.222	-440.629	321.435	199.665	-394.783	326.102	168.061	-395.548	385.941	118.157	-489.015	346.920	166.135	-544.042	348.554	193.351	-549.980	428.990	-786.348	194.131	517.982	-752.169	190.147
739	12.30000	574.661	346.188	256.780	567.598	360.508	201.188	593.530	351.409	194.538	363.999	243.750	111.419	365.467	298.511	-92.846	306.199	168.215	-437.192	318.533	189.639	-391.940	323.408	158.034	-392.151	382.773	106.282	-485.166	341.892	152.718	-540.734	343.288	180.192	-547.321	428.229	-787.280	193.722	517.970	-752.158	190.138
740	12.31667	575.808	345.748	256.788	568.718	360.015	201.223	594.677	350.909	194.565	364.939	242.315	111.884	364.839	296.116	-92.682	302.888	156.159	-432.908	315.883	178.889	-388.344	320.993	147.204	-387.905	379.502	93.043	-480.168	336.496	138.167	-536.378	338.240	165.887	-543.614	429.012	-786.243	194.114	517.978	-752.171	190.153
741	12.33333	577.013	345.329	256.791	569.874	359.483	201.204	595.841	350.403	194.532	365.757	240.783	112.583	363.714	293.639	-92.249	299.993	143.095	-427.792	313.568	166.195	-382.772	318.638	135.649	-382.676	375.983	78.091	-473.637	331.036	121.909	-531.051	333.070	149.798	-539.014	429.037	-786.220	194.130	517.998	-752.146	190.147
742	12.35000	578.208	344.817	256.819	571.016	358.919	201.239	596.991	349.909	194.564	366.495	239.362	113.344	363.020	291.301	-91.940	296.816	128.882	-421.686	310.852	153.596	-377.900	316.031	123.109	-376.659	370.558	60.785	-463.499	325.841	103.663	-524.375	327.957	131.596	-533.440	429.052	-786.261	194.139	517.988	-752.159	190.139
743	12.36667	579.471	344.247	256.927	572.160	358.354	201.336	598.136	349.352	194.658	367.253	238.146	113.953	362.691	289.149	-91.784	293.409	113.371	-414.478	307.554	141.043	-374.349	313.325	109.577	-368.870	369.245	44.433	-456.451	321.236	84.073	-516.329	322.996	111.687	-526.525	428.972	-786.273	194.080	517.970	-752.146	190.147
744	12.38333	580.742	343.707	256.990	573.398	357.823	201.433	599.371	348.790	194.647	367.949	236.902	114.701	362.345	286.873	-91.632	289.973	96.613	-405.762	304.554	126.072	-367.083	310.021	94.679	-359.943	366.026	26.146	-445.544	316.403	63.299	-506.545	317.962	90.448	-517.953	428.195	-787.310	193.693	517.984	-752.154	190.134
745	12.40000	582.003	343.141	256.943	574.645	357.299	201.389	600.580	348.236	194.640	368.728	235.643	115.442	361.531	284.237	-91.135	286.656	78.843	-395.373	301.673	110.132	-358.357	307.394	78.737	-349.383	363.300	6.769	-432.845	310.995	41.020	-494.871	312.022	67.731	-507.540	428.214	-787.284	193.709	517.983	-752.181	190.138
746	12.41667	583.170	342.511	256.911	575.791	356.666	201.312	601.746	347.614	194.534	369.543	234.235	116.205	360.389	281.342	-90.460	283.607	59.985	-383.390	298.973	93.236	-348.276	305.064	61.963	-337.521	361.638	-13.508	-418.283	305.551	17.162	-481.169	305.566	43.600	-495.376	428.171	-787.285	193.690	517.990	-752.166	190.147
747	12.43333	584.395	341.885	256.927	576.951	355.933	201.311	602.873	346.938	194.554	370.236	232.567	117.123	359.193	278.019	-89.940	280.744	40.231	-369.873	296.269	75.436	-336.723	303.051	44.950	-325.014	360.706	-34.365	-401.827	300.750	-7.890	-465.554	299.425	18.179	-481.285	428.226	-787.222	193.717	517.979	-752.159	190.144
748	12.45000	585.606	341.213	256.936	578.100	355.137	201.363	604.030	346.129	194.554	370.921	230.772	118.021	358.290	274.512	-89.609	278.089	19.793	-354.648	293.514	56.996	-323.716	301.877	27.647	-312.189	357.005	-56.214	-381.150	296.588	-33.504	-447.763	294.063	-8.091	-464.909	428.995	-786.279	194.120	517.986	-752.172	190.147
749	12.46667	586.849	340.471	256.975	579.330	354.433	201.395	605.259	345.383	194.590	371.542	228.804	118.849	357.028	270.435	-89.138	275.618	-0.840	-337.589	291.030	38.206	-309.084	298.990	9.662	-295.343	356.294	-76.779	-362.124	293.085	-58.943	-427.977	289.578	-34.560	-446.458	428.208	-787.311	193.707	518.003	-752.130	190.145
750	12.48333	588.056	339.707	256.942	580.517	353.705	201.403	606.402	344.644	194.797	372.063	226.768	119.780	355.306	265.960	-88.403	273.467	-21.451	-318.821	288.952	19.392	-292.846	298.767	-8.328	-278.572	355.463	-97.237	-341.332	290.080	-83.956	-406.345	285.746	-60.828	-425.962	429.002	-786.247	194.113	517.974	-752.179	190.140
751	12.50000	589.239	339.012	256.946	581.667	352.956	201.378	607.573	343.905	194.746	372.521	224.318	121.039	353.291	260.185	-87.546	272.062	-41.763	-298.796	287.219	0.797	-275.589	297.956	-25.822	-259.991	354.913	-118.021	-317.258	287.429	-109.076	-382.719	282.633	-87.132	-403.547	428.218	-787.291	193.717	518.003	-752.146	190.136
752	12.51667	590.387	338.260	256.873	582.787	352.147	201.275	608.696	343.130	194.702	372.966	221.739	122.255	351.168	252.064	-86.564	270.721	-61.576	-277.500	285.666	-17.418	-257.224	297.204	-42.890	-240.331	355.067	-138.138	-291.323	285.559	-133.751	-357.383	279.950	-113.321	-379.285	428.229	-787.252	193.728	517.976	-752.176	190.137
753	12.53333	591.520	337.564	256.878	583.874	351.286	201.242	609.777	342.262	194.620	373.340	218.857	123.609	349.054	245.392	-85.353	269.709	-80.761	-255.127	284.300	-35.230	-237.787	296.623	-59.420	-219.652	356.818	-157.816	-265.353	283.774	-157.825	-330.500	277.397	-138.560	-353.683	428.986	-786.316	194.093	517.974	-752.168	190.129
754	12.55000	592.592	336.818	256.747	584.917	350.471	201.140	610.798	341.452	194.544	373.833	215.779	124.907	346.992	238.330	-84.079	269.013	-98.919	-231.608	283.003	-52.087	-217.040	295.574	-74.976	-197.561	357.609	-174.335	-238.531	282.278	-180.252	-302.462	274.997	-162.383	-326.751	428.212	-787.278	193.737	517.985	-752.164	190.143
755	12.56667	593.858	336.206	256.778	585.853	349.636	200.978	611.738	340.567	194.367	374.190	212.582	126.448	344.734	230.714	-82.527	268.247	-116.064	-206.540	282.394	-68.140	-195.695	295.683	-89.690	-175.188	358.795	-190.641	-211.261	281.380	-200.975	-273.817	272.852	-184.731	-298.554	429.031	-786.239	194.150	517.974	-752.184	190.145
756	12.58333	594.786	335.436	256.618	586.788	348.830	200.835	612.669	339.738	194.231	374.473	209.286	128.174	342.345	222.616	-80.520	268.181	-131.749	-181.438	282.166	-83.141	-173.909	296.225	-103.356	-152.530	360.514	-205.759	-183.236	281.595	-221.702	-245.041	271.282	-205.599	-269.637	428.284	-787.233	193.734	517.984	-752.167	190.145
757	12.60000	595.697	334.686	256.447	587.660	347.998	200.677	613.288	338.983	193.989	374.782	205.986	129.945	339.841	214.144	-78.326	268.729	-146.315	-156.162	281.339	-97.532	-150.974	297.469	-115.963	-130.021	363.381	-218.951	-154.445	281.654	-240.003	-214.613	270.306	-225.313	-239.944	428.237	-787.258	193.715	517.985	-752.153	190.133
758	12.61667	596.468	333.850	256.358	588.410	347.128	200.562	614.038	338.127	193.853	374.942	202.467	131.806	337.387	205.464	-75.892	269.765	-159.760	-130.847	283.020	-110.403	-129.115	298.437	-127.613	-106.861	365.271	-229.919	-124.714	282.784	-256.754	-183.941	270.674	-243.679	-209.793	429.003	-786.247	194.114	517.973	-752.155	190.158
759	12.63333	597.237	333.017	256.297	589.088	346.150	200.498	614.715	337.164	193.785	375.054	198.880	133.855	334.942	196.320	-73.234	271.123	-172.053	-105.513	283.826	-122.386	-106.743	299.944	-138.394	-84.026	368.727	-240.581	-96.806	284.543	-271.693	-153.798	271.442	-260.363	-179.768	429.080	-786.221	194.140	517.996	-752.149	190.147
760	12.65000	597.978	332.195	256.174	589.775	345.240	200.375	615.372	336.245	193.661	375.041	195.291	136.194	332.198	186.729	-69.922	272.220	-183.387	-80.597	285.090	-133.560	-84.802	302.300	-148.319	-61.593	373.212	-250.476	-70.193	286.500	-285.209	-124.222	272.249	-275.597	-150.049	429.042	-786.251	194.106	517.965	-752.194	190.136
761	12.66667	598.696	331.359	256.103	590.454	344.388	200.282	616.323	335.331	193.618	375.017	191.576	138.710	329.424	176.695	-66.188	274.404	-193.799	-56.351	286.735	-144.129	-63.311	304.340	-157.550	-39.573	377.540	-259.410	-43.944	287.043	-296.606	-93.124	273.002	-289.806	-120.355	429.030	-786.221	194.121	517.977	-752.170	190.127
762	12.68333	599.332	330.457	256.073	590.989	343.467	200.272	616.896	334.492	193.580	374.810	187.627	141.316	326.551	166.342	-61.999	276.478	-203.652	-31.868	288.503	-154.264	-42.050	306.720	-166.318	-17.997	382.341	-266.695	-17.677	289.839	-308.618	-64.034	274.389	-303.028	-91.203	429.075	-786.176	194.131	517.977	-752.170	190.127
763	12.70000	599.904	329.593	256.030	591.527	342.538	200.232	617.453	333.621	193.519	374.756	183.685	144.183	323.729	155.482	-57.320	280.157	-213.111	-8.743	290.519	-164.074	-21.221	309.420	-174.877	2.907	387.310	-273.689	7.305	292.629	-319.664	-35.873	275.858	-315.513	-62.298	428.201	-787.277	193.717	517.975	-752.179	190.139
764	12.71667	600.639	328.699	256.004	592.173	341.628	200.175	618.050	332.753	193.444	374.754	179.715	147.297	320.966	144.173	-52.083	283.324	-222.338	13.746	292.661	-173.891	-0.263	312.366	-183.334	23.303	392.010	-280.572	30.552	295.633	-329.859	-9.049	278.664	-327.142	-35.230	428.963	-786.306	194.105	517.980	-752.158	190.144
765	12.73333	601.201	327.784	255.817	592.745	340.756	200.024	618.670	331.896	193.305	374.776	175.685	150.620	318.315	132.563	-46.219	286.710	-231.250	35.404	295.482	-183.383	19.346	315.550	-191.665	43.001	396.685	-287.446	52.529	299.127	-339.434	16.384	281.518	-337.970	-9.526	429.069	-786.191	194.141	517.982	-752.142	190.160
766	12.75000	601.741	326.914	255.725	593.234	339.825	199.910	619.170	331.049	193.171	374.769	171.580	153.965	316.317	120.213	-39.960	290.535	-240.135	56.140	298.341	-192.668	38.436	318.882	-199.911	62.132	402.075	-293.807	73.630	302.698	-348.809	40.478	283.854	-348.175	15.033	428.220	-787.247	193.743	517.986	-752.144	190.159
767	12.76667	602.210	326.032	255.600	593.664	338.817	199.803	619.598	330.071	193.085	374.881	167.425	157.485	314.339	107.977	-33.260	294.672	-249.071	75.898	301.477	-201.883	56.973	322.509	-208.362	80.615	408.289	-299.764	93.935	305.855	-358.037	63.834	285.821	-358.093	38.718	429.042	-786.280	194.131	517.968	-752.180	190.138
768	12.78333	602.647	325.197	255.506	594.007	337.806	199.631	619.966	329.110	192.891	375.125	163.307	161.230	312.753	95.565	-25.852	299.080	-258.201	94.643	304.854	-211.200	74.877	326.454	-217.078	98.335	414.364	-306.056	113.122	307.855	-367.057	86.215	287.348	-367.792	61.473	429.045	-786.281	194.138	517.980	-752.157	190.140
769	12.80000	602.976	324.360	255.405	594.318	336.812	199.533	620.330	328.210	192.828	375.536	159.052	165.287	311.555	83.029	-17.821	303.715	-267.606	112.546	308.438	-220.844	92.214	330.553	-226.087	115.347	420.286	-313.110	130.797	309.743	-376.040	107.454	288.778	-377.287	82.780	428.223	-787.223	193.735	517.986	-752.159	190.132
770	12.81667	603.243	323.462	255.275	594.546	335.835	199.381	620.604	327.361	192.734	376.011	154.514	169.427	310.613	70.471	-9.277	308.426	-277.287	129.577	312.246	-230.657	108.737	334.797	-235.420	131.584	426.237	-320.762	146.902	312.632	-385.281	127.318	291.110	-386.931	102.499	429.037	-786.254	194.107	517.998	-752.152	190.144
771	12.83333	603.437	322.699	255.236	594.701	334.800	199.303	620.772	326.444	192.665	376.693	149.700	173.703	309.966	57.799	-0.196	313.308	-287.234	145.838	316.337	-240.778	124.536	339.317	-245.099	147.063	432.458	-328.704	162.155	315.912	-394.628	146.147	294.413	-396.870	121.141	429.064	-786.227	194.115	517.973	-752.173	190.135
772	12.85000	603.533	321.849	255.195	594.668	333.760	199.195	620.863	325.555	192.620	377.528	144.779	178.230	309.630	45.266	9.379	318.561	-297.446	161.035	320.778	-251.166	139.334	344.077	-255.056	161.634	438.848	-336.981	176.655	319.775	-404.227	164.012	298.099	-407.071	139.022	428.199	-787.300	193.726	517.984	-752.167	190.145
773	12.86667	603.445	320.921	255.145	594.543	332.557	199.137	620.782	324.621	192.520	378.473	139.831	182.979	309.718	32.861	19.371	324.006	-307.928	175.388	325.753	-262.105	152.955	349.271	-265.364	175.295	445.097	-346.053	190.034	324.308	-414.289	180.448	302.075	-417.461	155.644	429.026	-786.273	194.119	517.982	-752.145	190.157
774	12.88333	603.131	319.843	255.057	594.298	331.420	199.158	620.633	323.619	192.584	379.483	134.741	187.818	310.031	20.638	29.948	329.730	-318.976	188.766	330.663	-273.116	166.366	354.587	-276.205	188.296	451.404	-355.902	201.757	328.635	-424.692	195.485	306.129	-428.157	171.036	428.996	-786.285	194.092	517.974	-752.182	190.141
775	12.90000	602.979	318.958	255.166	594.018	330.186	199.229	620.336	322.628	192.631	380.613	129.356	192.720	310.559	8.507	40.901	335.625	-330.410	201.203	335.745	-284.403	179.153	360.114	-287.453	200.596	458.093	-366.139	212.024	332.397	-435.068	208.716	309.684	-438.756	185.013	428.185	-787.284	193.699	517.984	-752.156	190.135
776	12.91667	602.669	317.937	255.311	593.541	328.916	199.357	619.974	321.613	192.747	381.480	123.529	198.347	311.432	-3.358	52.006	341.882	-342.378	212.355	340.957	-295.462	191.756	365.867	-298.992	212.326	465.160	-376.226	221.070	336.791	-445.846	219.820	313.115	-449.069	197.114	429.017	-786.241	194.116	517.978	-752.168	190.124
777	12.93333	602.080	316.676	255.463	592.780	327.552	199.523	619.325	320.599	192.932	382.802	118.193	203.724	312.698	-14.901	63.286	348.201	-354.138	222.902	346.679	-307.185	202.867	371.856	-310.494	223.262	472.494	-386.164	229.302	341.892	-456.893	229.597	317.566	-459.770	207.442	429.060	-786.211	194.152	517.984	-752.169	190.148
778	12.95000	601.339	315.248	255.746	591.907	326.084	199.807	618.523	319.555	193.226	384.412	112.815	208.989	314.321	-26.053	74.814	354.573	-365.995	232.606	352.197	-318.439	213.724	377.870	-322.254	233.283	479.456	-396.718	236.619	347.370	-468.239	238.304	322.987	-471.081	216.430	429.032	-786.256	194.109	517.993	-752.126	190.165
779	12.96667	600.633	313.746	256.122	591.014	324.701	200.219	617.699	318.457	193.588	386.259	107.201	213.973	316.315	-37.043	86.629	360.814	-378.089	241.500	357.928	-330.179	223.455	383.916	-334.276	242.541	486.189	-407.768	243.137	352.411	-479.673	246.242	328.225	-482.453	224.889	428.212	-787.315	193.692	517.964	-752.194	190.135
780	12.98333	599.884	312.197	256.490	590.074	323.351	200.664	616.830	317.406	193.997	388.491	101.777	218.279	318.795	-47.903	98.524	366.870	-390.359	249.448	363.585	-341.994	232.296	389.935	-346.371	250.870	492.400	-419.588	248.734	356.635	-491.061	253.522	332.634	-493.737	232.690	428.978	-786.321	194.097	517.980	-752.136	190.155
781	13.00000	598.946	310.615	256.887	588.962	321.917	201.130	615.821	316.406	194.425	390.194	97.026	223.664	321.847	-58.496	110.494	372.549	-402.619	256.334	369.220	-354.349	239.887	395.827	-358.970	257.983	497.973	-432.079	253.143	360.610	-502.556	259.996	336.416	-504.890	239.159	429.070	-786.191	194.141	517.986	-752.159	190.132
782	13.01667	597.890	309.034	257.266	587.716	320.391	201.577	614.668	315.403	194.819	392.313	91.495	228.655	325.456	-68.790	122.136	377.837	-415.016	262.197	374.482	-366.444	246.838	401.418	-371.546	264.332	503.275	-444.504	256.170	364.670	-514.508	264.862	339.641	-516.004	244.295	429.062	-786.157	194.153	517.970	-752.188	190.126
783	13.03333	596.740	307.480	257.658	586.367	318.894	201.994	613.362	314.361	195.218	394.731	85.789	233.633	329.623	-78.777	133.547	382.866	-427.334	267.067	379.525	-378.447	252.883	406.767	-384.081	269.886	508.253	-456.775	258.113	367.558	-525.864	267.929	342.524	-526.965	248.230	429.023	-786.238	194.114	517.997	-752.162	190.159
784	13.05000	595.461	305.873	258.073	584.808	317.200	202.475	611.876	313.251	195.656	397.271	80.118	238.426	334.147	-88.434	144.585	387.909	-439.374	270.998	384.473	-390.174	258.113	411.991	-396.427	274.400	512.900	-468.938	259.171	369.769	-536.779	269.840	345.551	-537.930	250.834	429.023	-786.224	194.121	517.989	-752.147	190.149
785	13.06667	594.092	304.094	258.526	583.137	315.438	203.005	610.244	312.027	196.109	399.821	74.464	242.900	339.034	-97.790	155.189	392.085	-451.059	274.137	389.225	-401.557	262.520	416.998	-408.458	277.914	517.136	-480.966	259.203	372.354	-547.243	272.242	346.771	-546.568	254.114	428.240	-787.273	193.726	517.981	-752.133	190.153
786	13.08333	592.758	302.254	259.024	581.406	313.688	203.572	608.581	310.731	196.574	402.249	68.506	247.629	344.121	-106.775	165.337	396.180	-462.400	276.310	393.712	-412.559	266.017	421.684	-420.213	280.682	520.917	-492.708	258.274	373.798	-558.571	273.202	347.943	-556.263	255.599	429.034	-786.268	194.113	517.984	-752.171	190.142
787	13.10000	591.445	300.360	259.527	579.672	311.848	204.175	606.825	309.248	197.045	405.000	62.074	251.124	349.386	-115.481	174.712	400.015	-473.254	277.876	398.170	-423.160	268.843	426.087	-431.444	282.758	524.424	-503.822	256.929	375.591	-568.127	273.413	348.826	-565.516	255.985	429.017	-786.239	194.116	517.992	-752.144	190.140
788	13.11667	590.008	298.360	260.096	577.854	309.849	204.897	605.023	307.678	197.622	407.656	56.488	254.878	354.598	-123.996	182.973	403.692	-483.380	278.730	402.234	-433.074	270.882	430.204	-441.966	284.333	527.781	-514.238	255.799	377.844	-577.364	273.232	350.757	-574.598	255.566	428.181	-787.289	193.729	517.988	-752.156	190.133
789	13.13333	588.379	296.089	260.823	575.821	307.666	205.671	603.011	305.995	198.291	410.314	50.646	258.258	359.699	-132.135	190.077	407.348	-492.699	279.273	406.247	-442.145	272.517	434.379	-451.621	285.373	531.051	-523.978	254.714	379.876	-585.828	272.528	352.672	-582.598	254.743	428.205	-787.325	193.721	517.978	-752.170	190.128
790	13.15000	586.689	293.553	261.580	573.666	305.354	206.602	600.873	304.325	199.129	413.163	44.567	261.361	364.710	-139.694	196.254	411.014	-501.204	279.709	410.390	-450.551	273.938	438.666	-460.628	286.026	534.252	-532.967	252.847	381.813	-593.370	271.269	354.460	-589.760	254.110	428.259	-787.208	193.737	517.987	-752.175	190.151
791	13.16667	585.067	290.942	262.370	571.618	302.915	207.586	598.781	302.545	199.992	415.922	38.671	264.135	369.559	-146.908	201.833	414.757	-509.258	279.929	414.531	-458.550	275.071	442.938	-469.005	286.371	537.356	-541.396	249.994	384.065	-600.734	270.120	356.535	-596.595	254.115	429.048	-786.214	194.131	517.954	-752.219	190.166
792	13.18333	583.579	288.371	263.183	569.710	300.377	208.493	596.883	300.504	200.834	418.794	32.812	266.484	374.326	-153.894	206.688	418.336	-516.800	279.889	418.495	-465.999	275.784	447.039	-476.924	286.345	540.217	-549.266	246.789	385.850	-607.276	269.466	358.627	-602.848	254.009	428.198	-787.275	193.713	517.909	-752.316	190.217
793	13.20000	582.193	285.732	263.903	567.933	297.762	209.288	595.131	298.453	201.583	421.647	27.103	268.657	378.508	-160.250	211.165	421.261	-523.622	279.389	422.108	-472.962	276.046	450.591	-484.209	285.915	542.751	-556.929	244.074	387.180	-613.099	268.343	359.978	-608.401	253.514	428.216	-787.280	193.709	517.917	-752.342	190.273
794	13.21667	580.833	283.065	264.601	566.253	295.126	210.143	593.473	296.304	202.408	424.369	21.576	270.577	382.591	-166.266	215.013	424.057	-530.265	278.793	425.446	-479.545	275.995	453.992	-491.260	285.244	544.339	-565.054	240.912	388.394	-618.744	266.603	361.670	-612.898	252.906	429.016	-786.263	194.104	517.884	-752.417	190.318
795	13.23333	579.511	280.343	265.333	564.612	292.469	211.003	591.908	294.234	203.270	426.945	16.293	272.164	386.479	-172.106	218.409	426.820	-536.598	277.573	428.539	-485.830	275.624	457.040	-497.877	284.425	546.446	-571.845	238.013	389.990	-624.255	264.543	362.749	-619.010	250.183	428.164	-787.317	193.691	517.888	-752.407	190.323
