NO_OF_FRAMES	2237
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:33:37	5222.67107833
DATA_INCLUDED	3D
MARKER_NAMES	Box back	Box left	Middle	Index	Thumb	Hand top	Hand left	Hand right	Elbow	Shoulder	Back top	Back right	Back left
Frame	Time	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	Middle X	Middle Y	Middle Z	Index X	Index Y	Index Z	Thumb X	Thumb Y	Thumb Z	Hand top X	Hand top Y	Hand top Z	Hand left X	Hand left Y	Hand left Z	Hand right X	Hand right Y	Hand right Z	Elbow X	Elbow Y	Elbow Z	Shoulder X	Shoulder Y	Shoulder Z	Back top X	Back top Y	Back top Z	Back right X	Back right Y	Back right Z	Back left X	Back left Y	Back left Z	
559	9.30000	518.373	-789.156	192.727	610.050	-755.944	190.486	474.401	-596.772	239.036	487.996	-595.191	249.397	622.380	-523.293	253.926	507.701	-483.589	255.352	527.217	-438.259	250.554	497.161	-436.788	238.050	475.745	-238.688	82.113	492.458	2.032	170.879	700.654	171.600	167.644	705.290	178.304	110.792	733.260	174.520	111.969
560	9.31667	518.479	-789.087	192.782	610.075	-755.913	190.514	474.654	-605.914	235.050	488.269	-605.138	245.541	624.170	-535.372	254.270	510.035	-494.080	258.422	530.267	-448.880	255.888	500.162	-446.107	243.768	481.412	-242.953	94.323	495.981	-1.001	175.740	701.576	170.774	167.876	705.952	177.522	111.035	733.925	173.975	112.056
561	9.33333	518.491	-789.049	192.777	610.066	-755.917	190.522	475.071	-613.794	230.116	488.701	-613.814	240.770	626.055	-546.133	253.633	512.276	-503.629	260.313	533.082	-458.676	260.356	503.065	-454.918	248.322	487.150	-246.582	105.811	499.430	-3.865	180.152	702.452	169.822	168.120	706.536	176.700	111.249	734.508	173.410	112.159
562	9.35000	518.274	-789.313	192.677	610.082	-755.901	190.523	474.913	-619.633	226.155	488.440	-619.955	237.319	627.845	-555.852	251.900	514.419	-512.187	261.618	535.852	-467.590	263.944	505.937	-462.779	252.109	493.035	-249.848	116.386	502.635	-6.601	184.643	703.375	168.844	168.403	707.109	175.824	111.571	735.131	172.752	112.310
563	9.36667	518.329	-789.257	192.685	610.059	-755.933	190.514	473.989	-624.799	221.816	487.500	-625.469	233.576	628.651	-565.335	248.624	516.245	-519.461	262.598	538.577	-475.452	266.866	508.654	-469.556	255.536	499.035	-252.817	125.881	506.134	-9.425	188.465	704.301	167.793	168.675	707.726	174.879	111.807	735.797	172.095	112.434
564	9.38333	518.403	-789.159	192.730	610.074	-755.902	190.521	472.699	-628.414	217.796	486.420	-629.730	229.606	629.431	-572.976	245.204	517.801	-525.705	263.220	541.099	-482.374	269.178	511.115	-475.395	258.382	505.057	-255.389	134.351	509.698	-12.175	191.800	705.215	166.687	168.879	708.341	173.863	112.049	736.470	171.305	112.553
565	9.40000	518.448	-789.140	192.744	610.068	-755.886	190.527	471.601	-631.022	213.163	485.486	-633.025	225.310	630.092	-579.466	241.709	519.157	-531.166	263.195	543.253	-488.547	270.894	513.437	-480.559	260.570	510.550	-257.573	142.115	513.170	-14.874	194.672	706.186	165.582	169.142	709.000	172.813	112.326	737.135	170.507	112.717
566	9.41667	518.450	-789.106	192.770	610.053	-755.943	190.500	469.641	-629.806	210.906	484.550	-634.719	221.822	630.619	-585.053	238.021	520.316	-535.982	262.515	545.119	-494.119	271.967	515.411	-485.260	261.952	516.138	-259.501	149.064	516.566	-17.508	197.138	707.160	164.443	169.468	709.674	171.764	112.565	737.839	169.713	112.859
567	9.43333	518.261	-789.314	192.658	610.065	-755.909	190.517	468.264	-631.340	206.775	482.949	-636.563	217.373	630.724	-589.981	233.771	521.137	-540.133	261.642	546.707	-499.087	272.524	517.149	-489.345	262.932	521.380	-261.381	155.120	519.903	-19.983	199.334	708.157	163.260	169.694	710.484	170.756	112.865	738.637	168.881	113.059
568	9.45000	518.437	-789.122	192.761	610.078	-755.881	190.547	466.611	-632.109	203.285	481.394	-637.839	213.959	630.603	-594.081	229.018	521.715	-543.437	260.678	548.092	-503.336	272.757	518.776	-492.824	263.950	526.406	-263.166	160.143	523.180	-22.372	201.273	709.214	162.086	169.924	711.337	169.612	113.112	739.512	168.015	113.215
569	9.46667	518.357	-789.227	192.717	610.072	-755.915	190.523	465.098	-632.914	200.578	480.101	-638.769	211.717	630.338	-597.485	225.176	522.298	-546.326	260.231	549.382	-506.961	273.218	520.154	-495.785	264.930	530.733	-264.960	164.207	526.198	-24.717	202.906	710.300	160.880	170.140	712.232	168.472	113.302	740.423	167.049	113.365
570	9.48333	518.152	-789.488	192.591	610.083	-755.905	190.515	464.134	-633.447	198.693	479.151	-639.803	210.489	630.261	-600.358	222.519	522.855	-548.723	260.170	550.381	-509.995	273.821	521.254	-498.350	265.840	534.395	-266.763	167.329	528.870	-27.020	204.182	711.442	159.638	170.376	713.151	167.336	113.541	741.351	166.123	113.523
571	9.50000	518.255	-789.355	192.644	610.064	-755.916	190.496	463.858	-634.060	196.917	478.777	-640.960	209.740	630.717	-602.469	220.479	523.496	-550.823	260.342	551.408	-512.682	274.615	522.394	-500.607	266.820	537.478	-268.614	169.711	531.260	-29.245	205.095	712.631	158.379	170.639	714.178	166.184	113.818	742.369	165.187	113.712
572	9.51667	518.399	-789.156	192.718	610.059	-755.919	190.503	464.695	-636.985	193.386	479.338	-643.776	207.723	631.320	-604.148	218.390	524.319	-552.817	260.690	552.498	-515.111	275.467	523.552	-502.769	268.013	540.114	-270.486	171.578	533.418	-31.319	205.683	713.891	157.155	170.875	715.255	165.045	114.097	743.464	164.208	113.921
573	9.53333	518.248	-789.383	192.643	610.069	-755.906	190.509	464.667	-637.531	192.721	479.374	-645.011	207.408	631.463	-605.987	216.206	525.063	-554.643	261.176	553.779	-517.139	276.079	524.468	-504.776	268.997	542.154	-272.309	173.109	535.443	-33.341	206.209	715.189	155.926	171.074	716.378	163.913	114.279	744.620	163.226	114.040
574	9.55000	518.455	-789.066	192.796	610.056	-755.919	190.507	464.579	-638.213	192.272	479.245	-646.298	207.207	631.482	-607.798	214.500	525.548	-556.531	261.504	554.521	-519.160	276.593	525.286	-506.586	269.646	544.055	-273.997	174.378	537.404	-35.205	206.726	716.579	154.746	171.322	717.609	162.807	114.546	745.832	162.252	114.262
575	9.56667	518.275	-789.361	192.649	610.076	-755.899	190.532	464.503	-639.338	191.358	479.048	-647.220	206.962	631.349	-609.490	212.644	525.668	-558.961	261.295	555.045	-520.994	276.815	525.921	-508.299	270.003	545.612	-275.549	175.358	539.368	-36.932	207.193	717.946	153.571	171.513	718.889	161.717	114.752	747.106	161.280	114.434
576	9.58333	518.255	-789.352	192.648	610.079	-755.890	190.513	464.682	-640.045	190.150	478.929	-648.785	206.131	631.204	-611.066	210.676	525.883	-560.566	261.173	555.568	-522.699	276.712	526.436	-509.839	270.066	546.916	-276.978	175.960	541.126	-38.492	207.635	719.395	152.469	171.728	720.192	160.688	114.981	748.396	160.326	114.599
577	9.60000	518.393	-789.165	192.750	610.061	-755.916	190.501	465.057	-640.475	188.126	478.953	-649.504	205.082	631.127	-612.432	208.650	526.178	-561.951	260.813	555.961	-524.313	276.400	526.851	-511.340	269.859	548.285	-278.275	176.327	542.775	-39.888	207.812	720.781	151.346	171.903	721.549	159.639	115.165	749.748	159.383	114.756
578	9.61667	518.370	-789.175	192.742	610.058	-755.902	190.524	465.870	-640.959	185.377	479.106	-650.637	203.446	631.159	-613.558	206.499	526.440	-563.315	260.084	556.299	-525.811	275.918	527.242	-512.676	269.372	549.315	-279.501	176.377	544.284	-41.167	207.886	722.221	150.314	172.024	722.968	158.698	115.316	751.174	158.450	114.914
579	9.63333	518.270	-789.214	192.717	610.001	-755.802	190.608	467.161	-640.982	182.377	479.481	-651.666	201.904	631.341	-614.690	204.759	526.360	-564.725	259.479	556.438	-527.131	275.302	527.498	-514.013	268.719	550.433	-280.587	176.144	545.639	-42.315	207.836	723.714	149.299	172.209	724.388	157.725	115.498	752.610	157.532	115.067
580	9.65000	518.405	-789.094	192.790	609.985	-755.846	190.565	468.527	-640.746	179.339	479.663	-652.534	201.134	631.198	-616.033	203.124	526.614	-565.788	258.727	556.184	-528.550	274.739	527.636	-515.111	267.797	551.589	-281.546	175.778	547.071	-43.375	207.655	725.184	148.335	172.350	725.932	156.821	115.641	754.122	156.652	115.234
581	9.66667	518.450	-789.094	192.800	610.012	-755.828	190.589	469.523	-639.608	177.049	479.517	-653.388	200.476	630.763	-617.347	201.490	526.728	-566.495	257.910	556.332	-529.430	274.096	527.835	-515.826	266.989	552.555	-282.393	175.384	548.397	-44.261	207.505	726.756	147.412	172.478	727.473	155.960	115.772	755.679	155.779	115.352
582	9.68333	518.658	-789.483	192.785	610.150	-755.979	190.605	470.660	-638.351	175.047	479.509	-654.143	199.680	630.060	-618.563	200.102	526.646	-567.196	257.575	556.348	-530.190	273.785	527.980	-516.507	266.491	553.447	-283.147	175.063	549.744	-45.032	207.286	728.296	146.538	172.560	729.030	155.141	115.846	757.263	154.947	115.469
583	9.70000	519.114	-789.866	192.826	610.399	-756.220	190.586	471.856	-636.624	173.620	478.903	-652.741	200.630	629.384	-619.495	199.011	526.593	-567.763	257.501	556.318	-530.684	273.736	528.024	-516.983	266.252	554.338	-283.742	174.803	550.975	-45.641	207.119	729.831	145.710	172.603	730.618	154.343	115.936	758.840	154.135	115.540
584	9.71667	519.142	-790.304	192.680	610.548	-756.297	190.564	473.280	-634.510	172.292	479.036	-652.922	199.933	628.690	-620.216	198.168	526.476	-568.115	257.755	556.263	-531.134	273.836	527.988	-517.354	266.198	554.956	-284.328	174.588	552.227	-46.162	206.967	731.415	144.939	172.646	732.254	153.604	115.941	760.460	153.350	115.634
585	9.73333	519.490	-790.177	192.763	610.652	-756.350	190.503	nan	nan	nan	479.259	-653.111	199.234	627.877	-620.898	197.702	526.300	-568.346	257.966	556.069	-531.352	273.986	527.859	-517.539	266.062	555.465	-284.706	174.306	553.372	-46.507	206.813	733.023	144.158	172.641	733.902	152.854	115.950	762.098	152.575	115.626
586	9.75000	519.598	-790.323	192.780	610.797	-756.404	190.466	nan	nan	nan	478.931	-653.484	199.545	626.696	-621.834	197.555	526.046	-568.426	258.188	555.823	-531.335	273.993	527.721	-517.544	265.713	555.847	-284.957	173.758	554.507	-46.678	206.633	734.651	143.465	172.625	735.605	152.125	115.948	763.776	151.794	115.621
587	9.76667	519.827	-790.789	192.881	611.130	-756.354	190.412	nan	nan	nan	479.618	-653.240	198.143	625.308	-623.134	197.480	525.781	-568.321	258.378	555.631	-531.124	273.701	527.657	-517.349	265.115	556.120	-285.044	172.969	555.596	-46.646	206.459	736.377	142.880	172.596	737.342	151.497	115.888	765.568	151.082	115.596
588	9.78333	520.171	-791.259	193.075	611.346	-756.389	190.373	nan	nan	nan	479.761	-653.188	197.645	623.869	-624.246	197.287	525.520	-568.093	258.442	555.912	-530.487	273.021	527.597	-517.023	264.386	556.236	-285.035	171.878	556.755	-46.531	206.143	738.141	142.337	172.540	739.183	150.961	115.855	767.411	150.438	115.557
589	9.80000	520.309	-791.398	193.170	611.439	-756.353	190.366	nan	nan	nan	479.953	-653.238	196.900	622.786	-625.029	197.159	525.180	-567.773	258.093	555.777	-530.063	272.087	527.527	-516.635	263.366	556.145	-284.853	170.689	557.830	-46.284	205.646	739.963	141.851	172.507	741.104	150.452	115.813	769.306	149.821	115.544
590	9.81667	520.410	-791.326	193.182	611.368	-756.420	190.377	nan	nan	nan	480.259	-653.278	196.147	622.094	-625.534	197.213	524.700	-567.383	257.402	555.398	-529.553	271.002	527.179	-516.156	262.012	555.814	-284.543	169.303	558.897	-45.957	205.075	741.844	141.447	172.447	743.087	150.002	115.733	771.281	149.253	115.517
591	9.83333	520.238	-791.516	193.017	611.230	-756.569	190.414	nan	nan	nan	480.481	-653.642	195.419	621.368	-625.852	197.370	524.182	-566.812	256.652	554.852	-528.911	269.736	526.650	-515.615	260.531	555.467	-284.140	167.590	559.945	-45.576	204.401	743.754	141.065	172.332	745.138	149.601	115.649	773.346	148.710	115.460
592	9.85000	519.926	-791.654	192.584	611.131	-756.346	190.463	nan	nan	nan	480.412	-653.562	195.168	620.585	-626.016	197.387	523.761	-566.186	256.140	554.489	-528.112	268.620	526.313	-514.956	259.267	554.819	-283.863	165.388	560.899	-45.117	203.572	745.739	140.719	172.274	747.267	149.272	115.597	775.443	148.231	115.433
593	9.86667	520.158	-790.793	192.521	610.925	-755.826	190.573	nan	nan	nan	480.304	-653.406	195.216	619.844	-625.763	197.292	523.403	-565.470	255.736	554.160	-527.211	267.609	525.869	-514.188	258.264	553.732	-283.521	162.934	561.713	-44.590	202.617	747.754	140.371	172.243	749.402	148.945	115.555	777.560	147.758	115.468
594	9.88333	520.823	-790.356	192.542	611.291	-755.008	190.596	nan	nan	nan	480.149	-653.312	195.745	619.179	-625.186	197.334	522.891	-564.592	255.381	553.627	-526.023	266.676	525.205	-513.264	257.202	552.097	-283.116	160.235	562.445	-43.977	201.577	749.782	140.028	172.224	751.688	148.721	115.645	779.883	147.386	115.656
595	9.90000	522.565	-789.041	192.843	611.853	-754.106	190.583	nan	nan	nan	480.121	-653.080	196.534	618.375	-624.459	197.626	522.337	-563.444	255.275	552.917	-524.592	265.750	524.506	-512.092	256.237	550.020	-282.596	157.057	562.982	-43.278	200.377	751.881	139.700	172.206	753.886	148.395	115.621	782.091	146.891	115.668
596	9.91667	523.798	-788.492	192.902	612.559	-752.820	191.199	nan	nan	nan	480.277	-652.697	197.966	617.700	-623.428	198.605	521.684	-561.932	255.658	552.135	-522.742	265.097	523.523	-510.634	255.379	547.407	-282.005	153.509	563.367	-42.462	199.002	754.087	139.432	172.230	756.158	148.046	115.598	784.355	146.433	115.679
597	9.93333	525.322	-787.646	193.193	613.505	-751.119	192.542	nan	nan	nan	480.783	-652.153	199.927	617.160	-622.075	200.580	521.023	-559.964	256.362	551.254	-520.385	264.625	522.518	-508.690	254.786	543.996	-281.346	149.320	563.672	-41.541	197.556	756.292	139.126	172.270	758.540	147.721	115.678	786.697	145.865	115.801
598	9.95000	527.393	-786.323	194.339	615.200	-748.698	194.538	nan	nan	nan	481.481	-651.289	202.389	616.876	-619.998	202.980	520.651	-556.735	257.580	550.237	-517.393	264.376	521.408	-506.278	254.370	540.098	-280.545	144.606	563.727	-40.450	196.077	758.580	138.729	172.328	760.979	147.397	115.778	789.158	145.284	115.910
599	9.96667	530.608	-784.402	197.461	617.473	-745.564	197.456	nan	nan	nan	482.492	-650.321	205.210	616.794	-617.085	205.242	520.342	-553.826	258.546	549.362	-513.902	264.310	520.162	-503.323	253.782	534.415	-278.881	140.115	563.423	-39.114	194.344	760.922	138.322	172.425	763.485	146.974	115.809	791.608	144.675	116.020
600	9.98333	533.750	-782.120	202.064	619.929	-741.692	201.474	nan	nan	nan	483.536	-648.273	208.285	616.872	-613.326	207.372	519.647	-550.311	259.103	548.160	-509.700	263.726	518.770	-499.853	253.120	529.724	-277.321	134.902	562.934	-37.466	192.377	763.241	137.888	172.479	765.986	146.520	115.891	794.107	143.948	116.148
601	10.00000	536.209	-779.289	208.010	621.990	-737.184	206.862	nan	nan	nan	484.567	-645.770	211.588	616.916	-608.884	209.593	518.932	-545.916	259.634	546.906	-504.699	263.006	517.366	-495.541	252.146	524.733	-275.382	129.004	562.353	-35.564	190.305	765.600	137.498	172.579	768.507	146.049	116.005	796.567	143.184	116.286
602	10.01667	538.211	-775.786	215.278	623.819	-731.688	213.252	nan	nan	nan	485.628	-642.219	215.080	616.917	-603.587	211.705	518.235	-540.497	260.075	545.611	-498.739	261.937	515.903	-490.389	250.932	519.637	-272.964	122.443	561.629	-33.464	188.191	768.033	137.059	172.657	771.152	145.557	116.082	799.222	142.413	116.434
603	10.03333	540.528	-770.281	223.275	625.398	-725.141	219.986	nan	nan	nan	486.538	-637.651	218.458	616.771	-597.304	213.695	517.419	-534.102	260.222	544.219	-491.932	260.666	514.328	-484.348	249.469	514.382	-269.968	115.418	560.668	-31.077	185.894	770.488	136.572	172.767	773.793	145.061	116.174	801.826	141.525	116.594
604	10.05000	542.579	-763.693	230.802	626.898	-717.239	226.372	nan	nan	nan	487.137	-631.804	221.746	616.445	-590.019	215.463	516.446	-526.758	260.035	542.624	-484.271	259.114	512.623	-477.452	247.862	509.024	-266.466	108.037	559.621	-28.452	183.204	772.933	136.042	172.910	776.511	144.430	116.309	804.467	140.583	116.795
605	10.06667	544.580	-755.628	237.453	628.238	-708.134	231.649	nan	nan	nan	487.442	-624.952	224.444	615.924	-581.574	216.694	515.254	-518.417	259.726	540.791	-475.563	257.459	510.653	-469.548	246.068	503.772	-262.463	100.166	558.625	-25.635	180.231	775.331	135.447	173.013	779.162	143.822	116.460	807.039	139.544	116.950
606	10.08333	546.298	-746.442	242.751	629.347	-697.854	235.825	nan	nan	nan	487.318	-616.869	226.750	615.008	-572.049	217.649	513.605	-508.967	259.049	538.607	-465.892	255.541	508.296	-460.590	243.943	498.717	-257.964	91.698	557.611	-22.656	177.141	777.723	134.850	173.136	781.814	143.192	116.533	809.631	138.522	117.142
607	10.10000	547.588	-735.986	247.402	630.009	-686.342	239.365	nan	nan	nan	487.194	-608.078	229.580	613.668	-561.419	218.215	511.516	-498.457	257.864	535.922	-455.136	253.153	505.577	-450.564	241.396	494.067	-252.830	82.536	556.597	-19.414	173.741	780.103	134.220	173.197	784.374	142.455	116.593	812.143	137.410	117.263
608	10.11667	547.998	-724.286	251.449	629.833	-673.815	242.761	nan	nan	nan	486.169	-597.538	230.806	612.492	-549.130	219.203	508.810	-486.846	256.100	532.755	-443.381	250.215	502.401	-439.506	238.163	489.848	-247.117	72.662	555.594	-15.890	170.039	782.400	133.550	173.240	786.889	141.662	116.603	814.559	136.166	117.342
609	10.13333	547.673	-711.615	255.447	630.000	-656.375	247.470	nan	nan	nan	484.445	-586.011	231.230	610.212	-536.815	219.381	505.708	-474.321	253.610	528.805	-431.067	246.463	498.919	-427.611	234.065	485.972	-240.671	62.202	554.515	-12.014	166.000	784.635	132.844	173.278	789.358	140.813	116.615	816.953	134.895	117.434
610	10.15000	546.413	-697.943	259.475	627.683	-645.356	249.557	nan	nan	nan	482.289	-573.608	231.348	607.652	-523.911	219.021	502.405	-461.132	250.469	525.238	-417.988	242.126	495.306	-415.250	229.372	482.485	-233.573	51.318	553.478	-7.818	161.561	786.880	132.102	173.332	791.791	139.990	116.636	819.277	133.621	117.499
611	10.16667	545.194	-679.689	263.308	624.909	-630.856	252.252	481.061	-548.041	200.478	479.483	-560.198	230.800	604.664	-510.567	217.761	499.005	-447.284	246.581	521.684	-404.288	236.983	491.800	-402.107	224.084	479.263	-225.927	40.166	552.505	-3.384	156.770	789.013	131.334	173.303	794.264	139.134	116.579	821.600	132.275	117.551
612	10.18333	540.596	-666.781	265.378	621.224	-615.779	253.967	478.542	-536.106	198.529	476.161	-545.539	229.389	601.410	-496.706	215.635	495.396	-432.678	241.978	518.033	-390.026	231.156	488.212	-388.229	218.034	476.459	-217.722	28.714	551.806	1.217	151.789	791.140	130.570	173.233	796.624	138.188	116.495	823.830	130.816	117.545
613	10.20000	536.153	-650.949	266.712	617.065	-600.265	254.344	474.759	-522.239	196.117	472.116	-530.593	227.027	597.094	-482.469	212.419	491.472	-417.452	236.458	514.240	-375.181	224.553	484.501	-373.744	211.228	474.259	-208.782	16.862	551.264	5.987	146.830	793.174	129.726	173.163	798.916	137.185	116.403	825.988	129.297	117.521
614	10.21667	530.712	-634.899	266.588	611.969	-584.762	253.524	470.468	-507.802	192.557	467.521	-514.905	223.723	592.706	-468.073	208.457	487.236	-401.939	230.342	510.328	-360.045	217.324	480.669	-358.863	203.842	472.396	-199.112	4.799	550.804	10.968	141.865	795.131	128.838	173.093	801.160	136.091	116.360	828.051	127.721	117.540
615	10.23333	524.356	-618.803	265.044	606.161	-569.384	251.531	465.749	-493.034	188.092	462.455	-499.169	219.332	587.957	-453.730	203.621	482.989	-386.272	223.469	506.463	-344.808	209.480	476.850	-343.824	195.855	470.865	-188.781	-7.208	550.474	16.218	136.842	796.975	127.830	173.046	803.330	135.015	116.324	830.065	126.129	117.596
616	10.25000	517.648	-602.465	262.561	601.057	-552.732	249.039	460.507	-477.951	182.913	456.459	-483.560	214.647	582.913	-439.495	197.851	478.704	-370.426	215.835	502.192	-328.676	201.841	472.793	-327.777	187.935	469.744	-177.957	-19.062	550.359	21.575	131.961	798.676	126.661	172.876	805.482	133.823	116.273	832.028	124.405	117.649
617	10.26667	510.337	-586.165	258.924	594.159	-538.103	244.549	454.820	-462.637	176.914	450.498	-467.474	208.637	577.334	-425.335	191.434	473.953	-354.497	207.797	498.272	-314.007	192.651	469.304	-313.910	178.195	469.169	-166.489	-30.809	550.578	27.078	127.353	800.464	125.594	172.861	807.600	132.587	116.268	833.952	122.616	117.727
618	10.28333	501.084	-570.032	253.824	586.259	-523.454	239.497	448.575	-447.029	170.034	443.675	-451.076	201.620	571.243	-411.279	184.614	468.867	-338.527	199.084	493.558	-298.225	183.577	464.518	-297.201	169.046	469.211	-154.402	-42.539	550.884	32.768	122.990	802.134	124.445	172.829	809.597	131.201	116.283	835.701	120.712	117.821
619	10.30000	491.368	-553.001	248.229	576.899	-509.126	233.899	441.817	-431.306	162.333	435.513	-433.255	193.244	564.622	-397.533	177.364	463.704	-322.406	190.158	489.377	-283.291	173.823	460.369	-281.723	159.285	469.555	-141.566	-54.018	551.249	38.680	118.859	803.664	123.193	172.789	811.449	129.708	116.252	837.307	118.703	117.884
620	10.31667	480.252	-537.644	241.660	567.099	-495.173	227.651	434.483	-415.495	154.133	428.533	-418.216	185.623	557.549	-384.054	169.687	458.026	-306.518	180.601	484.914	-268.395	164.100	456.037	-266.379	149.186	470.289	-128.239	-65.092	551.829	44.883	114.752	805.063	121.856	172.774	813.124	128.136	116.218	838.719	116.730	117.651
621	10.33333	468.756	-521.700	234.637	556.714	-481.510	220.745	426.714	-399.534	145.685	420.324	-401.667	177.015	550.086	-370.802	161.687	452.373	-290.726	170.955	480.339	-253.477	154.241	451.656	-250.966	139.075	471.621	-114.507	-75.849	552.669	51.255	110.881	806.386	120.482	172.721	814.716	126.479	116.192	840.088	114.595	117.746
622	10.35000	456.458	-505.650	227.068	545.510	-468.013	213.309	418.544	-383.235	136.825	411.639	-384.774	168.106	542.306	-357.668	153.270	446.742	-274.834	161.265	475.849	-238.561	144.396	447.344	-235.437	128.959	473.319	-100.373	-86.277	553.762	57.553	107.219	807.622	119.054	172.686	816.152	124.852	115.877	841.404	112.244	118.071
623	10.36667	443.589	-489.499	219.120	533.850	-454.634	205.412	410.054	-366.686	127.999	403.001	-367.796	159.029	534.299	-344.681	144.571	441.233	-258.895	151.500	471.561	-223.727	134.469	443.256	-219.862	118.836	474.842	-85.725	-96.095	555.017	63.686	103.722	808.765	117.589	172.624	817.525	123.125	115.849	842.511	109.996	118.080
624	10.38333	430.510	-473.074	210.967	522.012	-441.382	197.128	401.331	-349.970	118.903	393.280	-349.100	149.356	525.995	-331.995	135.559	435.866	-243.045	141.609	467.397	-209.090	124.409	439.285	-204.373	108.576	476.678	-70.650	-105.552	556.309	69.801	100.489	809.737	116.059	172.503	818.755	121.252	116.053	843.431	107.765	118.089
625	10.40000	416.846	-456.639	202.368	509.536	-428.195	188.589	392.862	-333.294	109.237	384.317	-331.978	139.783	517.492	-319.473	126.238	430.368	-227.479	131.524	463.204	-194.740	114.301	435.339	-189.146	98.333	478.721	-55.268	-114.382	557.546	75.979	97.526	810.570	114.503	172.490	819.875	119.478	116.008	844.234	105.531	118.127
626	10.41667	402.803	-440.276	192.966	496.365	-415.101	179.660	383.461	-316.738	99.207	375.026	-315.069	129.752	508.681	-307.038	116.834	424.643	-212.172	121.354	458.741	-180.644	104.299	431.198	-174.137	88.110	481.239	-39.759	-122.662	558.771	82.279	94.804	811.232	112.921	172.430	820.720	117.630	115.978	844.866	103.258	118.174
627	10.43333	388.102	-424.067	182.959	483.224	-402.085	170.202	373.590	-300.175	89.671	367.092	-298.522	118.379	499.575	-294.105	107.711	418.541	-196.957	111.187	453.878	-166.694	94.368	426.740	-159.265	77.915	484.057	-24.204	-130.381	560.117	88.483	92.435	811.674	111.371	172.483	821.319	115.884	116.026	845.183	101.056	118.257
628	10.45000	374.347	-407.941	172.697	469.509	-389.207	160.381	363.973	-283.502	79.368	357.255	-281.450	108.053	489.576	-282.161	97.939	412.181	-181.817	100.999	448.725	-152.903	84.619	422.087	-144.519	67.856	487.267	-8.605	-137.391	561.514	94.392	90.505	811.913	109.805	172.584	821.719	114.212	116.162	845.308	98.978	118.385
629	10.46667	359.716	-392.274	161.222	454.557	-376.163	150.498	353.850	-266.479	68.818	346.913	-264.115	97.553	479.246	-270.194	88.351	405.550	-166.693	90.847	443.433	-139.300	74.772	417.311	-129.858	57.731	490.846	6.890	-143.731	562.762	100.042	88.983	812.011	108.260	172.684	821.911	112.509	116.274	845.301	96.945	118.543
630	10.48333	341.444	-373.264	151.160	438.078	-362.833	140.523	343.148	-249.200	57.827	335.986	-246.414	86.564	467.710	-257.856	78.241	398.278	-151.285	80.771	437.891	-126.031	64.874	412.392	-115.399	47.549	494.924	22.292	-149.479	563.911	105.380	87.820	811.952	106.786	172.857	821.940	110.868	116.470	845.043	94.907	118.703
631	10.50000	323.313	-355.118	139.867	420.529	-349.102	129.988	331.980	-231.552	46.348	324.612	-228.424	75.225	455.623	-245.954	67.722	391.232	-136.657	70.542	432.196	-112.944	54.685	407.378	-101.127	37.159	499.337	37.480	-154.505	564.994	110.479	86.950	811.615	105.313	173.110	821.646	109.232	116.682	844.573	93.019	118.959
632	10.51667	304.731	-336.715	127.627	402.566	-336.054	118.348	320.379	-213.499	34.545	312.951	-210.094	63.469	442.932	-234.083	56.728	384.036	-121.945	59.239	426.129	-100.057	44.734	402.151	-86.806	27.063	504.115	52.196	-158.686	565.620	116.545	86.583	810.993	103.842	173.408	821.126	107.730	117.035	843.820	91.216	119.246
633	10.53333	285.751	-318.367	114.360	383.131	-321.945	105.737	308.611	-195.284	22.482	300.637	-191.355	52.473	429.522	-222.111	45.664	376.258	-107.170	48.805	419.581	-87.333	34.976	396.530	-72.755	17.068	509.218	66.018	-162.288	566.789	121.639	86.110	810.140	102.408	173.762	820.322	106.258	117.354	842.855	89.493	119.621
634	10.55000	266.152	-298.747	101.238	363.523	-308.244	92.881	296.580	-177.008	10.211	288.263	-172.828	40.274	415.468	-210.088	34.661	367.772	-92.616	38.202	412.299	-74.955	25.243	390.499	-59.244	7.154	514.277	78.665	-165.214	568.447	126.508	85.967	809.129	101.028	174.126	819.344	104.790	117.720	841.725	87.796	119.960
635	10.56667	245.984	-280.103	86.951	342.830	-293.928	80.223	284.354	-158.602	-2.063	275.565	-154.137	28.149	400.837	-198.021	23.868	359.069	-78.332	27.626	404.676	-62.962	15.767	383.965	-45.695	-2.369	519.002	90.200	-167.470	569.672	130.885	85.900	808.069	99.667	174.439	818.366	103.396	118.094	840.555	86.162	120.326
636	10.58333	225.434	-259.795	74.024	321.336	-278.278	68.286	272.064	-140.076	-14.226	263.154	-135.267	15.585	385.673	-185.814	13.028	350.185	-64.052	17.352	396.795	-51.997	5.645	377.469	-32.841	-12.281	523.166	100.977	-169.547	570.665	134.813	85.960	807.764	99.080	175.471	817.416	102.067	118.435	839.349	84.501	120.648
