NO_OF_FRAMES	2252
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:44:43	5888.89264541
DATA_INCLUDED	3D
MARKER_NAMES	Back top	Back right	Back left	Shoulder	Elbow	Hand top	Hand right	Hand left	Thumb	Index	Middle	Box back	Box left
Frame	Time	Back top X	Back top Y	Back top Z	Back right X	Back right Y	Back right Z	Back left X	Back left Y	Back left Z	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Hand top X	Hand top Y	Hand top Z	Hand right X	Hand right Y	Hand right Z	Hand left X	Hand left Y	Hand left Z	Thumb X	Thumb Y	Thumb Z	Index X	Index Y	Index Z	Middle X	Middle Y	Middle Z	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	
652	10.85000	600.710	366.711	254.787	590.272	377.654	199.182	617.331	373.386	192.422	423.423	152.121	267.249	393.138	-44.777	236.219	407.060	-417.856	255.573	395.011	-368.303	254.113	426.935	-372.581	258.403	514.725	-429.346	216.607	424.474	-518.706	238.198	392.771	-522.421	238.136	433.842	-794.697	193.553	524.184	-759.748	190.158
653	10.86667	599.196	365.021	254.971	588.700	375.963	199.344	615.815	371.867	192.620	422.737	149.610	267.307	392.877	-47.272	235.938	406.980	-419.723	258.034	395.571	-370.087	254.865	427.335	-374.579	260.151	515.583	-434.154	218.981	421.301	-521.252	241.169	390.965	-524.497	241.111	433.755	-794.814	193.499	524.148	-759.783	190.128
654	10.88333	597.809	363.267	255.296	587.275	374.129	199.684	614.355	370.125	192.884	422.183	146.920	267.366	392.760	-49.990	235.658	407.025	-421.655	260.693	396.299	-372.047	255.815	427.874	-376.736	261.970	516.397	-439.286	221.793	417.433	-523.664	244.312	388.269	-526.333	243.841	433.777	-794.839	193.488	524.182	-759.748	190.165
655	10.90000	596.548	361.367	255.729	585.915	372.162	200.123	613.048	368.244	193.375	421.717	143.997	267.562	392.813	-52.881	235.650	407.062	-423.769	263.198	397.153	-374.180	256.731	428.501	-379.137	263.880	517.440	-444.274	224.817	412.906	-525.726	247.500	385.462	-528.169	246.011	433.897	-794.684	193.550	524.176	-759.781	190.159
656	10.91667	595.394	359.181	256.311	584.691	370.017	200.761	611.839	366.272	193.968	421.398	140.983	267.908	393.028	-55.971	235.699	406.863	-425.920	265.543	398.085	-376.341	257.443	429.057	-381.635	265.883	518.422	-449.576	228.514	407.928	-527.449	250.134	382.570	-529.904	247.456	434.097	-794.404	193.700	524.167	-759.770	190.148
657	10.93333	594.304	356.751	256.941	583.529	367.625	201.354	610.697	364.047	194.583	421.206	137.829	268.381	393.521	-59.127	235.737	406.704	-428.209	267.722	399.117	-378.663	258.261	429.678	-384.295	267.965	519.695	-454.618	233.185	402.926	-528.827	251.282	379.227	-531.743	247.485	433.800	-794.797	193.502	524.167	-759.768	190.144
658	10.95000	593.320	354.097	257.576	582.206	364.898	201.858	609.372	361.449	195.038	421.043	134.591	269.001	393.930	-62.418	236.075	406.571	-430.697	269.569	400.177	-381.239	259.007	430.197	-387.166	269.999	520.896	-459.632	238.623	399.407	-530.472	252.082	376.739	-533.741	246.088	433.792	-794.792	193.488	524.188	-759.758	190.149
659	10.96667	592.496	351.287	258.168	581.301	362.067	202.495	608.494	358.706	195.634	421.007	131.108	269.651	394.521	-65.962	236.466	406.543	-433.493	271.054	401.346	-383.996	259.743	430.831	-390.312	271.993	521.903	-464.912	244.071	396.799	-532.054	253.814	375.820	-535.657	244.722	434.136	-794.362	193.724	524.168	-759.790	190.120
660	10.98333	591.737	348.250	258.739	580.519	359.053	203.074	607.710	355.807	196.233	421.008	127.436	270.223	395.029	-69.749	236.685	406.504	-436.454	272.487	402.643	-387.020	260.633	431.517	-393.705	274.086	522.448	-470.565	249.217	393.318	-533.728	256.268	373.621	-537.559	245.685	433.893	-794.692	193.551	524.178	-759.760	190.152
661	11.00000	591.032	344.949	259.229	579.820	355.832	203.619	607.018	352.722	196.774	421.113	123.547	270.646	395.671	-73.728	236.903	406.530	-439.506	274.108	404.067	-390.101	261.774	432.250	-397.276	276.345	522.826	-476.275	254.423	389.538	-535.288	259.028	369.929	-538.812	247.024	433.760	-794.817	193.507	524.181	-759.748	190.154
662	11.01667	590.570	341.455	259.719	579.269	352.400	204.088	606.463	349.421	197.268	421.345	119.493	271.007	396.390	-77.833	237.311	406.711	-442.932	275.642	405.337	-393.533	263.084	432.938	-401.067	278.538	523.670	-481.430	258.844	387.120	-537.542	260.988	367.734	-540.831	248.028	434.179	-794.320	193.731	524.177	-759.756	190.151
663	11.03333	589.981	337.695	260.019	578.837	348.784	204.490	606.086	345.931	197.626	421.649	115.267	271.370	396.653	-81.991	238.218	407.166	-446.803	276.892	406.606	-397.394	264.495	433.703	-405.158	280.479	525.113	-486.204	261.682	386.106	-540.582	262.395	367.070	-543.660	248.868	433.844	-794.751	193.524	524.184	-759.747	190.160
664	11.05000	589.776	333.866	260.311	578.573	345.055	204.796	605.799	342.297	197.971	422.067	110.905	271.671	397.213	-86.404	238.738	408.067	-450.773	278.056	408.181	-401.262	266.099	434.960	-409.476	282.357	526.874	-491.078	262.772	384.519	-543.124	263.541	365.581	-545.712	249.313	434.203	-794.281	193.744	524.188	-759.746	190.155
665	11.06667	589.682	329.946	260.533	578.391	341.198	205.046	605.654	338.500	198.163	422.537	106.459	271.918	398.267	-91.127	238.746	408.723	-454.569	279.255	409.835	-404.967	267.636	436.294	-413.768	284.080	527.904	-496.500	263.593	382.025	-545.035	264.746	362.079	-546.403	250.218	434.162	-794.358	193.690	524.177	-759.760	190.149
666	11.08333	589.668	325.939	260.685	578.372	337.223	205.216	605.617	334.641	198.330	423.251	101.874	272.086	398.959	-95.610	239.431	409.121	-458.489	280.111	411.125	-408.869	268.664	437.227	-418.084	285.453	529.186	-501.284	266.027	380.179	-547.298	266.330	359.146	-547.502	251.602	433.853	-794.723	193.518	524.177	-759.754	190.147
667	11.10000	589.852	321.849	260.801	578.501	333.177	205.362	605.751	330.690	198.463	424.214	97.184	272.245	400.172	-100.372	239.986	409.721	-462.695	280.544	412.359	-413.059	269.572	438.181	-422.651	286.483	530.387	-506.345	268.655	378.746	-550.270	269.501	357.011	-549.314	254.574	434.203	-794.317	193.724	524.173	-759.757	190.155
668	11.11667	590.117	317.650	260.825	578.804	329.042	205.440	606.062	326.732	198.547	425.309	92.397	272.348	401.457	-105.169	240.362	410.605	-467.087	280.977	413.818	-417.370	270.594	439.496	-427.448	287.384	531.425	-511.872	269.803	377.029	-554.375	269.514	356.049	-553.667	254.202	434.214	-794.305	193.729	524.166	-759.772	190.149
669	11.13333	590.659	313.342	260.717	579.293	324.815	205.290	606.600	322.690	198.466	426.468	87.628	272.306	402.834	-110.050	240.681	411.714	-471.705	281.220	415.312	-421.882	271.433	440.869	-432.319	288.200	532.442	-517.551	269.828	376.679	-559.836	266.263	356.518	-561.283	248.755	434.151	-794.381	193.699	524.180	-759.759	190.148
670	11.15000	591.432	309.051	260.404	580.051	320.520	205.022	607.348	318.466	198.170	427.785	82.860	272.186	404.474	-114.928	240.871	412.924	-476.412	281.047	416.910	-426.453	272.173	442.348	-437.336	288.748	533.383	-523.288	269.340	377.169	-564.050	264.363	356.856	-565.138	247.632	433.863	-794.720	193.530	524.150	-759.790	190.133
671	11.16667	592.404	304.712	259.945	581.039	316.134	204.565	608.328	314.142	197.733	429.275	78.124	272.005	406.188	-119.686	241.079	413.942	-480.933	280.560	418.463	-431.032	272.688	443.699	-442.261	288.961	534.664	-528.560	268.630	377.858	-568.215	262.557	357.064	-568.577	246.055	433.690	-794.904	193.452	524.176	-759.744	190.136
672	11.18333	593.746	300.298	259.343	582.298	311.684	203.935	609.607	309.733	197.109	431.059	73.426	271.754	408.220	-124.477	241.221	415.102	-485.587	279.954	419.905	-435.611	272.840	444.937	-447.182	289.092	535.954	-533.665	268.356	378.671	-572.831	261.259	357.726	-572.578	244.445	434.252	-794.232	193.756	524.185	-759.746	190.156
673	11.20000	595.235	295.880	258.563	583.809	307.186	203.161	611.153	305.295	196.291	433.062	68.692	271.441	410.418	-129.325	241.122	416.247	-490.170	279.465	421.422	-440.115	272.814	446.287	-452.040	289.186	537.218	-538.937	268.516	379.158	-576.970	259.980	358.246	-576.440	242.963	433.748	-794.794	193.532	524.174	-759.776	190.151
674	11.21667	596.969	291.448	257.649	585.546	302.579	202.211	612.863	300.772	195.356	435.118	63.873	270.956	412.713	-134.180	241.008	417.366	-494.702	279.129	422.993	-444.669	272.901	447.719	-456.902	289.236	538.311	-544.424	268.570	379.240	-580.633	258.706	358.599	-579.931	240.831	434.181	-794.313	193.730	524.167	-759.771	190.147
675	11.23333	598.879	286.913	256.622	587.449	297.924	201.142	614.779	296.113	194.318	437.310	58.989	270.344	415.048	-139.096	240.876	418.667	-499.404	278.853	424.722	-449.364	273.009	449.368	-461.991	289.198	539.408	-550.085	267.947	380.270	-586.218	256.188	359.517	-583.832	238.452	433.834	-794.760	193.519	524.181	-759.761	190.145
676	11.25000	601.081	282.450	255.627	589.646	293.188	200.105	617.003	291.374	193.309	439.616	54.135	269.708	417.351	-144.039	240.650	420.373	-504.279	278.277	426.624	-454.205	273.223	451.181	-467.146	289.164	540.931	-555.519	266.322	381.579	-590.683	254.302	360.818	-587.882	236.555	434.145	-794.356	193.717	524.177	-759.762	190.149
677	11.26667	603.372	277.909	254.803	592.009	288.360	199.260	619.332	286.451	192.461	441.980	49.271	269.190	419.671	-148.958	240.303	422.256	-509.244	277.615	428.518	-459.069	273.320	453.088	-472.278	289.069	542.409	-561.195	264.243	383.588	-595.814	252.428	361.968	-591.146	235.937	434.173	-794.309	193.734	524.177	-759.773	190.159
678	11.28333	605.784	273.338	254.345	594.368	283.507	198.733	621.727	281.533	191.932	444.341	44.309	268.967	421.937	-153.863	240.076	424.131	-514.244	276.873	430.501	-464.003	273.115	455.028	-477.414	288.769	544.482	-566.159	262.993	385.599	-600.781	251.003	363.968	-596.085	234.894	433.785	-794.781	193.494	524.176	-759.751	190.138
679	11.30000	608.133	268.598	254.074	596.729	278.582	198.438	624.057	276.654	191.677	446.786	39.283	269.000	424.171	-158.928	240.034	426.057	-519.153	276.266	432.562	-468.947	272.931	457.089	-482.584	288.466	546.419	-571.493	261.874	387.203	-605.655	249.902	365.552	-600.486	233.646	433.888	-794.691	193.533	524.156	-759.776	190.134
680	11.31667	610.474	263.730	253.954	599.033	273.632	198.293	626.361	271.786	191.501	449.328	34.142	269.257	426.434	-164.099	240.238	427.980	-524.320	275.700	434.486	-474.067	272.970	459.151	-487.909	288.233	548.058	-577.187	259.958	388.306	-609.966	248.539	367.077	-606.008	231.530	433.856	-794.725	193.515	524.177	-759.752	190.137
681	11.33333	612.890	258.823	253.856	601.386	268.657	198.206	628.762	266.858	191.427	451.953	28.917	269.476	428.793	-169.345	240.532	429.725	-529.577	275.173	436.511	-479.329	273.051	461.173	-493.504	288.022	549.451	-582.999	257.298	389.127	-614.297	247.149	368.122	-610.016	229.843	433.707	-794.914	193.451	524.143	-759.812	190.148
682	11.35000	615.296	253.918	253.795	603.810	263.693	198.132	631.147	261.901	191.369	454.629	23.564	269.604	431.201	-174.733	240.762	431.238	-534.948	274.679	438.134	-484.653	273.134	462.785	-499.148	287.870	550.848	-588.496	255.101	390.243	-619.187	245.883	369.178	-614.472	227.978	434.164	-794.301	193.745	524.077	-759.909	190.134
683	11.36667	617.754	248.950	253.790	606.296	258.632	198.065	633.649	256.953	191.308	457.309	18.265	269.671	433.547	-180.003	240.947	432.572	-540.201	273.945	439.611	-489.942	273.103	464.229	-504.662	287.642	552.039	-594.062	253.452	391.271	-624.199	244.408	370.407	-619.292	226.048	434.182	-794.321	193.705	524.030	-759.990	190.134
684	11.38333	620.341	244.066	253.783	608.860	253.725	198.112	636.244	252.047	191.376	459.975	13.085	269.631	435.865	-185.133	240.954	433.776	-545.171	273.307	441.069	-495.037	272.940	465.584	-509.962	287.267	553.016	-599.614	251.795	392.019	-628.861	243.308	371.290	-623.661	224.446	434.209	-794.313	193.715	523.944	-760.117	190.127
685	11.40000	623.055	239.249	253.996	611.619	248.899	198.268	638.928	247.227	191.505	462.627	8.007	269.513	438.062	-190.076	240.739	435.034	-549.769	272.690	442.551	-499.951	272.682	467.033	-515.118	286.901	553.960	-604.953	249.606	392.580	-633.101	241.956	372.188	-628.131	222.772	433.833	-794.768	193.525	523.909	-760.189	190.141
686	11.41667	625.837	234.576	254.279	614.467	244.182	198.579	641.814	242.567	191.924	465.206	3.103	269.487	440.171	-194.921	240.510	436.457	-554.352	272.039	443.985	-504.808	272.339	468.514	-520.207	286.178	554.962	-609.923	247.061	393.202	-637.393	240.452	372.842	-632.106	221.258	434.207	-794.267	193.731	523.877	-760.247	190.154
687	11.43333	628.729	229.903	254.731	617.390	239.594	199.005	644.763	237.957	192.301	467.794	-1.576	269.569	442.266	-199.489	240.325	437.190	-560.249	270.511	445.359	-509.434	271.673	469.935	-525.109	285.295	555.785	-614.766	244.250	393.673	-641.291	238.881	373.230	-635.547	219.582	434.190	-794.330	193.713	523.846	-760.287	190.146
688	11.45000	631.651	225.316	255.132	620.373	235.109	199.462	647.744	233.425	192.801	470.452	-6.014	269.685	444.359	-203.835	240.284	438.201	-564.738	269.246	446.632	-513.909	270.912	471.252	-529.820	284.136	556.472	-619.317	241.182	394.028	-645.179	237.313	373.404	-638.782	217.760	433.884	-794.708	193.543	523.845	-760.285	190.143
689	11.46667	634.628	220.837	255.647	623.416	230.755	199.933	650.772	229.060	193.257	473.138	-10.361	269.778	446.421	-208.079	240.225	439.052	-568.990	267.848	447.766	-518.200	269.991	472.275	-534.408	282.988	556.845	-623.788	237.658	393.998	-648.615	235.715	373.474	-642.169	216.208	434.159	-794.350	193.684	523.846	-760.278	190.129
690	11.48333	637.567	216.482	256.099	626.385	226.428	200.407	653.751	224.742	193.796	475.823	-14.620	269.915	448.533	-212.274	240.040	439.598	-573.103	266.598	448.615	-522.424	269.117	473.165	-538.830	281.794	557.071	-628.028	234.269	393.690	-651.964	233.812	373.544	-645.449	213.957	433.865	-794.708	193.518	523.848	-760.286	190.139
691	11.50000	640.424	212.142	256.514	629.330	222.274	200.848	656.710	220.573	194.253	478.413	-18.759	269.934	450.675	-216.249	239.932	439.986	-577.040	265.037	449.298	-526.355	268.114	473.731	-543.011	280.610	557.252	-632.090	231.658	393.488	-655.049	231.562	373.556	-648.758	211.573	433.752	-794.850	193.466	523.843	-760.278	190.121
692	11.51667	643.283	207.904	256.937	632.196	218.217	201.261	659.554	216.475	194.639	480.903	-22.624	269.944	452.653	-219.949	239.720	440.254	-580.765	263.543	449.830	-530.122	267.080	474.477	-547.000	279.539	557.275	-636.147	229.467	393.138	-657.694	228.998	373.520	-651.630	209.187	433.795	-794.748	193.530	523.866	-760.243	190.123
693	11.53333	646.021	203.837	257.302	634.976	214.308	201.656	662.322	212.483	195.084	483.212	-26.371	269.886	454.465	-223.560	239.406	440.664	-584.255	262.124	450.492	-533.736	266.172	475.144	-550.589	278.401	557.339	-640.036	227.212	392.857	-660.271	226.710	373.540	-653.982	206.592	434.169	-794.324	193.716	523.868	-760.241	190.124
694	11.55000	648.708	199.917	257.700	637.706	210.492	202.101	665.035	208.626	195.481	485.336	-29.929	269.847	456.056	-226.988	239.132	441.209	-587.626	260.709	451.272	-537.161	265.282	476.026	-553.967	277.546	557.490	-643.583	224.444	392.692	-662.665	224.545	373.706	-656.529	204.147	434.102	-794.405	193.677	523.900	-760.174	190.110
695	11.56667	651.387	196.180	258.182	640.318	206.912	202.611	667.670	204.929	195.940	487.347	-33.184	269.889	457.518	-230.164	238.896	441.818	-590.814	259.391	451.776	-540.894	264.274	476.745	-558.343	275.795	557.660	-646.763	221.165	392.614	-664.588	222.662	373.794	-658.724	201.674	434.160	-794.334	193.715	523.898	-760.175	190.103
696	11.58333	653.913	192.620	258.682	642.862	203.471	203.148	670.210	201.362	196.438	489.213	-36.161	270.017	458.907	-233.034	238.673	442.778	-593.396	257.766	452.607	-543.930	263.323	477.541	-561.559	274.581	557.904	-649.448	217.803	392.660	-666.809	220.342	374.089	-660.383	199.367	433.804	-794.800	193.501	524.420	-759.325	190.064
697	11.60000	656.338	189.230	259.253	645.282	200.191	203.761	672.594	197.982	197.009	490.972	-38.899	270.184	460.152	-235.654	238.482	443.553	-596.210	256.270	453.564	-546.640	262.278	478.535	-564.598	273.113	558.231	-651.791	213.921	392.881	-668.505	218.133	374.733	-662.732	197.011	433.820	-794.784	193.501	524.411	-759.328	190.058
698	11.61667	658.697	186.029	259.850	647.578	197.098	204.389	674.886	194.780	197.595	492.482	-41.444	270.427	461.295	-238.152	238.258	444.341	-598.774	254.789	454.439	-549.277	261.292	478.703	-567.579	271.648	558.641	-653.755	209.861	393.063	-670.013	215.923	375.259	-664.182	194.729	434.163	-794.350	193.689	524.441	-759.299	190.069
699	11.63333	660.856	182.932	260.517	649.773	194.157	205.037	677.050	191.760	198.249	493.868	-43.843	270.657	462.386	-240.496	237.933	444.816	-601.162	253.180	455.009	-551.721	260.235	479.321	-570.195	270.500	558.924	-655.707	206.446	393.236	-671.771	213.393	375.970	-665.955	191.547	434.207	-794.268	193.725	524.417	-759.292	190.078
700	11.65000	662.909	179.960	261.192	651.864	191.358	205.738	679.122	188.901	198.936	495.166	-46.080	270.853	463.463	-242.646	237.625	445.164	-603.262	252.040	455.499	-553.884	259.403	479.722	-572.483	269.473	559.027	-657.640	203.585	393.359	-673.105	211.252	376.808	-667.494	188.621	433.851	-794.716	193.547	524.396	-759.284	190.096
