NO_OF_FRAMES	4591
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:56:08	6573.69303513
DATA_INCLUDED	3D
MARKER_NAMES	Back top	Back right	Back left	Shoulder	Elbow	Hand top	Hand right	Hand left	Thumb	Index	Middle	Box back	Box left
Frame	Time	Back top X	Back top Y	Back top Z	Back right X	Back right Y	Back right Z	Back left X	Back left Y	Back left Z	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Hand top X	Hand top Y	Hand top Z	Hand right X	Hand right Y	Hand right Z	Hand left X	Hand left Y	Hand left Z	Thumb X	Thumb Y	Thumb Z	Index X	Index Y	Index Z	Middle X	Middle Y	Middle Z	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	
3560	59.31667	712.822	242.245	217.665	714.036	254.401	161.575	737.278	239.308	158.443	479.136	232.110	154.718	418.431	228.484	-25.766	444.134	-73.128	-82.173	434.961	-29.888	-106.617	464.524	-29.756	-92.831	558.566	-99.744	-113.093	460.723	-175.996	-61.532	423.080	-185.720	-74.866	515.175	-789.140	192.035	607.773	-758.807	189.605
3561	59.33333	712.823	242.053	217.662	713.932	254.207	161.562	737.197	239.169	158.447	478.989	231.276	154.938	417.886	226.866	-25.225	444.336	-75.309	-77.865	435.188	-32.186	-102.549	464.795	-32.041	-88.819	558.951	-101.662	-108.965	460.482	-177.886	-56.448	422.814	-187.723	-69.673	515.175	-789.154	192.040	607.762	-758.775	189.617
3562	59.35000	712.787	241.848	217.622	713.814	254.016	161.533	737.112	239.048	158.417	478.800	230.274	155.157	417.302	225.149	-24.694	444.483	-77.294	-73.394	435.400	-34.334	-98.460	465.011	-34.190	-84.761	558.972	-103.916	-104.012	459.949	-179.542	-50.674	422.317	-189.522	-64.094	515.150	-789.118	192.054	607.775	-758.759	189.616
3563	59.36667	712.674	241.649	217.622	713.622	253.777	161.487	736.961	238.911	158.387	478.488	229.259	155.510	416.758	223.304	-24.128	444.450	-79.198	-68.657	435.559	-36.561	-94.354	465.129	-36.268	-80.584	559.214	-105.789	-98.459	459.462	-181.074	-44.569	421.924	-191.233	-58.043	515.132	-789.228	192.014	607.760	-758.795	189.621
3564	59.38333	712.461	241.370	217.569	713.331	253.484	161.443	736.772	238.754	158.360	478.122	228.101	155.793	416.142	221.484	-23.622	444.607	-81.233	-63.835	435.691	-38.882	-89.932	465.226	-38.478	-76.152	559.533	-107.554	-92.565	459.306	-182.805	-38.366	421.820	-193.123	-51.938	515.141	-789.176	192.034	607.777	-758.775	189.625
3565	59.40000	712.252	241.086	217.529	712.994	253.128	161.408	736.564	238.574	158.326	477.930	226.979	155.962	415.444	219.571	-23.064	444.765	-83.471	-58.754	435.900	-41.333	-85.205	465.481	-40.821	-71.516	560.061	-109.292	-87.023	459.445	-184.809	-32.352	421.926	-195.311	-46.023	515.211	-789.106	192.061	607.751	-758.802	189.606
3566	59.41667	712.042	240.787	217.464	712.718	252.747	161.368	736.383	238.388	158.311	477.643	225.774	156.242	414.610	217.454	-22.396	445.160	-85.891	-53.556	436.234	-43.862	-80.166	465.877	-43.336	-66.623	560.698	-111.372	-81.902	459.283	-187.049	-26.606	422.125	-197.702	-40.177	515.190	-789.111	192.058	607.782	-758.774	189.616
3567	59.43333	711.916	240.460	217.394	712.497	252.352	161.274	736.275	238.185	158.283	477.462	224.670	156.627	413.714	215.111	-21.639	445.717	-88.962	-47.230	436.696	-46.499	-75.005	466.414	-46.047	-61.593	561.174	-113.936	-76.938	458.685	-189.479	-20.931	422.033	-200.131	-34.264	515.159	-789.148	192.056	607.772	-758.781	189.614
3568	59.45000	711.810	240.134	217.304	712.288	251.952	161.146	736.211	237.986	158.199	477.284	223.517	156.924	412.806	212.522	-20.774	446.045	-91.285	-42.209	437.073	-49.237	-69.845	466.840	-48.811	-56.499	561.589	-116.513	-71.593	458.087	-191.747	-14.796	421.642	-202.428	-27.929	515.156	-789.159	192.035	607.811	-758.715	189.646
3569	59.46667	711.708	239.846	217.199	712.030	251.543	160.994	736.159	237.805	158.118	477.088	222.329	157.344	411.829	209.755	-19.940	446.227	-93.717	-36.860	437.326	-52.149	-64.662	467.090	-51.554	-51.293	562.021	-118.933	-65.396	457.805	-193.824	-7.791	421.512	-204.768	-21.060	515.159	-789.154	192.044	607.784	-758.752	189.634
3570	59.48333	711.812	239.489	217.184	711.785	251.107	160.869	736.079	237.606	158.001	476.726	220.953	157.665	410.733	206.839	-19.144	446.508	-96.328	-30.949	437.544	-55.178	-59.244	467.294	-54.383	-45.904	562.427	-121.549	-58.661	457.941	-195.971	-0.316	421.762	-207.204	-13.731	515.247	-789.028	192.121	607.784	-758.742	189.620
3571	59.50000	711.690	239.113	217.065	711.624	250.743	160.792	735.997	237.400	157.913	476.441	219.532	157.897	409.543	203.674	-18.324	446.879	-99.107	-24.700	437.835	-58.315	-53.528	467.638	-57.359	-40.235	562.809	-124.475	-51.851	458.388	-198.377	7.261	422.132	-209.837	-6.165	515.152	-789.167	192.018	607.770	-758.819	189.589
3572	59.51667	711.727	238.795	217.018	711.547	250.413	160.723	735.961	237.186	157.838	476.038	218.073	158.255	408.329	200.273	-17.381	447.364	-102.195	-18.296	438.205	-61.661	-47.452	468.157	-60.641	-34.423	563.229	-127.686	-45.291	459.035	-201.288	14.626	422.644	-212.911	1.195	515.146	-789.168	192.021	607.770	-758.775	189.599
3573	59.53333	711.734	238.505	216.939	711.452	250.078	160.657	735.912	236.986	157.769	475.702	216.591	158.561	407.124	196.551	-16.329	448.020	-105.796	-11.768	438.632	-65.258	-40.932	468.680	-64.300	-28.194	563.742	-131.220	-39.073	459.757	-204.842	21.526	423.061	-216.483	8.085	515.293	-788.949	192.137	607.757	-758.833	189.592
3574	59.55000	711.705	238.230	216.882	711.247	249.705	160.546	735.813	236.755	157.693	475.466	215.094	158.899	405.877	192.599	-15.124	448.569	-109.775	-5.236	439.042	-69.191	-34.258	469.146	-68.291	-21.704	564.272	-134.917	-32.971	460.263	-208.604	28.582	423.015	-220.207	15.102	515.251	-789.010	192.114	607.778	-758.750	189.638
3575	59.56667	711.678	237.905	216.814	711.104	249.341	160.483	735.753	236.545	157.649	474.995	214.027	159.745	404.618	188.402	-13.852	448.936	-113.722	1.467	439.419	-73.253	-27.697	469.533	-72.295	-15.223	564.810	-138.622	-26.481	459.884	-211.991	36.019	422.634	-223.600	22.833	515.177	-789.147	192.063	607.787	-758.750	189.627
3576	59.58333	711.685	237.558	216.744	710.989	248.973	160.408	735.740	236.347	157.571	474.517	212.261	160.248	403.353	183.989	-12.580	449.252	-117.489	8.267	439.750	-77.227	-21.260	469.869	-76.236	-8.758	565.250	-142.384	-19.140	458.920	-214.956	43.975	422.066	-226.687	31.062	515.116	-789.213	192.005	607.776	-758.784	189.607
3577	59.60000	711.668	237.204	216.666	710.849	248.571	160.352	735.680	236.130	157.509	474.012	210.311	160.792	402.081	179.372	-11.198	449.596	-121.097	15.291	440.165	-81.208	-14.693	470.312	-80.100	-2.234	565.640	-146.332	-11.377	458.145	-217.770	52.420	421.706	-229.776	39.470	515.139	-789.154	192.037	607.791	-758.749	189.614
3578	59.61667	711.623	236.795	216.622	710.705	248.142	160.307	735.593	235.874	157.430	473.563	208.241	161.332	400.848	174.555	-9.758	450.187	-124.773	22.618	440.774	-85.219	-7.804	470.961	-84.074	4.516	566.077	-150.687	-3.861	457.494	-220.779	60.750	421.647	-233.055	47.976	515.182	-789.128	192.058	607.760	-758.811	189.594
3579	59.63333	711.302	236.418	216.471	710.486	247.738	160.296	735.493	235.653	157.375	473.093	206.116	161.973	399.708	169.510	-8.166	450.961	-128.814	30.091	441.483	-89.404	-0.577	471.766	-88.367	11.451	566.651	-155.095	3.127	457.265	-224.366	68.745	421.793	-236.724	56.380	515.127	-789.204	192.033	607.762	-758.776	189.625
3580	59.65000	711.258	236.023	216.464	710.224	247.351	160.248	735.395	235.484	157.350	472.659	203.845	162.622	398.655	164.357	-6.489	451.777	-133.302	37.430	442.419	-94.000	6.701	471.891	-93.335	19.627	567.472	-159.490	10.039	457.735	-228.483	76.611	422.119	-240.817	64.613	515.175	-789.083	192.080	607.803	-758.735	189.649
3581	59.66667	711.225	235.638	216.463	710.002	246.982	160.220	735.315	235.329	157.314	472.275	201.523	163.354	397.583	158.988	-4.705	452.609	-137.873	44.837	443.140	-98.676	13.993	473.089	-97.832	26.403	568.369	-163.874	17.038	458.385	-232.568	84.672	422.418	-244.778	73.113	515.174	-789.176	192.037	607.786	-758.753	189.630
3582	59.68333	711.484	235.216	216.497	709.866	246.622	160.204	735.257	235.119	157.251	471.988	199.101	163.892	396.470	153.408	-2.807	453.341	-142.287	52.233	443.857	-103.327	21.111	474.193	-102.091	32.828	569.498	-167.967	24.266	458.938	-236.259	93.347	422.454	-248.342	82.028	515.390	-788.838	192.202	607.771	-758.785	189.617
3583	59.70000	711.520	234.872	216.471	709.737	246.213	160.171	735.200	234.859	157.177	471.666	196.502	164.677	395.350	147.539	-0.792	454.135	-146.531	59.767	444.634	-107.938	28.098	475.042	-106.636	39.787	570.650	-172.471	32.721	459.370	-239.675	102.395	422.557	-251.788	91.093	515.106	-789.229	192.016	607.777	-758.788	189.601
3584	59.71667	711.546	234.489	216.442	709.628	245.781	160.148	735.120	234.575	157.143	471.412	193.777	165.570	394.334	141.418	1.546	455.183	-150.903	67.370	445.670	-112.715	35.258	476.136	-111.325	46.739	571.707	-176.953	40.055	459.585	-243.350	111.073	422.943	-255.468	100.059	515.289	-789.000	192.112	607.762	-758.810	189.598
3585	59.73333	711.579	234.025	216.435	709.502	245.372	160.138	735.100	234.368	157.124	471.231	191.042	166.508	393.410	135.084	3.967	456.437	-155.666	75.017	446.785	-117.698	42.622	477.366	-116.288	53.873	572.905	-182.571	47.467	460.179	-247.619	119.352	423.734	-259.694	108.785	515.143	-789.198	192.031	607.763	-758.786	189.603
3586	59.75000	711.611	233.595	216.453	709.386	244.950	160.140	735.117	234.185	157.104	470.999	188.112	167.586	392.571	128.515	6.528	457.818	-160.886	82.594	447.947	-123.019	50.168	478.616	-121.604	61.150	573.996	-188.048	54.103	461.415	-252.414	127.410	424.834	-264.473	117.240	515.364	-788.864	192.187	607.775	-758.772	189.637
3587	59.76667	711.655	233.166	216.445	709.264	244.507	160.156	735.113	233.970	157.062	470.797	185.053	168.603	391.782	121.825	9.205	459.269	-166.548	90.310	448.997	-128.592	57.668	479.753	-127.169	68.379	575.274	-193.556	60.301	462.884	-257.651	135.234	426.024	-269.606	125.518	515.171	-789.139	192.057	607.775	-758.772	189.637
3588	59.78333	711.726	232.745	216.437	709.179	244.065	160.149	735.087	233.691	157.012	470.646	181.959	169.662	390.984	115.003	12.086	460.382	-172.043	97.605	449.993	-134.321	64.872	480.786	-132.810	75.465	576.322	-199.349	66.518	464.097	-263.242	142.741	427.247	-275.199	133.451	515.134	-789.221	192.009	607.776	-758.787	189.614
3589	59.80000	711.867	232.318	216.385	709.137	243.604	160.100	735.101	233.358	156.937	470.591	178.755	170.838	390.332	107.959	15.173	461.251	-177.646	104.762	450.866	-140.279	71.640	481.697	-138.636	82.256	577.101	-205.381	73.127	464.591	-268.115	150.944	427.800	-280.206	141.784	515.169	-789.132	192.029	607.755	-758.803	189.599
3590	59.81667	712.084	231.854	216.388	709.161	243.129	159.914	735.180	233.063	156.918	470.557	175.716	171.951	389.845	100.658	18.394	462.038	-183.390	111.750	451.779	-146.432	78.109	482.545	-144.645	88.816	577.974	-211.632	80.800	464.761	-272.989	159.136	428.150	-285.273	149.914	515.147	-789.219	192.008	607.766	-758.792	189.598
3591	59.83333	712.286	231.399	216.334	709.211	242.676	159.905	735.283	232.756	156.886	470.621	172.608	173.128	389.579	93.241	21.735	463.011	-189.337	118.725	452.887	-152.559	84.842	483.650	-150.808	95.516	578.817	-218.229	87.966	464.714	-278.209	166.791	428.379	-290.652	157.549	515.137	-789.215	192.030	607.782	-758.790	189.610
3592	59.85000	712.515	230.983	216.336	709.230	242.144	159.886	735.340	232.353	156.792	470.743	169.436	174.315	389.481	85.892	25.052	464.360	-195.572	125.723	454.462	-159.418	92.530	485.169	-157.400	102.617	579.981	-224.757	94.441	464.815	-283.508	174.092	428.576	-295.989	164.762	515.262	-788.995	192.128	607.790	-758.780	189.622
3593	59.86667	712.667	230.506	216.302	709.199	241.581	159.828	735.407	231.969	156.702	471.063	166.078	175.261	389.492	78.780	28.423	465.837	-201.897	132.767	455.853	-165.141	99.287	486.621	-163.476	109.747	581.443	-231.020	100.667	465.664	-289.602	180.780	429.404	-302.221	171.325	515.146	-789.227	192.024	607.791	-758.731	189.636
3594	59.88333	712.802	229.942	216.277	709.142	240.979	159.791	735.376	231.504	156.647	471.246	162.716	176.545	389.629	71.727	31.836	467.312	-208.062	139.706	457.360	-171.109	106.166	488.135	-169.562	116.821	583.091	-237.170	107.212	466.735	-295.614	187.535	430.660	-308.434	177.865	515.146	-789.200	192.026	607.805	-758.728	189.644
3595	59.90000	712.971	229.278	216.273	709.103	240.372	159.991	735.319	230.969	156.560	471.322	159.404	178.157	389.903	64.621	35.381	468.677	-214.094	146.347	458.938	-177.279	112.618	489.664	-175.703	123.437	584.767	-243.412	114.366	467.525	-301.195	194.549	431.760	-314.224	184.775	515.170	-789.156	192.035	607.776	-758.772	189.599
3596	59.91667	713.115	228.553	216.084	709.080	239.724	160.010	735.388	230.525	156.473	471.813	155.951	179.390	390.547	57.318	39.001	470.080	-220.220	152.778	460.573	-183.606	118.737	491.272	-182.020	129.660	586.198	-250.233	121.545	468.042	-306.487	201.781	432.481	-319.735	191.761	515.174	-789.151	192.018	607.784	-758.770	189.614
3597	59.93333	713.310	227.814	216.047	709.065	239.056	159.963	735.402	229.899	156.337	472.278	152.587	180.733	391.574	49.929	42.485	471.648	-226.598	159.026	462.278	-190.028	124.876	492.979	-188.540	135.833	587.624	-257.280	127.678	468.520	-312.073	208.517	432.985	-325.218	198.628	515.156	-789.162	192.043	607.777	-758.780	189.606
3598	59.95000	713.576	227.170	216.055	708.951	238.175	159.997	734.584	227.429	155.090	472.817	149.144	182.028	392.836	42.686	45.870	473.351	-233.240	165.161	464.133	-196.401	131.251	494.840	-195.141	142.189	589.062	-264.415	133.212	469.188	-318.369	214.375	433.637	-330.626	205.060	515.188	-789.114	192.074	607.787	-758.774	189.627
3599	59.96667	713.892	226.476	216.056	709.042	237.451	159.974	734.704	226.869	154.992	473.571	145.456	183.387	394.212	35.641	49.283	475.103	-240.002	171.216	466.116	-202.709	137.751	496.796	-201.727	148.718	590.684	-271.531	138.564	469.648	-325.269	219.284	434.997	-339.399	208.503	515.182	-789.117	192.069	607.787	-758.751	189.622
3600	59.98333	714.160	225.813	216.016	709.082	236.701	159.940	734.782	226.242	154.917	474.184	141.663	184.836	395.552	28.647	52.773	476.659	-246.928	176.955	468.007	-209.208	143.900	498.542	-208.313	155.171	592.550	-278.188	144.554	470.098	-332.207	223.845	435.602	-346.598	212.299	515.140	-789.183	192.021	607.785	-758.774	189.620
3601	60.00000	714.332	225.070	216.003	709.098	235.960	159.985	734.863	225.665	154.888	474.851	137.896	186.414	396.979	21.632	56.335	477.988	-253.957	182.336	469.707	-216.084	149.314	500.058	-215.089	161.187	594.650	-284.617	151.541	470.270	-338.006	229.199	436.329	-353.774	216.243	515.158	-789.197	192.002	607.783	-758.790	189.598
3602	60.01667	714.536	224.274	215.968	709.154	235.192	159.958	735.009	225.112	154.822	475.546	134.279	188.008	398.616	14.489	60.079	479.361	-261.181	187.450	471.436	-223.278	154.368	501.594	-222.195	166.743	597.001	-291.317	158.696	471.756	-347.576	232.481	437.400	-361.162	220.320	515.141	-789.192	192.016	607.757	-758.818	189.605
3603	60.03333	714.741	223.495	216.059	709.281	234.418	159.904	735.199	224.532	154.732	476.412	130.664	189.387	400.587	7.318	63.688	481.043	-268.598	192.531	473.371	-230.510	159.578	503.370	-229.420	172.276	599.429	-297.970	165.164	472.797	-355.035	236.828	438.673	-368.564	224.458	515.169	-789.120	192.052	607.760	-758.795	189.622
3604	60.05000	715.014	222.663	216.032	709.353	233.560	159.874	735.399	224.001	154.713	477.403	126.977	190.682	402.646	0.346	67.244	483.040	-276.025	197.566	475.429	-237.611	165.014	505.400	-236.592	177.824	601.619	-305.043	170.267	474.401	-362.903	240.805	440.324	-376.153	228.385	515.160	-789.160	192.048	607.778	-758.750	189.639
3605	60.06667	715.255	221.876	215.991	709.416	232.692	159.876	735.489	223.350	154.647	478.440	123.202	192.084	404.685	-6.493	70.906	485.087	-283.413	202.492	477.603	-244.648	170.324	507.496	-243.737	183.299	603.820	-312.202	175.222	475.985	-370.718	244.520	442.023	-383.762	231.982	515.161	-789.166	192.042	607.773	-758.781	189.619
3606	60.08333	715.440	221.025	216.001	709.427	231.807	159.867	735.580	222.674	154.610	479.410	119.513	193.596	406.836	-13.342	74.644	486.951	-290.875	207.128	479.758	-251.833	175.184	509.483	-250.988	188.488	605.984	-319.452	180.662	477.359	-378.577	248.065	443.401	-391.321	235.279	515.402	-788.791	192.212	607.768	-758.800	189.607
3607	60.10000	715.600	220.095	215.939	709.517	230.885	159.820	735.751	222.026	154.596	480.321	115.922	195.165	409.095	-20.162	78.491	488.566	-298.615	211.388	481.699	-259.394	179.615	511.251	-258.550	193.381	608.440	-326.014	186.631	478.368	-386.436	251.563	444.710	-399.191	238.244	515.182	-789.124	192.048	607.781	-758.767	189.625
3608	60.11667	715.951	219.200	216.013	709.614	229.975	159.835	735.946	221.364	154.518	481.334	112.284	196.663	411.502	-27.022	82.372	490.158	-306.601	215.478	483.578	-267.160	183.906	512.934	-266.333	198.029	610.532	-333.445	191.870	479.193	-394.270	255.007	445.958	-407.261	241.087	515.134	-789.198	192.017	607.757	-758.804	189.600
3609	60.13333	716.264	218.182	215.953	709.758	228.969	159.800	736.206	220.770	154.514	482.419	108.644	198.054	413.986	-33.785	86.222	491.762	-314.615	219.516	485.480	-274.896	188.270	514.711	-274.218	202.602	612.445	-342.154	195.983	479.992	-402.311	258.092	447.008	-415.349	243.707	515.162	-789.161	192.061	607.759	-758.810	189.595
3610	60.15000	716.597	217.185	215.910	709.898	228.083	159.789	736.427	220.076	154.444	483.556	105.007	199.315	416.592	-40.463	90.019	493.599	-322.605	223.603	487.514	-282.448	192.814	516.679	-282.050	207.339	614.304	-350.123	199.884	480.982	-410.563	260.859	447.980	-423.342	246.003	515.200	-789.111	192.060	607.770	-758.779	189.618
3611	60.16667	716.927	216.243	215.867	710.075	227.069	159.755	736.662	219.363	154.401	484.673	101.329	200.510	419.108	-47.091	93.901	495.611	-330.509	227.797	489.675	-289.919	197.556	518.825	-289.798	212.147	616.183	-358.024	203.745	482.356	-419.058	263.156	449.349	-431.595	247.753	515.366	-788.830	192.205	607.758	-758.829	189.591
3612	60.18333	717.327	215.252	215.821	710.304	226.203	159.752	736.904	218.560	154.318	485.910	97.464	201.709	421.063	-53.712	98.642	497.606	-338.086	232.007	491.743	-297.521	202.040	520.839	-297.549	216.737	618.143	-365.734	207.755	483.860	-427.483	265.391	451.125	-439.941	249.536	515.134	-789.211	192.023	607.769	-758.825	189.598
3613	60.20000	717.698	214.275	215.765	710.549	225.239	159.766	737.184	217.890	154.258	487.144	93.563	203.050	423.124	-60.192	103.271	499.256	-346.127	235.667	493.658	-305.469	205.943	522.539	-305.541	220.981	620.260	-373.291	212.372	485.302	-436.546	267.672	452.682	-449.515	251.835	515.180	-789.172	192.033	607.770	-758.766	189.597
3614	60.21667	718.124	213.333	215.734	710.788	224.328	159.708	737.442	217.103	154.121	488.430	89.830	204.502	425.276	-66.526	108.170	500.945	-355.684	238.289	495.625	-314.283	209.100	524.114	-313.881	224.817	622.038	-381.223	217.329	486.327	-444.933	270.067	454.145	-458.189	253.522	515.408	-788.772	192.213	607.755	-758.799	189.597
3615	60.23333	718.515	212.415	215.651	710.992	223.361	159.729	737.687	216.359	154.070	489.771	86.244	205.913	427.716	-72.724	113.064	502.545	-364.311	241.395	497.485	-322.484	212.719	525.893	-322.313	228.621	623.643	-389.620	221.277	486.924	-452.688	272.182	455.114	-465.183	254.893	515.148	-789.180	192.042	607.779	-758.767	189.622
3616	60.25000	718.822	211.480	215.644	711.099	222.338	159.677	737.859	215.573	154.011	491.226	82.654	207.505	430.381	-78.767	117.840	504.371	-372.854	244.481	499.168	-329.594	217.172	527.863	-330.613	232.488	625.346	-398.203	223.941	487.890	-461.296	273.701	456.029	-473.376	256.253	515.163	-789.149	192.063	607.803	-758.728	189.641
3617	60.26667	719.063	210.510	215.683	711.178	221.306	159.798	737.995	214.826	154.064	492.634	78.954	209.327	433.120	-84.728	122.586	506.162	-381.307	247.676	500.828	-336.757	221.583	529.680	-338.092	236.794	626.979	-406.858	225.931	489.184	-470.191	274.971	457.265	-481.768	257.486	515.134	-789.225	192.025	607.764	-758.797	189.615
