NO_OF_FRAMES	3761
NO_OF_CAMERAS	7
NO_OF_MARKERS	13
FREQUENCY	60
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2015-11-12, 11:52:43	6368.60483747
DATA_INCLUDED	3D
MARKER_NAMES	Back top	Back right	Back left	Shoulder	Elbow	Hand top	Hand right	Hand left	Thumb	Index	Middle	Box back	Box left
Frame	Time	Back top X	Back top Y	Back top Z	Back right X	Back right Y	Back right Z	Back left X	Back left Y	Back left Z	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Hand top X	Hand top Y	Hand top Z	Hand right X	Hand right Y	Hand right Z	Hand left X	Hand left Y	Hand left Z	Thumb X	Thumb Y	Thumb Z	Index X	Index Y	Index Z	Middle X	Middle Y	Middle Z	Box back X	Box back Y	Box back Z	Box left X	Box left Y	Box left Z	
1374	22.88333	638.237	265.759	219.500	634.096	275.688	162.423	659.969	266.597	158.485	402.405	187.675	181.605	311.961	104.249	0.480	371.988	-203.753	89.055	371.026	-163.531	57.814	396.471	-162.260	78.245	499.902	-222.362	82.744	365.921	-297.877	111.592	356.119	-318.406	85.592	398.689	-781.484	193.457	490.022	-749.578	190.652
1375	22.90000	638.463	265.431	219.425	634.216	275.387	162.381	660.160	266.510	158.429	402.853	184.919	183.172	311.212	96.605	4.921	371.485	-210.631	96.978	370.552	-170.717	65.415	395.973	-169.208	85.714	499.515	-229.088	90.758	365.574	-305.706	119.551	355.608	-325.354	94.812	398.698	-781.481	193.453	490.014	-749.611	190.628
1376	22.91667	638.732	265.077	219.357	634.214	275.863	163.015	660.504	265.787	157.760	403.315	182.226	184.722	310.776	88.669	9.566	370.830	-217.423	104.830	370.001	-177.737	72.839	395.498	-176.195	93.235	498.757	-236.302	98.964	364.540	-312.346	128.062	354.383	-332.071	103.766	398.624	-781.543	193.410	490.024	-749.607	190.642
1377	22.93333	638.954	264.747	219.309	634.260	275.481	162.937	660.643	265.628	157.699	403.761	179.491	186.266	310.370	81.042	14.261	370.379	-224.126	112.773	369.699	-184.494	80.786	395.154	-183.010	101.033	498.186	-243.460	106.896	363.414	-318.875	136.034	352.527	-338.558	112.133	398.702	-781.444	193.468	490.033	-749.595	190.622
1378	22.95000	639.060	264.430	219.257	634.230	275.051	162.874	660.545	266.071	158.263	404.258	176.671	187.902	310.086	73.723	19.087	370.191	-230.814	120.972	369.425	-191.094	89.075	395.011	-189.688	109.204	497.991	-250.050	114.844	362.565	-325.364	144.045	350.892	-344.999	120.431	398.693	-781.511	193.426	490.025	-749.576	190.641
1379	22.96667	639.035	264.038	219.199	634.128	274.579	162.843	660.514	265.812	158.210	404.729	173.820	189.697	309.840	66.662	24.011	370.227	-237.416	129.234	369.296	-197.543	97.508	395.016	-196.278	117.537	498.053	-256.341	122.859	362.707	-331.703	152.181	350.189	-351.282	128.964	398.708	-781.512	193.423	490.028	-749.585	190.654
1380	22.98333	639.036	263.566	219.206	634.017	274.152	162.833	660.447	265.494	158.188	405.218	171.020	191.722	309.620	59.649	29.182	370.422	-243.962	137.567	369.285	-204.073	105.870	395.163	-202.836	125.704	498.267	-262.717	130.608	362.428	-338.078	160.550	349.421	-357.628	138.050	398.669	-781.507	193.445	490.008	-749.601	190.662
1381	23.00000	639.091	263.101	219.204	633.928	273.641	162.843	660.410	265.130	158.142	405.804	168.363	193.841	309.524	52.628	34.752	370.539	-250.619	145.694	369.282	-210.719	114.003	395.307	-209.561	133.613	498.304	-269.518	138.210	361.891	-344.319	169.049	348.180	-363.831	147.240	398.662	-781.509	193.454	490.018	-749.576	190.659
1382	23.01667	639.200	262.645	219.188	633.872	273.186	162.849	660.383	264.770	158.114	406.501	165.828	195.863	309.653	45.615	40.559	370.659	-257.249	153.602	369.360	-217.173	122.164	395.548	-216.231	141.617	498.229	-276.581	145.555	360.950	-350.500	177.043	346.013	-369.591	156.337	398.699	-781.472	193.452	490.036	-749.587	190.634
1383	23.03333	639.273	262.241	219.179	633.796	272.680	162.818	660.326	264.457	158.083	407.219	163.260	197.978	309.803	38.845	46.323	370.932	-263.757	161.624	369.627	-223.336	130.566	395.872	-222.695	149.873	498.231	-283.532	152.959	360.162	-356.721	184.248	343.630	-375.060	164.495	399.555	-780.347	193.940	490.034	-749.575	190.660
1384	23.05000	639.252	261.860	219.193	633.641	272.181	162.838	660.157	264.045	158.044	407.923	160.566	200.334	309.968	32.439	52.262	371.290	-270.173	169.610	369.931	-229.356	139.012	396.237	-229.014	158.339	498.496	-289.923	160.621	359.920	-363.061	191.210	341.958	-380.484	172.013	398.643	-781.572	193.403	490.030	-749.562	190.654
1385	23.06667	639.105	261.396	219.200	633.305	271.609	162.878	659.913	263.696	158.015	408.483	157.866	202.941	310.078	26.144	58.433	371.698	-276.612	177.594	370.213	-235.570	147.447	396.565	-235.253	166.663	498.947	-296.012	168.507	360.359	-369.741	198.174	341.585	-386.508	179.399	398.714	-781.444	193.460	490.024	-749.607	190.642
1386	23.08333	638.938	260.878	219.213	632.961	271.080	162.909	659.665	263.393	157.983	409.008	155.313	205.652	310.248	19.875	64.867	372.045	-283.119	185.443	370.499	-241.831	155.445	396.816	-241.649	174.744	499.244	-302.282	176.370	360.677	-376.429	205.095	341.995	-392.914	186.870	398.621	-781.559	193.413	490.030	-749.562	190.654
1387	23.10000	638.809	260.344	219.189	632.712	270.652	162.908	659.457	263.086	157.930	409.654	152.882	208.294	310.686	13.596	71.401	372.401	-289.573	193.067	370.896	-248.167	163.386	397.169	-248.087	182.635	499.634	-308.681	184.071	360.737	-382.945	212.030	341.727	-398.944	194.280	398.639	-781.498	193.445	490.017	-749.607	190.659
1388	23.11667	638.755	259.888	219.119	632.491	270.153	162.875	659.234	262.731	157.853	410.430	150.528	210.818	311.305	7.457	77.935	372.857	-295.966	200.538	371.412	-254.363	171.177	397.738	-254.450	190.440	500.101	-315.105	191.454	360.717	-389.340	218.542	341.048	-404.746	201.429	398.628	-781.557	193.413	490.034	-749.562	190.678
1389	23.13333	638.723	259.515	219.086	632.249	269.624	162.847	658.998	262.272	157.724	411.253	148.163	213.316	311.987	1.512	84.551	373.570	-302.349	207.895	372.077	-260.485	178.869	398.439	-260.740	198.009	500.716	-321.456	198.458	361.075	-395.713	225.002	340.604	-410.483	208.435	398.657	-781.560	193.424	490.038	-749.599	190.651
1390	23.15000	638.645	259.149	219.033	631.950	269.038	162.789	658.727	261.819	157.611	412.110	145.773	215.906	312.759	-4.396	91.267	374.516	-308.824	215.099	372.844	-266.701	186.399	399.337	-267.170	205.393	501.941	-327.247	205.015	361.880	-402.307	231.359	340.737	-416.454	215.331	398.607	-781.610	193.391	490.030	-749.565	190.659
1391	23.16667	638.585	258.798	219.005	631.681	268.522	162.722	658.488	261.391	157.527	412.941	143.460	218.563	313.649	-10.208	98.153	375.567	-315.495	221.951	373.665	-273.086	193.646	400.352	-273.776	212.378	502.821	-333.986	210.539	362.762	-408.866	237.655	341.194	-422.812	222.062	398.722	-781.449	193.463	490.013	-749.587	190.644
1392	23.18333	638.465	258.385	218.950	631.412	268.066	162.671	658.162	260.965	157.427	413.845	141.157	221.317	314.700	-15.907	105.099	376.622	-322.202	228.385	374.613	-279.577	200.423	401.440	-280.480	218.882	503.409	-342.185	215.067	363.281	-415.374	243.525	341.510	-429.157	228.375	398.655	-781.541	193.422	490.021	-749.575	190.648
1393	23.20000	638.273	257.912	218.906	630.984	267.486	162.643	657.825	260.628	157.346	414.866	138.791	224.080	316.021	-21.460	112.003	377.654	-328.859	234.396	375.636	-285.987	206.881	402.593	-287.176	225.121	504.273	-349.237	219.905	363.612	-421.816	248.795	341.427	-435.178	233.996	398.620	-781.595	193.389	490.018	-749.585	190.666
1394	23.21667	637.982	257.374	218.868	630.571	266.953	162.688	657.450	260.350	157.325	415.905	136.365	226.841	317.520	-26.822	118.621	378.754	-335.397	240.076	376.677	-292.192	213.065	403.777	-293.741	231.125	505.139	-356.064	224.325	364.143	-428.267	253.429	341.208	-441.119	238.957	398.604	-781.635	193.373	490.028	-749.590	190.654
1395	23.23333	637.721	256.792	218.960	630.091	266.395	162.710	657.026	260.028	157.336	416.866	133.958	229.589	319.083	-32.000	125.062	379.920	-341.797	245.473	377.792	-298.296	218.950	404.978	-300.129	236.827	506.198	-362.473	228.682	364.898	-434.709	257.691	341.512	-447.003	243.540	398.732	-781.479	193.457	490.037	-749.589	190.643
1396	23.25000	637.438	256.214	219.062	629.648	265.772	162.853	656.632	259.648	157.387	417.835	131.670	232.228	320.737	-37.003	131.254	381.056	-347.776	250.628	378.871	-304.346	224.365	406.132	-306.334	242.110	507.265	-368.674	233.016	365.844	-440.604	261.895	342.106	-451.803	248.138	398.765	-781.410	193.474	490.035	-749.578	190.628
1397	23.26667	637.255	255.677	219.151	629.303	265.180	162.983	656.318	259.201	157.459	418.857	129.457	234.738	322.549	-41.849	137.218	382.025	-353.636	255.462	380.041	-310.207	229.432	407.362	-312.474	247.093	508.698	-374.898	237.139	366.505	-446.621	265.730	342.551	-457.472	252.314	398.626	-781.589	193.398	490.026	-749.582	190.655
1398	23.28333	637.173	255.122	219.264	629.042	264.560	163.086	656.030	258.630	157.536	419.973	127.292	237.114	324.493	-46.527	142.924	383.398	-360.617	259.128	381.328	-315.933	234.209	408.688	-318.431	251.627	509.793	-380.950	240.835	367.055	-452.345	269.388	342.604	-462.784	256.163	398.676	-781.574	193.409	490.026	-749.566	190.668
1399	23.30000	637.156	254.602	219.364	628.821	263.875	163.188	655.816	258.016	157.530	421.172	125.130	239.384	326.573	-50.994	148.396	384.750	-366.384	263.044	382.675	-321.375	238.610	410.168	-324.181	255.922	510.969	-386.819	244.024	367.667	-457.724	272.925	342.751	-467.706	259.810	398.624	-781.599	193.412	490.031	-749.561	190.657
1400	23.31667	637.144	254.026	219.461	628.623	263.177	163.278	655.631	257.402	157.584	422.346	122.944	241.656	328.658	-55.176	153.596	386.252	-371.895	266.729	384.327	-326.427	242.466	411.844	-329.847	259.677	512.392	-392.394	246.708	368.565	-462.886	276.064	343.244	-472.531	263.058	398.597	-781.618	193.380	490.016	-749.590	190.652
1401	23.33333	637.136	253.381	219.622	628.444	262.489	163.504	655.444	256.745	157.681	423.489	120.923	243.757	330.816	-59.223	158.573	387.913	-377.193	270.091	385.932	-331.509	246.393	413.591	-335.149	263.302	513.927	-397.646	249.069	369.739	-467.889	279.140	344.215	-477.428	265.978	398.690	-781.505	193.441	490.037	-749.583	190.632
1402	23.35000	637.164	252.730	219.777	628.281	261.863	163.704	655.298	256.181	157.778	424.629	118.994	245.776	333.033	-63.163	163.355	389.606	-382.382	273.196	387.618	-336.448	249.947	415.343	-340.349	266.538	515.514	-402.872	251.058	371.075	-472.875	281.949	345.488	-482.376	268.525	398.712	-781.480	193.449	490.029	-749.568	190.662
1403	23.36667	637.208	252.049	219.988	628.127	261.230	163.934	655.145	255.700	157.978	425.758	117.190	247.693	335.395	-66.951	167.893	391.235	-387.496	275.879	389.261	-341.352	253.062	417.065	-345.486	269.508	516.936	-408.180	252.755	372.267	-477.845	284.150	346.682	-487.313	270.696	398.688	-781.545	193.415	490.002	-749.579	190.653
1404	23.38333	637.182	251.399	220.165	627.989	260.711	164.146	655.018	255.304	158.163	426.884	115.266	249.524	337.872	-70.619	172.159	392.761	-392.543	278.170	390.848	-346.059	255.906	418.699	-350.476	272.171	518.300	-413.218	254.327	373.228	-482.659	285.584	347.580	-491.844	272.516	398.755	-781.419	193.490	490.033	-749.584	190.643
1405	23.40000	637.184	250.879	220.295	627.867	260.097	164.305	654.887	254.825	158.277	428.021	113.286	251.273	340.256	-74.173	175.990	394.209	-397.357	280.153	392.341	-350.352	258.542	420.215	-354.985	274.708	519.724	-417.943	255.990	374.180	-487.172	286.812	348.218	-496.044	273.920	398.694	-781.502	193.448	490.023	-749.592	190.632
1406	23.41667	637.173	250.349	220.421	627.711	259.440	164.447	654.759	254.257	158.355	429.165	111.421	252.889	342.600	-77.539	179.564	395.602	-401.902	281.888	393.709	-354.613	260.782	421.647	-359.275	277.033	521.130	-422.529	257.761	375.121	-491.521	287.823	348.985	-500.155	274.874	398.671	-781.525	193.427	490.033	-749.603	190.633
1407	23.43333	637.219	249.816	220.556	627.636	258.846	164.590	654.685	253.651	158.443	430.234	109.604	254.399	345.025	-80.849	183.043	397.096	-406.481	283.355	395.645	-359.932	262.109	423.406	-364.851	278.296	522.619	-426.946	259.075	376.307	-495.898	288.592	349.921	-504.234	275.674	398.704	-781.480	193.446	490.039	-749.568	190.650
1408	23.45000	637.286	249.276	220.686	627.609	258.396	164.765	654.649	253.176	158.536	431.293	107.807	255.750	347.404	-84.040	186.292	398.718	-411.042	284.549	397.190	-364.277	263.895	425.003	-369.377	279.959	524.230	-431.100	259.886	377.792	-500.375	289.128	351.219	-508.443	276.285	399.569	-780.303	193.961	490.034	-749.563	190.648
1409	23.46667	637.276	248.734	220.854	627.497	257.853	164.985	654.536	252.801	158.711	432.312	106.019	256.973	349.725	-87.096	189.400	400.254	-415.570	285.575	398.694	-368.575	265.517	426.575	-373.855	281.450	525.730	-435.302	260.356	379.225	-504.859	289.333	352.709	-512.825	276.490	398.608	-781.606	193.389	490.038	-749.579	190.661
1410	23.48333	637.210	248.182	221.022	627.332	257.386	165.180	654.357	252.442	158.880	433.313	104.305	258.144	352.122	-90.137	192.483	401.613	-420.019	286.322	400.100	-372.812	266.882	427.981	-378.321	282.697	527.099	-439.518	260.781	380.268	-509.103	289.246	353.679	-516.802	276.509	398.654	-781.581	193.398	490.036	-749.595	190.651
1411	23.50000	637.129	247.665	221.174	627.119	256.878	165.339	654.186	252.090	159.042	434.267	102.517	259.267	354.518	-93.203	195.416	402.750	-424.360	286.916	401.406	-376.942	268.030	429.233	-382.661	283.833	528.199	-443.842	261.214	380.813	-513.088	289.143	354.026	-520.492	276.350	398.598	-781.567	193.395	490.031	-749.549	190.644
1412	23.51667	637.033	247.143	221.369	626.929	256.337	165.553	654.059	251.774	159.193	435.167	100.743	260.341	356.834	-96.182	198.190	403.782	-428.618	287.470	402.541	-381.004	269.114	430.335	-386.979	284.884	529.140	-448.066	261.663	382.116	-516.261	288.665	354.304	-524.096	276.059	398.730	-781.452	193.457	490.163	-749.169	190.299
1413	23.53333	636.976	246.657	221.525	626.765	255.821	165.720	653.888	251.388	159.330	436.043	98.910	261.380	359.007	-99.071	200.884	404.794	-432.851	288.042	403.565	-385.035	270.211	431.387	-391.151	285.913	530.218	-451.941	261.963	382.998	-520.325	288.464	354.943	-527.913	275.893	398.700	-781.501	193.457	490.161	-749.171	190.317
1414	23.55000	636.922	246.112	221.736	626.572	255.260	165.949	653.700	250.921	159.536	436.882	97.022	262.363	361.020	-101.927	203.451	405.816	-436.906	288.564	404.600	-388.905	271.291	432.477	-395.252	286.895	531.285	-455.710	262.269	383.943	-524.472	288.084	355.955	-531.823	275.726	398.628	-781.617	193.384	490.152	-749.173	190.337
1415	23.56667	636.793	245.484	221.961	626.343	254.657	166.172	653.467	250.518	159.745	437.664	95.269	263.227	362.987	-104.755	205.987	406.779	-440.845	289.027	405.653	-392.689	272.316	433.534	-399.228	287.845	532.219	-459.584	262.676	384.794	-528.517	287.680	356.676	-535.586	275.327	398.634	-781.633	193.386	490.144	-749.191	190.294
